Historical_Disaster_ID,CNN_Cosine_Similarity,Graph_Cosine_Similarity,Domain_Rank,Boost_Factor,Final_Alpha_Weight
FL_2022_000331_SLV,0.80694765,0.9159073036093939,5.0,1.0666666666666667,0.86074416
FL_2005_000103_SLV,0.79182935,0.9218110927828893,3.0,1.0769230769230769,0.8527393
FL_2019_000136_SLV,0.7862878,0.9224201508358543,2.0,1.0833333333333333,0.8518117833333333
FL_2008_000103_SLV,0.7693678,0.9253526796482018,1.0,1.0909090909090908,0.8393103272727273
FL_2006_000030_SRB,0.80628985,0.639620447342573,59.0,1.0144927536231885,0.8179752101449276
FL_2005_000194_COL,0.78454494,0.6628761739805356,27.0,1.027027027027027,0.8057488572972972
FL_2006_000131_BGD,0.7827671,0.5322315072841676,683.0,1.0014430014430014,0.783896634054834
FL_2010_000076_COL,0.75980926,0.6662926035388295,23.0,1.0303030303030303,0.782833783030303
FL_2014_000154_IDN,0.782039,0.42708204350245793,1289.0,1.0007698229407236,0.7826410315627406
FL_2000_000476_NPL,0.7812548,0.4481220814690804,1181.0,1.0008396305625524,0.7819107654072208
FL_2002_000367_SRB,0.7741173,0.6197286215980203,118.0,1.0078125,0.78016509140625
FL_2008_000191_SLV,0.7277883,0.9196505873973446,4.0,1.0714285714285714,0.7797731785714286
FL_2004_000051_NPL,0.77712667,0.4640601379920394,1127.0,1.0008795074758134,0.7778101587159191
FL_1999_000240_SRB,0.7661338,0.6400732552567048,56.0,1.0151515151515151,0.7777418878787878
FL_2012_000132_NPL,0.77661425,0.44374418841632535,1200.0,1.0008264462809917,0.7772560799586776
FL_2011_000042_COL,0.76941204,0.6273678666424697,89.0,1.0101010101010102,0.7771838787878788
FL_2002_000536_MMR,0.77206874,0.5920385307752043,223.0,1.0042918454935623,0.7753823397424894
FL_2007_000022_ARG,0.7708511,0.5602777705696185,431.0,1.002267573696145,0.7725990616780045
FL_2009_000010_FJI,0.76950747,0.5821938393786904,276.0,1.0034965034965035,0.7721980555594405
FL_2001_000407_IDN,0.76857287,0.3964591405699581,1428.0,1.0006954102920724,0.7691073434840056
FL_2002_000402_BGD,0.7603483,0.6305971860114385,79.0,1.0112359550561798,0.7688915393258426
FL_2022_000135_ZMB,0.7668731,0.5300136159836744,708.0,1.001392757660167,0.7679411683844011
FL_2005_000171_SLV,0.7222227,0.913196001436116,6.0,1.0625,0.76736161875
