Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2009_000170_MRT,0.541612
FL_2006_000133_NER,0.5357336
FL_2011_000183_TZA,0.5281712
FL_2019_000014_MWI,0.51651555
FL_2015_000153_IRQ,0.5155643
FL_2008_000011_TZA,0.51467246
FL_2006_000164_TZA,0.5142269
FL_2021_000066_GUY,0.5129494
FL_2005_000002_GUY,0.51283026
FL_1997_000049_TZA,0.51157475
FL_2015_000123_NER,0.50987154
FL_2012_000066_COM,0.5088202
FL_2010_000042_SRB,0.50666803
FL_2014_000053_TZA,0.5046865
FL_2006_000106_MRT,0.503569
FL_2021_000190_EGY,0.5003853
FL_2002_000479_CZE,0.49824637
FL_1999_000651_CHN,0.4957874
FL_2019_000034_BOL,0.49508864
FL_2015_000006_MWI,0.49212462
FL_2009_000100_DOM,0.49198556
FL_2017_000078_NER,0.4900555
FL_2013_000119_MRT,0.48999044
FL_2006_000022_TLS,0.48958635
FL_2018_000041_SOM,0.48793942
FL_2011_000042_COL,0.48506472
FL_1998_000053_ZMB,0.4843314
FL_2013_000125_BFA,0.48367554
FL_2015_000027_CHL,0.4821539
FL_2019_000030_IRQ,0.48202708
FL_2005_000098_BGR,0.48112306
FL_2007_000200_MEX,0.4795059
FL_2007_000227_ZWE,0.47931254
FL_2011_000119_PHL,0.47814122
FL_2016_000123_DOM,0.47687498
FL_2003_000350_MNG,0.47672915
FL_2003_000227_CHN,0.47647756
FL_2007_000057_URY,0.47565404
FL_2009_000045_BOL,0.4755063
FL_2021_000123_CAF,0.47530717
FL_2009_000031_DOM,0.47506338
FL_2009_000208_AZE,0.4746999
FL_2021_000098_MNG,0.47450885
FL_1998_000272_PRK,0.47387514
FL_2006_000068_CHN,0.47370687
FL_2018_000042_ETH,0.4734759
FL_2016_000079_MKD,0.47324306
FL_2020_000125_TZA,0.47321224
FL_2011_000095_PHL,0.47282818
FL_2008_000246_GUY,0.47116625
FL_2013_000041_GHA,0.47097662
FL_2022_000379_MYS,0.47011617
FL_2005_000081_CHN,0.468454
FL_2006_000018_IRQ,0.46828884
FL_2007_000185_TUN,0.4673922
FL_2011_000059_CHN,0.46695316
FL_2003_000204_KEN,0.4659714
FL_2012_000081_ETH,0.4658215
FL_2018_000030_KEN,0.46561277
FL_2022_000312_BGR,0.464175
FL_2021_000096_PAN,0.46395004
FL_2006_000121_MKD,0.46349257
FL_2011_000020_BOL,0.46317062
FL_2014_000154_IDN,0.46304107
FL_2012_000101_GAB,0.46225667
FL_2008_000239_NIC,0.46215767
FL_2008_000170_DOM,0.4617931
FL_2014_000048_KAZ,0.46102655
FL_1998_000221_NPL,0.46094972
FL_1997_000025_MWI,0.4603778
FL_1997_000522_MDA,0.4601508
FL_2007_000111_GBR,0.45999166
FL_2012_000068_DOM,0.45981923
FL_2008_000180_NIC,0.45947704
FL_2002_000350_CHN,0.4593683
FL_2016_000051_IDN,0.45875004
FL_2013_000118_BEN,0.45870626
FL_2016_000011_TZA,0.45848495
FL_2006_000045_HUN,0.45646483
FL_2013_000141_SOM,0.45536047
FL_2017_000052_RUS,0.45518014
FL_2017_000083_GIN,0.45489615
FL_2014_000009_TZA,0.45386857
FL_1998_000165_CHN,0.4525282
FL_2005_000182_IND,0.45138258
FL_2005_000132_MKD,0.451304
FL_2012_000077_CHN,0.45126382
FL_2011_000137_VNM,0.4507941
FL_2014_000004_COL,0.4504196
