Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2012_000008_MOZ,0.8219353
FL_2002_000808_MWI,0.8187425
FL_2006_000013_MWI,0.81292117
FL_2015_000006_MWI,0.8002881
FL_2007_000057_URY,0.7893647
FL_1997_000025_MWI,0.78742254
FL_2006_000106_MRT,0.7806289
FL_1997_000199_BEN,0.7800511
FL_2008_000091_SOM,0.7787907
FL_2022_000379_MYS,0.7760237
FL_2016_000011_TZA,0.7748461
FL_2007_000122_VNM,0.772124
FL_2012_000081_ETH,0.77087677
FL_2016_000114_EGY,0.76859874
FL_2019_000116_ETH,0.7648771
FL_2007_000185_TUN,0.762431
FL_2009_000172_BFA,0.76072377
FL_2007_000147_NER,0.7605938
FL_2012_000115_RUS,0.7605612
FL_2008_000126_TCD,0.7605527
FL_2012_000067_RWA,0.75927556
FL_2011_000198_PER,0.7582148
FL_2020_000126_ETH,0.75756216
FL_2020_000195_CMR,0.7567578
FL_2011_000051_RWA,0.75463945
FL_2012_000020_MDG,0.7542038
FL_2008_000213_PER,0.75346637
FL_2015_000123_NER,0.75318277
FL_2002_000077_PER,0.75274825
FL_2005_000002_GUY,0.75218296
FL_2010_000194_VNM,0.75189507
FL_2014_000006_PHL,0.75139856
FL_2017_000014_PER,0.75065887
FL_2009_000261_PER,0.7502277
FL_2006_000172_COG,0.74967206
FL_2001_000314_GHA,0.74922246
FL_2020_000206_COD,0.7470436
FL_2018_000030_KEN,0.746538
FL_2001_000025_MWI,0.7463392
FL_2007_000131_SEN,0.74596214
FL_2009_000034_MAR,0.745704
FL_1997_000522_MDA,0.7449466
FL_2019_000101_NER,0.7441083
FL_2014_000154_IDN,0.7437292
FL_2010_000259_AUS,0.74351656
FL_1998_000316_VNM,0.74318147
FL_2008_000182_RWA,0.74302816
FL_2015_000161_ETH,0.7429385
FL_2019_000068_VNM,0.7422637
FL_2006_000133_NER,0.7420052
FL_2019_000067_UGA,0.74192166
FL_2003_000204_KEN,0.74180895
FL_2018_000042_ETH,0.74031115
FL_2007_000161_UGA,0.7391834
FL_2013_000125_BFA,0.7391174
FL_2015_000017_PAK,0.7387217
FL_2015_000008_BOL,0.73865527
FL_2019_000033_PRY,0.73859894
FL_2003_000227_CHN,0.73826516
FL_2005_000176_BGD,0.7379481
FL_2012_000200_BFA,0.73780996
FL_2007_000132_BFA,0.73724407
FL_2010_000091_VNM,0.7372066
FL_2013_000041_GHA,0.7370553
FL_1999_000160_PER,0.7365512
FL_2004_000060_VNM,0.7361265
FL_2011_000137_VNM,0.73606366
FL_2013_000141_SOM,0.7359581
FL_1997_000022_BOL,0.73583907
FL_2020_000200_BFA,0.73582363
FL_2021_000123_CAF,0.7355299
FL_2012_000077_CHN,0.7353677
FL_1998_000224_SVK,0.73470074
FL_2002_000225_ETH,0.7339123
FL_2019_000015_PER,0.73365694
FL_2002_000350_CHN,0.7335158
FL_2016_000123_DOM,0.73348475
FL_1997_000270_ETH,0.7334776
FL_2022_000316_NER,0.7333703
FL_2017_000078_NER,0.7333012
FL_2015_000011_PER,0.7330787
FL_2013_000098_NER,0.7329347
FL_2014_000098_SDN,0.7318965
FL_1998_000040_URY,0.7317767
FL_2018_000043_TZA,0.7315925
FL_2016_000051_IDN,0.7315645
FL_2021_000161_IND,0.7314963
FL_2007_000221_KEN,0.73137045
FL_2002_000470_VNM,0.7308595
FL_2011_000059_CHN,0.7308439
FL_2000_000265_COL,0.7308129
FL_2001_000019_MOZ,0.7306684
FL_2005_000065_GEO,0.73049676
FL_1997_000207_SYC,0.73027503
FL_2019_000170_RWA,0.7302268
FL_2014_000121_CMR,0.7300962
FL_2010_000102_CRI,0.72962755
FL_2020_000199_MRT,0.7292732
FL_1999_000651_CHN,0.7292403
FL_2020_000125_TZA,0.72921455
FL_2007_000093_SDN,0.7291701
FL_2014_000030_PRY,0.7289652
FL_2007_000111_GBR,0.72827685
FL_2021_000190_EGY,0.72812843
FL_2005_000182_IND,0.7279496
FL_2020_000190_NER,0.7265117
FL_2010_000179_ETH,0.72641474
FL_2012_000061_VNM,0.7263522
FL_2011_000122_NER,0.7255614
FL_2012_000043_KGZ,0.7253596
FL_2016_000045_ETH,0.7250582
FL_2022_000356_ETH,0.72496045
FL_2021_000126_MYS,0.7249156
FL_2007_000217_SRB,0.7249068
FL_2006_000068_CHN,0.7249017
FL_2015_000145_SOM,0.72480315
FL_2009_000170_MRT,0.7242907
FL_2003_000196_ARG,0.7242297
FL_2015_000042_RWA,0.7242146
FL_2021_000173_IDN,0.72380364
FL_2016_000091_NER,0.72373456
FL_2009_000187_CIV,0.7235525
FL_2011_000124_ETH,0.72343177
FL_2012_000127_CHN,0.72325283
FL_2018_000015_BOL,0.72295666
FL_2009_000124_VNM,0.721983
FL_2007_000141_NGA,0.7216355
FL_2007_000159_RWA,0.7212166
FL_2003_000020_MOZ,0.7210697
FL_2020_000210_VNM,0.7210412
FL_2001_000571_PRK,0.72096086
FL_2008_000117_ROM,0.72078234
FL_2017_000139_ETH,0.72076714
FL_1997_000144_CHN,0.72070944
FL_2009_000174_NER,0.720628
FL_2006_000120_BFA,0.7205602
FL_2015_000146_DZA,0.72003675
FL_2007_000138_UGA,0.7199656
FL_2008_000092_KEN,0.7195648
FL_1999_000244_VNM,0.71945864
FL_2009_000144_NER,0.7193796
FL_2010_000196_LKA,0.71885467
