Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2010_000021_AFG,0.79203534
FL_2012_000050_AFG,0.6986064
FL_2006_000163_AFG,0.6716254
FL_2022_000209_AFG,0.6566204
FL_2007_000054_AFG,0.6503649
FL_1997_000097_AFG,0.64695835
FL_2021_000050_AFG,0.64083934
FL_2020_000050_AFG,0.63257915
FL_2009_000080_AFG,0.6255045
FL_2010_000127_AFG,0.6210413
FL_2005_000109_PRK,0.6161967
FL_2008_000216_PSE,0.6130699
FL_2005_000048_AFG,0.607849
FL_2008_000032_KAZ,0.60333717
FL_2007_000051_TUN,0.59839594
FL_2002_000263_CRI,0.5949397
FL_1998_000193_ROM,0.5911996
FL_2005_000094_AFG,0.5909027
FL_2004_000068_ROM,0.5908767
FL_2016_000122_SRB,0.58465385
FL_2002_000755_CRI,0.5838602
FL_2014_000159_MAR,0.5818731
FL_2013_000029_SRB,0.58130634
FL_2010_000042_SRB,0.58085555
FL_2013_000013_BWA,0.5760891
FL_2022_000362_LCA,0.5702677
FL_2015_000039_KAZ,0.5651802
FL_2016_000075_BGD,0.5651208
FL_2014_000060_AFG,0.5603299
FL_2012_000030_KAZ,0.55945444
FL_2005_000208_BIH,0.55865204
FL_2010_000208_RUS,0.5554774
FL_2006_000023_DZA,0.5542568
FL_2015_000068_BGD,0.5542433
FL_2021_000208_IRQ,0.55303603
FL_2009_000100_DOM,0.551815
FL_2016_000117_ALB,0.55149746
FL_2002_000782_MKD,0.5507487
FL_2013_000002_PSE,0.546699
FL_2012_000037_PSE,0.5407319
FL_2011_000063_HTI,0.5398918
FL_2018_000414_IRQ,0.5398502
FL_2002_000376_RUS,0.53947043
FL_2013_000045_AFG,0.5377097
FL_2002_000482_RUS,0.5374484
FL_2011_000022_AFG,0.537375
FL_2005_000110_BIH,0.53702474
FL_2007_000155_ROM,0.5346572
FL_2008_000088_USA,0.5333071
FL_2008_000243_PNG,0.53309387
FL_2016_000054_HTI,0.52909136
FL_2022_000378_BIH,0.52872634
FL_2010_000239_MNE,0.52792794
FL_2002_000734_MAR,0.522237
FL_2017_000174_ALB,0.52185696
FL_2020_000240_ZMB,0.521342
FL_2020_000168_MNG,0.52069783
FL_2002_000321_HTI,0.52028704
FL_2007_000129_PAK,0.5189954
FL_2018_000046_RUS,0.5187499
FL_2010_000031_PRT,0.5182031
FL_2009_000102_HTI,0.5175462
FL_2016_000034_YEM,0.5150423
