Historical_Disaster_ID,CNN_Cosine_Similarity,Graph_Cosine_Similarity,Domain_Rank,Boost_Factor,Final_Alpha_Weight
FL_2020_000237_LKA,0.6801885,0.5417869678922707,2.0,1.0833333333333333,0.7368708749999999
FL_1999_000031_LKA,0.6212616,0.5264876706587515,4.0,1.0714285714285714,0.6656374285714285
FL_2016_000050_LKA,0.60695076,0.5464323324198678,1.0,1.0909090909090908,0.6621281018181818
FL_2014_000162_LKA,0.61118543,0.5327958654814904,3.0,1.0769230769230769,0.6581996938461538
FL_2005_000137_CAF,0.5813283,0.4116064151181187,5.0,1.0666666666666667,0.62008352
FL_2010_000196_LKA,0.55320036,0.25559739895629674,10.0,1.05,0.580860378
FL_2000_000741_LKA,0.57092416,0.18453159651336376,79.0,1.0112359550561798,0.5773390382022472
FL_2007_000228_LKA,0.5645136,0.2095251038981229,36.0,1.0217391304347827,0.5767856347826087
FL_2002_000788_LKA,0.5709256,0.12432859531331135,444.0,1.002202643171806,0.5721831453744494
FL_2006_000191_LKA,0.5514171,0.22447863423427417,20.0,1.0333333333333334,0.56979767
FL_2005_000117_GTM,0.55675685,0.10199051744242454,700.0,1.0014084507042254,0.5575410145774647
FL_2005_000196_LKA,0.5496217,0.17827807367031642,96.0,1.009433962264151,0.5548068103773586
FL_2012_000205_LKA,0.5515965,0.1445973472686204,271.0,1.00355871886121,0.5535594768683275
FL_2021_000057_LKA,0.5365845,0.18545654523896504,74.0,1.0119047619047619,0.5429724107142857
FL_2019_000171_LKA,0.52764565,0.20604768470474055,39.0,1.0204081632653061,0.5384139285714286
FL_2021_000001_MYS,0.5337664,0.12921928686021655,386.0,1.0025252525252526,0.5351142949494949
FL_2011_000176_LKA,0.52115536,0.21343319718435622,29.0,1.0256410256410255,0.5345183179487178
FL_1998_000392_IND,0.5334164,0.07626654591004317,1034.0,1.0009578544061302,0.5339273352490421
FL_2018_000060_LKA,0.5133216,0.21528489482238375,26.0,1.0277777777777777,0.5275805333333333
FL_2014_000070_LKA,0.5178299,0.1990402554263803,52.0,1.0161290322580645,0.5261819951612903
FL_2002_000641_THA,0.52394074,0.14089669544195282,295.0,1.0032786885245901,0.5256585784918033
FL_2021_000061_MYS,0.52402294,0.12775277935057494,402.0,1.0024271844660195,0.5252948403398059
FL_2011_000135_THA,0.5172659,0.1956845838835497,56.0,1.0151515151515151,0.525103262121212
FL_2003_000220_NAM,0.52259856,0.11895744462385188,507.0,1.001934235976789,0.5236093889361703
FL_1999_000161_LKA,0.5160191,0.17464315416533427,112.0,1.0081967213114753,0.5202487647540983
FL_2008_000166_GTM,0.5198666,0.030282402212145797,1396.0,1.000711237553343,0.5202363486486486
FL_2020_000202_GIN,0.51702076,0.09309115173445004,825.0,1.0011976047904192,0.5176399465389221
FL_2010_000161_MYS,0.5130104,0.017211256081751326,1450.0,1.0006849315068493,0.5133617769863014
FL_2011_000084_IND,0.505417,0.1598731430156618,178.0,1.0053191489361701,0.5081053882978723
FL_2010_000136_YEM,0.5049773,0.10390996887290799,678.0,1.001453488372093,0.5057112786337208
FL_2001_000450_THA,0.50235105,0.15306448162957215,211.0,1.004524886877828,0.5046241316742082
FL_2010_000153_PRK,0.5022807,0.08852931148297652,887.0,1.0011148272017838,0.502840656187291
FL_2005_000166_CRI,0.500304,0.10223035669781577,697.0,1.0014144271570014,0.5010116435643563
FL_2020_000164_IND,0.49497518,0.179719955065665,90.0,1.01,0.4999249318
FL_2007_000125_PHL,0.4989372,0.11193300820166711,582.0,1.0016891891891893,0.4997799993243244
FL_2017_000002_MYS,0.49766162,0.1198677791712132,499.0,1.0019646365422397,0.4986393442043222
FL_2000_000444_IND,0.49353674,0.17887280518914045,92.0,1.0098039215686274,0.498375335490196
FL_2016_000084_PHL,0.49745256,0.0749231146593785,1051.0,1.000942507068803,0.4979214125541941
FL_2010_000118_GHA,0.49430645,0.039531883923643846,1338.0,1.0007418397626113,0.49467314617952524
FL_2008_000079_LKA,0.47566378,0.23316214540191393,16.0,1.0384615384615385,0.4939585407692308
FL_2016_000025_SRB,0.4897871,0.14868849181774996,236.0,1.0040650406504066,0.49177810447154474
FL_2002_000402_BGD,0.48694614,0.16224897124376939,165.0,1.0057142857142858,0.4897286893714286
FL_2001_000407_IDN,0.48686868,0.14605201155242425,253.0,1.0038022813688212,0.4887198917110266
FL_2019_000011_IDN,0.4872667,0.10540140166005392,659.0,1.0014947683109119,0.48799505082212263
FL_2017_000053_THA,0.4834515,0.17431376350969563,113.0,1.008130081300813,0.4873819999999999
FL_2006_000155_LKA,0.45926446,0.27195536585563146,7.0,1.0588235294117647,0.4862800164705882
FL_1999_000259_KHM,0.48503065,0.0035449254414087854,1481.0,1.000670690811536,0.4853559556002683
FL_2007_000194_GTM,0.48446113,0.04397813829255436,1312.0,1.0007564296520424,0.48482759076399395
FL_1997_000337_IND,0.4806428,0.16892963270831443,137.0,1.0068027210884354,0.48391247891156464
FL_2002_000607_ALB,0.48158565,0.13879195364924962,312.0,1.0031055900621118,0.4830812576086956
FL_2007_000052_LKA,0.4709025,0.21261874837866113,31.0,1.024390243902439,0.4823879268292683
FL_2022_000379_MYS,0.48106506,0.0845427436983149,927.0,1.0010672358591248,0.481578469882604
FL_1993_000013_PHL,0.48030373,0.061634016916591025,1184.0,1.0008375209380234,0.48070599443048573
FL_2011_000187_COD,0.4773222,-0.006988318663586777,1498.0,1.0006631299734747,0.47763872665782486
FL_2019_000104_THA,0.47657055,0.09760210296975413,762.0,1.0012953367875648,0.47718786936528496
FL_2020_000132_UGA,0.46660584,0.2083221135469102,37.0,1.0212765957446808,0.4765336238297872
FL_2013_000020_BOL,0.4746365,0.14046000979839607,300.0,1.0032258064516129,0.47616758548387095
FL_2019_000108_MRT,0.47269747,0.12540502706237264,432.0,1.002262443438914,0.47376692128959275
FL_2006_000062_THA,0.47239044,0.11004955860266993,607.0,1.0016207455429498,0.4731560647001621
FL_2008_000051_LKA,0.47044343,0.15473886314763305,200.0,1.0047619047619047,0.4726836368095238
FL_2019_000033_PRY,0.47129154,0.13013168157769903,383.0,1.0025445292620865,0.47249075511450384
FL_2005_000160_MMR,0.47088623,0.13653880780871433,332.0,1.0029239766081872,0.4722630903216375
FL_2007_000086_PAN,0.47045597,0.13252998098566518,367.0,1.0026525198938991,0.47170386381962864
FL_1997_000299_PRY,0.4679557,0.15590662060284763,196.0,1.0048543689320388,0.4702273296116505
FL_2005_000169_FJI,0.46702683,0.04792643163196364,1298.0,1.0007645259938838,0.46738388415137616
FL_1999_000213_IND,0.46549684,0.14213952397663,287.0,1.0033670033670035,0.4670641694276095
FL_2011_000118_GTM,0.4661186,0.09794339153184804,758.0,1.0013020833333333,0.4667255252604166
FL_1998_000203_BGD,0.46476987,0.07128319163503337,1092.0,1.0009074410163339,0.46519162124319413
FL_2020_000192_TCD,0.45470363,0.2116402110080503,34.0,1.0227272727272727,0.4650378034090909
FL_2017_000057_LKA,0.44988024,0.22130765561229782,22.0,1.03125,0.4639389975
FL_2022_000382_ZAF,0.4627201,0.09645944896243266,781.0,1.0012642225031605,0.4633050811630847
FL_2019_000094_GTM,0.46236143,0.12119794133328377,483.0,1.002028397565923,0.4632992827991887
FL_2022_000321_CAF,0.4627871,0.0820361357406129,966.0,1.0010245901639345,0.4632612671106558
FL_2006_000047_COD,0.46270764,0.04217107953445018,1321.0,1.0007513148009015,0.4630552790984222
FL_2013_000101_LAO,0.46233973,0.08449446421524641,928.0,1.0010660980810235,0.46283262949893395
FL_2002_000296_PRY,0.45142382,0.21323157218219696,30.0,1.025,0.46270941549999994
FL_2012_000191_HTI,0.4586761,0.17471868805560176,110.0,1.0083333333333333,0.46249840083333327
FL_2013_000076_PRY,0.45599014,0.19279592318142147,63.0,1.0136986301369864,0.46223658027397263
FL_2013_000095_PHL,0.45963204,0.16084422494517336,171.0,1.0055248618784531,0.46217144353591166
FL_1999_000244_VNM,0.46158445,0.09300098356182243,826.0,1.0011961722488039,0.46213658450956935
FL_2016_000124_COD,0.46010506,0.10171640574293729,704.0,1.0014005602240896,0.4607494648459384
FL_2010_000092_LKA,0.45747504,0.1705048762976757,130.0,1.0071428571428571,0.46074271885714285
FL_1997_000270_ETH,0.4595062,0.009885928991345869,1468.0,1.0006765899864682,0.45981709729364006
FL_2018_000165_CRI,0.45939562,0.07257498533335034,1080.0,1.0009174311926605,0.4598170838715596
FL_2012_000174_BEN,0.45896,0.08997073251777263,869.0,1.0011376564277588,0.4594821387940841
FL_2020_000198_SEN,0.45866925,0.06697844748302564,1130.0,1.000877192982456,0.45907159144736837
FL_2014_000079_PHL,0.457987,0.10760173915913213,632.0,1.0015576323987538,0.45870037538940805
FL_2022_000271_NGA,0.4582101,0.05336442252519194,1252.0,1.0007923930269413,0.45857318248811413
FL_2014_000168_MYS,0.4563903,0.1362260411845992,333.0,1.0029154518950438,0.45772088396501465
FL_1999_000363_NIC,0.45692718,0.032462534825505616,1381.0,1.0007189072609632,0.45725566826743347
FL_2008_000074_BFA,0.45573384,0.12140672892235946,482.0,1.0020325203252032,0.4566601282926829
FL_2015_000169_KEN,0.45589876,0.08928618511046524,878.0,1.0011261261261262,0.45641215950450453
FL_1997_000207_SYC,0.45136362,0.1829278893002219,83.0,1.010752688172043,0.45621699225806456
FL_2008_000089_IND,0.45355493,0.15231725255771744,216.0,1.0044247787610618,0.4555618102212389
FL_2003_000316_IND,0.45488247,0.085377778576163,917.0,1.0010787486515642,0.4553731738511327
FL_2002_000522_KHM,0.4543724,0.04351953079819017,1315.0,1.0007547169811322,0.4547153225660378
FL_2019_000084_IND,0.4543426,0.05365130684486541,1249.0,1.0007942811755361,0.45470347577442416
FL_2003_000229_LKA,0.45018873,0.17833656415472865,95.0,1.0095238095238095,0.4544762417142857
FL_2012_000106_BGD,0.4525449,0.10791011462378323,629.0,1.001564945226917,0.4532531079812207
FL_2013_000103_YEM,0.45066652,0.1290019499672119,389.0,1.0025062656641603,0.45179601002506264
FL_2011_000091_BEN,0.4511979,0.08249191700472823,953.0,1.0010384215991692,0.45166643364485975
FL_2019_000116_ETH,0.4503751,0.09384233047964323,814.0,1.0012135922330097,0.45092167172330094
FL_2000_000038_PHL,0.44977385,0.12278968741561999,469.0,1.0020876826722338,0.45071283507306886
FL_2009_000087_VUT,0.4492631,0.08134496994259849,980.0,1.001010101010101,0.44971690111111107
FL_2016_000071_LBR,0.44875318,0.11841920163351068,512.0,1.0019157088122606,0.44961286042145593
FL_2011_000102_BRA,0.44896644,0.07600395170093108,1038.0,1.0009541984732824,0.44939484309160305
FL_2022_000292_LAO,0.4488617,0.0736181173597776,1068.0,1.0009276437847867,0.4492780837662338
FL_2021_000108_SSD,0.44844192,0.10189991068586975,702.0,1.0014044943820224,0.4490717541573033
FL_2008_000175_UGA,0.4464195,0.15920732793927186,179.0,1.0052910052910053,0.448781507936508
FL_2010_000240_VEN,0.44794786,0.10340750814010338,681.0,1.0014471780028944,0.4485961202894356
FL_2016_000080_BFA,0.4477938,0.08524877951165483,919.0,1.0010764262648009,0.448275817007535
FL_2008_000069_CHL,0.4459413,0.1537867287778919,206.0,1.0046296296296295,0.4480058430555555
FL_2021_000173_IDN,0.44711244,0.09889310337863036,742.0,1.0013297872340425,0.4477070044148936
FL_2020_000126_ETH,0.44711185,0.06607077667093786,1138.0,1.0008710801393728,0.4475013202526132
FL_1998_000040_URY,0.44475555,0.16189863703407667,166.0,1.0056818181818181,0.44728257017045453
FL_2015_000053_CAF,0.44627267,0.06058744382077372,1194.0,1.0008305647840532,0.4466433283637874
FL_2006_000189_MYS,0.44609544,0.08885623950075013,883.0,1.0011198208286674,0.44659498696528555
FL_1997_000199_BEN,0.44624323,0.034477241546120516,1374.0,1.0007225433526012,0.4465656600794798
FL_2020_000172_MMR,0.4459812,0.09634549286325547,783.0,1.0012610340479193,0.44654359747793193
FL_2007_000165_BEN,0.44594666,0.0989060993924803,741.0,1.0013315579227697,0.4465404638082557
FL_2013_000070_IND,0.44523823,0.09972225402764198,725.0,1.0013605442176872,0.44584399629931976
FL_2022_000349_CMR,0.4452595,0.03424366985665914,1376.0,1.0007215007215007,0.445580755050505
FL_2001_000485_KHM,0.44503307,0.08165418907484127,970.0,1.0010204081632652,0.44548718537755094
FL_2010_000176_MRT,0.4434309,0.11573497902445823,542.0,1.0018115942028984,0.44423421684782605
FL_2017_000130_GTM,0.44316053,0.11987355740271116,498.0,1.0019685039370079,0.44403289324803147
FL_2010_000119_PAN,0.44265258,0.1266393617888479,415.0,1.0023529411764707,0.443694115482353
FL_2005_000105_HTI,0.4432378,0.060993932371547974,1190.0,1.0008333333333332,0.4436071648333333
FL_1998_000219_KOR,0.44202197,0.1233157697317567,456.0,1.002145922746781,0.44297051499999995
FL_2020_000052_COD,0.4425748,0.022093806056373934,1435.0,1.0006920415224914,0.4428810801384083
FL_2012_000175_GMB,0.44099572,0.14289978245995302,284.0,1.0034013605442176,0.4424957054421768
FL_2008_000191_HND,0.43435213,0.20307077450587668,45.0,1.018181818181818,0.4422494414545454
FL_2016_000102_SEN,0.44125792,0.03570162248296357,1364.0,1.0007278020378456,0.44157906841339156
FL_2005_000139_SLE,0.43768263,0.1756691896353474,105.0,1.008695652173913,0.4414885659130435
FL_2008_000102_CIV,0.44089782,0.03942231875905601,1339.0,1.000741289844329,0.44122465307635284
FL_2007_000127_MRT,0.44033518,0.11992456543120118,497.0,1.0019723865877712,0.44120369120315583
FL_2010_000208_RUS,0.44039607,0.10972849276210413,610.0,1.0016129032258065,0.4411063862419355
FL_2014_000038_ZAF,0.4397225,0.13339838805610318,357.0,1.002724795640327,0.44092065395095364
FL_1997_000177_MMR,0.44016427,0.008536295273481771,1471.0,1.00067521944632,0.4404614774746793
FL_1998_000329_BEN,0.43996215,0.04395773282631914,1313.0,1.000755857898715,0.44029469886621314
FL_1997_000144_CHN,0.43933472,0.11714810922577305,527.0,1.0018621973929236,0.4401528479702048
FL_2000_000302_CHN,0.43932125,0.09795138501938533,757.0,1.001303780964798,0.4398940286831813
FL_2020_000212_KHM,0.43800858,0.114232203772636,557.0,1.001763668430335,0.43878108190476184
FL_2011_000107_MMR,0.43804497,0.07953281384942892,1005.0,1.000985221674877,0.43847654139901476
FL_2002_000445_VEN,0.43778563,0.06676351579093485,1132.0,1.000875656742557,0.438168979938704
FL_2013_000125_BFA,0.43718117,0.09958971915346244,728.0,1.0013550135501355,0.43777355640921406
FL_2008_000096_BGD,0.43649963,0.024994393026843864,1423.0,1.0006978367062107,0.43680423546406144
FL_1999_000253_PHL,0.4364026,0.03890566692283751,1343.0,1.000739098300074,0.4367251444198078
FL_2010_000072_RUS,0.4360508,0.08420497939965242,931.0,1.0010626992561105,0.4365141908607864
FL_2020_000161_BGD,0.43598938,0.08148257561353245,976.0,1.0010141987829615,0.4364315598985801
FL_2013_000087_MMR,0.43359274,0.16327572302630117,158.0,1.005952380952381,0.4361736491666666
FL_2012_000110_IND,0.43215352,0.17558865242149516,106.0,1.0086206896551724,0.43587898137931036
FL_2012_000056_PRY,0.43421134,0.1233448747996797,454.0,1.0021551724137931,0.43514714030172413
FL_2005_000153_THA,0.43432775,0.11166392987187297,589.0,1.001669449081803,0.4350528380634391
FL_2010_000162_HND,0.4325806,0.1607377830307876,172.0,1.0054945054945055,0.43495741648351643
FL_2017_000088_SDN,0.43395397,0.09332888278192705,820.0,1.0012048192771084,0.4344768061084337
FL_1997_000526_ECU,0.43406904,0.07218693471465988,1083.0,1.000914913083257,0.43446617544373284
FL_2018_000124_MMR,0.4332636,0.12687494036588987,409.0,1.0023866348448687,0.4342976420047733
FL_2007_000177_SLE,0.43191186,0.1599506510473484,177.0,1.0053475935828877,0.4342215490909091
FL_2009_000226_PRY,0.43340915,0.11365223632086774,564.0,1.0017421602787457,0.434164218205575
FL_2015_000171_PRY,0.4272606,0.19717941390141394,54.0,1.015625,0.433936546875
FL_2007_000181_HTI,0.4331416,0.10254870394869114,690.0,1.0014285714285713,0.43376037371428566
FL_1998_000111_TJK,0.43226507,0.10386988807360997,679.0,1.0014513788098693,0.4328924503628447
FL_2007_000123_NGA,0.4321878,0.07377460716701148,1064.0,1.000931098696462,0.4325902094972067
FL_2019_000032_BOL,0.43179345,0.08219972495302287,960.0,1.0010309278350515,0.43223859788659796
FL_2014_000014_SYC,0.43099603,0.12849520689498972,393.0,1.0024813895781637,0.4320654990570719
FL_2013_000116_NGA,0.4314985,0.03443900913292243,1375.0,1.0007220216606498,0.43181005126353794
FL_2020_000195_CMR,0.431347,0.07746129907104826,1024.0,1.0009671179883946,0.43176416344294
FL_2006_000031_PER,0.42996198,0.1472451185516649,245.0,1.003921568627451,0.43164810541176474
FL_2009_000127_BEN,0.43058732,0.06313052622446808,1169.0,1.0008481764206956,0.4309525340118745
FL_2008_000125_SDN,0.4305636,0.009794608324406276,1469.0,1.0006761325219744,0.4308547180527384
FL_2007_000161_UGA,0.4301032,0.012788981625576536,1462.0,1.000679347826087,0.43039538967391305
FL_2014_000107_MMR,0.42978567,0.08976225558222482,872.0,1.0011337868480725,0.43027295534013604
FL_1995_000012_PHL,0.4296848,0.06572373737382967,1141.0,1.000868809730669,0.43005811433536056
FL_2013_000002_PSE,0.42927945,0.10593369659717292,653.0,1.0015082956259427,0.42992693031674206
FL_2019_000138_KEN,0.42886972,0.07371438858809873,1066.0,1.0009293680297398,0.42926829780669146
FL_2017_000091_MMR,0.42794213,0.08830740002609737,890.0,1.001111111111111,0.4284176212555555
FL_2004_000044_BGD,0.4280858,0.03481449203474528,1372.0,1.0007235890014472,0.4283955581765557
FL_2005_000129_SDN,0.42701557,0.1380754116635559,318.0,1.0030487804878048,0.42831744673780486
FL_1999_000247_KOR,0.4268406,0.14057142795921385,298.0,1.0032467532467533,0.42822644610389615
FL_1999_000071_MOZ,0.426372,0.15007254348483218,230.0,1.0041666666666667,0.42814854999999996
FL_2016_000060_IND,0.4272653,0.11754468055266182,523.0,1.00187617260788,0.42806692345215763
FL_2009_000124_VNM,0.42717564,0.11656494129901311,532.0,1.0018450184501846,0.42796378693726944
FL_2016_000058_MMR,0.42758375,0.04536030499628459,1309.0,1.0007581501137226,0.42790792266868843
FL_2008_000018_ECU,0.42733163,0.023314311575077414,1432.0,1.0006934812760055,0.42762797648404993
FL_2010_000114_BGD,0.42472866,0.1632773633246741,157.0,1.0059880239520957,0.42727194538922153
FL_2010_000014_SLB,0.4264049,0.0684625048916068,1118.0,1.000886524822695,0.42678291852836875
FL_2019_000131_CIV,0.4262866,0.07198686635172116,1087.0,1.0009115770282588,0.42667519307201457
FL_2008_000038_ARG,0.42594805,0.06134769346626576,1186.0,1.0008361204013378,0.4263041938545151
FL_2016_000045_ETH,0.42562008,0.09718051535357651,767.0,1.0012870012870012,0.42616785359073356
FL_1999_000235_IRN,0.42077422,0.18301547319074207,82.0,1.0108695652173914,0.42534785282608695
