Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2001_000407_IDN,0.61775744
FL_2011_000187_COD,0.55820775
FL_2011_000084_IND,0.544661
FL_2012_000102_PHL,0.5433881
FL_1998_000392_IND,0.53905237
FL_2008_000089_IND,0.52620304
FL_2007_000125_PHL,0.5253395
FL_1997_000337_IND,0.5212976
FL_2012_000153_IDN,0.5207292
FL_2010_000136_YEM,0.51993275
FL_2021_000173_IDN,0.5150472
FL_2007_000206_COG,0.51232797
FL_2008_000074_BFA,0.5099624
FL_2019_000116_ETH,0.5092108
FL_2009_000203_USA,0.50811964
FL_2000_000476_NPL,0.5077523
FL_2008_000191_HND,0.5073234
FL_2016_000025_SRB,0.5067303
FL_2009_000201_PHL,0.50143653
FL_2007_000106_IDN,0.5013869
FL_2009_000242_IRQ,0.50050366
FL_2021_000032_TLS,0.499182
FL_2002_000374_IND,0.498851
FL_2013_000020_BOL,0.4973917
FL_1997_000166_ROM,0.49738407
FL_2013_000095_PHL,0.49687248
FL_2007_000063_MDV,0.49570602
FL_1997_000522_MDA,0.49277472
FL_1993_000013_PHL,0.49188122
FL_2001_000332_IND,0.4893962
FL_2000_000444_IND,0.48701712
FL_2022_000328_HND,0.48052353
FL_1999_000213_IND,0.47814047
FL_2020_000200_BFA,0.47784942
FL_2011_000071_GEO,0.47706178
FL_2018_000154_GHA,0.47702447
FL_2016_000045_ETH,0.47271279
FL_2005_000117_GTM,0.47253284
FL_2012_000020_MDG,0.472219
FL_2011_000082_NPL,0.4721515
FL_2012_000174_BEN,0.47202778
FL_2021_000108_SSD,0.47176546
FL_2007_000161_UGA,0.4714665
FL_2010_000179_ETH,0.47118807
FL_2011_000170_COL,0.47019193
FL_1998_000296_PHL,0.46990108
FL_2014_000154_IDN,0.46985844
FL_2008_000141_ETH,0.46942002
FL_2020_000158_SRB,0.4693229
FL_2017_000139_ETH,0.46907336
FL_2016_000084_PHL,0.46847212
FL_2012_000110_IND,0.4682192
FL_2010_000190_COL,0.46691665
FL_2013_000145_COL,0.46671414
FL_2011_000124_ETH,0.46668816
FL_2019_000020_COL,0.46617317
FL_2016_000091_NER,0.4654249
FL_2010_000118_GHA,0.46508273
FL_2020_000206_COD,0.46431372
FL_1997_000137_CHL,0.46261123
FL_2017_000053_THA,0.4625736
FL_2008_000091_SOM,0.46209937
FL_2009_000196_IDN,0.4616854
FL_2008_000126_TCD,0.4595758
FL_2013_000070_IND,0.45945096
FL_2018_000425_LKA,0.4592744
FL_2008_000231_PAN,0.45924032
FL_2006_000192_IDN,0.4588653
FL_2002_000428_NPL,0.4585902
FL_2010_000012_EGY,0.45813954
FL_2018_000092_MNG,0.45758578
FL_2012_000141_NER,0.45656884
FL_2012_000192_COD,0.455112
FL_2000_000038_PHL,0.45489737
FL_1997_000207_SYC,0.45407364
FL_2012_000068_DOM,0.45373237
FL_2018_000158_TUN,0.45352578
FL_2001_000492_VNM,0.4534353
FL_2011_000120_SDN,0.453217
FL_2013_000131_KHM,0.45294935
FL_2008_000186_COD,0.45259246
FL_2013_000050_ETH,0.45219058
FL_2005_000129_SDN,0.45217824
FL_2009_000160_LKA,0.4507473
FL_2010_000151_COD,0.44995925
FL_2020_000202_GIN,0.44981623
FL_1998_000359_UKR,0.44953632
FL_2008_000194_VNM,0.44945103
FL_2008_000166_GTM,0.44913715
FL_2012_000106_BGD,0.44853204
FL_2007_000086_PAN,0.44782984
FL_2008_000035_PRY,0.44768217
FL_2013_000113_ROM,0.44759303
FL_2014_000079_PHL,0.44753698
FL_2011_000196_IDN,0.44707862
FL_1998_000221_NPL,0.44677833
FL_2006_000029_NAM,0.4467055
FL_2020_000164_IND,0.44663078
FL_2020_000126_ETH,0.44634664
FL_1998_000203_BGD,0.44535303
FL_2016_000009_IDN,0.44494683
FL_2010_000262_ECU,0.4443956
FL_1999_000161_LKA,0.44434023
FL_2010_000125_IND,0.44349343
FL_2009_000127_BEN,0.44345522
FL_2016_000051_IDN,0.44278187
FL_2005_000108_PAK,0.4426757
FL_2012_000183_COL,0.44241953
FL_2011_000042_COL,0.44176427
FL_2020_000185_PAK,0.4412948
FL_2022_000271_NGA,0.44120675
FL_2001_000485_KHM,0.44061297
FL_2019_000138_KEN,0.4405999
FL_2010_000094_HUN,0.4402619
FL_2015_000040_SOM,0.43936396
FL_2001_000521_TCD,0.4375286
FL_2002_000478_PRK,0.43721187
FL_2013_000090_PAK,0.43669435
FL_2018_000113_PHL,0.43663752
FL_2003_000341_NPL,0.43597758
FL_2008_000125_SDN,0.43460202
FL_1998_000329_BEN,0.4331407
FL_2016_000050_LKA,0.4331178
FL_2011_000164_CAF,0.43303108
FL_2008_000197_COL,0.43251902
FL_2013_000030_COL,0.43232828
FL_2002_000026_SEN,0.4316259
FL_2006_000031_PER,0.431594
FL_2019_000083_NPL,0.43063384
FL_2001_000146_AGO,0.43048093
FL_2010_000072_RUS,0.43029702
FL_2016_000061_RUS,0.43025142
FL_2010_000076_COL,0.42985368
FL_2010_000014_SLB,0.42977548
FL_2016_000089_SEN,0.4297706
FL_2020_000153_BIH,0.42951807
FL_2019_000084_IND,0.4290715
FL_2016_000102_SEN,0.42887646
FL_2020_000242_COL,0.42833534
FL_2022_000316_NER,0.42818683
FL_2021_000134_NPL,0.42802864
FL_2008_000104_NPL,0.4278561
FL_2006_000158_PRK,0.4277804
