Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2020_000204_TUN,0.8701086
FL_2009_000204_TUN,0.8361412
FL_2006_000131_BGD,0.7935254
FL_2021_000001_MYS,0.7900891
FL_2022_000190_TUN,0.78958964
FL_2014_000154_IDN,0.7867407
FL_2002_000536_MMR,0.7838574
FL_2001_000620_DZA,0.78108436
FL_2022_000331_SLV,0.78066593
FL_2007_000185_TUN,0.7791327
FL_2016_000071_LBR,0.7742344
FL_2013_000085_NIC,0.774119
FL_2022_000378_BIH,0.7740475
FL_2005_000103_SLV,0.7720933
FL_2011_000187_COD,0.7712114
FL_2008_000099_NIC,0.77050734
FL_2016_000051_IDN,0.7699634
FL_2010_000149_GTM,0.76858914
FL_2005_000194_COL,0.76788145
FL_2006_000069_IDN,0.76765144
FL_2020_000206_COD,0.76710993
FL_2004_000051_NPL,0.7643843
FL_2000_000476_NPL,0.7636491
FL_2010_000160_NPL,0.7635956
FL_2008_000239_NIC,0.7635687
FL_2008_000103_SLV,0.7635031
FL_2020_000140_IDN,0.7631817
FL_2008_000191_SLV,0.7625103
FL_2007_000106_IDN,0.76207453
FL_2003_000531_IDN,0.7601123
FL_1998_000085_IRN,0.7578081
FL_2019_000047_GEO,0.75750136
FL_2012_000132_NPL,0.75675833
FL_2022_000382_ZAF,0.75531733
FL_2007_000063_MDV,0.75480205
FL_2011_000109_PAK,0.75452834
FL_2012_000039_CHL,0.75446206
FL_2009_000010_FJI,0.75319946
FL_2018_000105_BGD,0.7528643
FL_2020_000165_NPL,0.75190806
FL_2009_000044_BIH,0.7513883
FL_2008_000168_NPL,0.75134766
FL_2011_000021_MYS,0.7509848
FL_2006_000192_IDN,0.7506441
FL_2007_000144_LBR,0.75032914
FL_2008_000035_PRY,0.7489297
FL_2009_000147_NIC,0.7485882
FL_2009_000174_NER,0.74851215
FL_2019_000011_IDN,0.74829996
FL_2006_000127_NPL,0.7477877
FL_2004_000059_AFG,0.747411
FL_2007_000222_MYS,0.74740183
FL_2001_000407_IDN,0.74696344
FL_2011_000152_DMA,0.7468691
FL_2009_000203_USA,0.74639904
FL_2011_000082_NPL,0.7447603
FL_2015_000009_ALB,0.7444329
FL_2019_000087_PAK,0.743701
FL_1997_000299_PRY,0.74233204
FL_2021_000134_NPL,0.74204826
FL_2014_000045_SLB,0.7420374
FL_2007_000113_GMB,0.7411698
FL_2011_000043_VCT,0.7408202
FL_2016_000066_PAK,0.7401025
FL_2002_000782_MKD,0.7397878
FL_2003_000585_MKD,0.7396645
FL_2000_000617_BGD,0.739643
FL_2022_000316_NER,0.7391293
FL_2019_000160_COG,0.7388495
