Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2019_000170_RWA,0.7875164
FL_2008_000182_RWA,0.78600013
FL_2011_000051_RWA,0.76792127
FL_2012_000067_RWA,0.7653367
FL_1999_000423_TGO,0.76394653
FL_2015_000042_RWA,0.75956947
FL_2021_000049_RWA,0.7546655
FL_2012_000013_ECU,0.7534035
FL_2011_000039_USA,0.7534029
FL_2007_000159_RWA,0.75203824
FL_2005_000176_BGD,0.74977833
FL_2009_000172_BFA,0.7460474
FL_2007_000185_TUN,0.7456421
FL_2008_000089_IND,0.743059
FL_2022_000164_ECU,0.73853624
FL_2012_000157_CMR,0.73808634
FL_2011_000164_CAF,0.7365087
FL_2012_000115_RUS,0.73623425
FL_2013_000070_IND,0.7353674
FL_2011_000198_PER,0.73454535
FL_2011_000038_KAZ,0.7338415
FL_2021_000153_UGA,0.73176354
FL_2013_000113_ROM,0.73132354
FL_2007_000093_SDN,0.7311777
FL_1997_000265_SOM,0.7300484
FL_2018_000030_KEN,0.72923845
FL_2005_000020_COL,0.7290783
FL_2007_000111_GBR,0.7280311
FL_2020_000158_SRB,0.7270335
FL_2012_000008_MOZ,0.7266574
FL_2019_000067_UGA,0.7262536
FL_2004_000052_JPN,0.72510076
FL_2010_000262_ECU,0.7240158
FL_2008_000213_PER,0.7239424
FL_2020_000240_ZMB,0.72353125
FL_2014_000014_SYC,0.7235164
FL_2000_000258_IDN,0.72334445
FL_2007_000154_MEX,0.7229627
FL_2011_000183_TZA,0.72225475
FL_2013_000119_MRT,0.72201777
FL_2006_000192_IDN,0.7215411
FL_2011_000084_IND,0.72149223
FL_2013_000157_BRA,0.7208881
FL_2015_000064_IND,0.72020566
FL_2008_000180_NIC,0.7199462
FL_2012_000196_COG,0.7197664
FL_2006_000133_NER,0.71915334
FL_2007_000023_IDN,0.7188252
FL_2006_000106_MRT,0.7186527
FL_2013_000006_IDN,0.71834433
FL_2016_000091_NER,0.718133
FL_1999_000160_PER,0.71797115
FL_2012_000173_SOM,0.7179657
FL_2021_000126_MYS,0.7178883
FL_2009_000261_PER,0.7173023
FL_2005_000002_GUY,0.7165587
FL_2010_000051_KAZ,0.71636593
FL_2012_000083_HND,0.716354
FL_2008_000197_COL,0.71571195
FL_2017_000078_NER,0.7153552
FL_2008_000126_TCD,0.71526945
FL_2007_000217_SRB,0.7152457
FL_2013_000052_SOM,0.71495414
FL_2002_000110_BOL,0.71372825
FL_2018_000164_HND,0.7135089
FL_2020_000195_CMR,0.7134514
FL_2007_000132_BFA,0.7126254
FL_2022_000379_MYS,0.71245587
FL_2017_000057_LKA,0.7123195
FL_2001_000117_PER,0.7121414
FL_2002_000077_PER,0.71200824
FL_2016_000123_DOM,0.7118186
FL_2007_000022_ARG,0.7118095
FL_2001_000227_RUS,0.71172464
FL_2020_000204_TUN,0.7112665
FL_2010_000062_COD,0.7111325
FL_1998_000053_ZMB,0.7110424
FL_2019_000015_PER,0.7109373
FL_1999_000324_HND,0.7108469
FL_1998_000392_IND,0.71071494
FL_2019_000116_ETH,0.71071345
FL_2009_000187_CIV,0.710634
FL_2012_000042_COL,0.7105357
FL_2005_000048_AFG,0.71036613
FL_2006_000029_NAM,0.7103458
FL_2008_000185_SOM,0.7103124
FL_2014_000163_COL,0.7101091
FL_1999_000428_VNM,0.710026
FL_2009_000229_SOM,0.70994544
FL_2015_000153_IRQ,0.7098938
FL_2014_000004_COL,0.70953405
FL_2017_000052_RUS,0.7094884
FL_2022_000356_ETH,0.70921135
FL_2001_000332_IND,0.70864964
FL_2012_000066_COM,0.7085271
FL_2008_000186_COD,0.70815766
FL_2007_000052_LKA,0.708157
FL_2014_000009_TZA,0.7079507
FL_2009_000133_ZAF,0.7076284
FL_2014_000154_IDN,0.7070614
FL_2022_000275_UGA,0.70684767
FL_2007_000149_CMR,0.7065603
FL_2020_000199_MRT,0.7064854
FL_2017_000083_GIN,0.70638704
FL_2020_000206_COD,0.70610476
FL_1998_000224_SVK,0.7059678
FL_2005_000194_COL,0.70584327
FL_2016_000011_TZA,0.7056724
FL_2015_000008_BOL,0.70563036
FL_2013_000081_PRK,0.70532835
FL_2019_000145_TZA,0.7051996
FL_2014_000150_SOM,0.7049941
FL_2013_000098_NER,0.7049721
FL_2003_000229_LKA,0.7048669
FL_2018_000060_LKA,0.7044038
FL_2022_000328_HND,0.70422125
FL_2015_000065_GHA,0.70406485
FL_2019_000014_MWI,0.7040521
FL_2007_000025_FJI,0.7038254
FL_2006_000164_TZA,0.70364904
FL_2005_000062_TZA,0.7034339
FL_2009_000176_MLI,0.70328665
FL_2020_000200_BFA,0.703281
FL_2009_000242_IRQ,0.7032278
FL_2008_000175_UGA,0.70317596
FL_2006_000124_UGA,0.70304084
FL_2010_000195_MLI,0.7030037
FL_2005_000157_MDA,0.70284367
FL_2007_000151_TCD,0.70248127
FL_2012_000110_IND,0.7024455
FL_2012_000141_NER,0.70231956
FL_2009_000204_TUN,0.70219237
FL_2011_000123_RUS,0.70187724
FL_2011_000096_PRK,0.70155364
FL_2008_000088_USA,0.70124006
FL_2000_000408_VNM,0.7007228
FL_2019_000048_TZA,0.7001068
FL_2007_000138_UGA,0.70003617
FL_2013_000141_SOM,0.6997616
FL_1999_000161_LKA,0.69962585
FL_2016_000097_PRK,0.6995426
FL_2004_000036_MKD,0.69942117
FL_2010_000003_KEN,0.699293
FL_2021_000123_CAF,0.69918585
FL_2021_000098_MNG,0.69909513
FL_2009_000226_PRY,0.6989299
FL_2006_000158_PRK,0.6985295
FL_2008_000079_LKA,0.69850886
FL_2022_000349_CMR,0.69835615
FL_2006_000057_SUR,0.69805527
FL_2018_000014_ARG,0.69803226
FL_2015_000145_SOM,0.6979701
FL_2014_000053_TZA,0.69755703
FL_2021_000173_IDN,0.69748557
FL_2013_000055_UGA,0.69741964
FL_2005_000109_PRK,0.69729674
FL_2008_000198_BLZ,0.6972916
FL_2013_000100_RUS,0.6972376
FL_2015_000011_PER,0.69703865
FL_2020_000154_CIV,0.6970381
FL_1998_000112_TZA,0.6970341
FL_2013_000024_MKD,0.6961355
