Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2014_000117_BGD,0.83962697
FL_2020_000123_YEM,0.81499624
FL_2015_000068_BGD,0.81267136
FL_2013_000088_AFG,0.8123213
FL_2014_000048_KAZ,0.8095675
FL_2004_000044_BGD,0.7992209
FL_2011_000161_SOM,0.7985631
FL_2006_000045_HUN,0.7981552
FL_2010_000114_BGD,0.7959877
FL_2006_000039_YEM,0.7958472
FL_2005_000171_SLV,0.795251
FL_2022_000217_BGD,0.79445106
FL_2005_000001_CRI,0.7919529
FL_2017_000174_ALB,0.7917611
FL_2012_000151_TCD,0.7916881
FL_2010_000041_SOM,0.79132104
FL_2007_000129_PAK,0.79020643
FL_2006_000023_DZA,0.78816056
FL_2012_000126_PAN,0.784336
FL_2016_000097_PRK,0.7836759
FL_2019_000133_SOM,0.7826371
FL_2003_000389_BFA,0.78244084
FL_2006_000092_KOR,0.7808428
FL_2008_000096_BGD,0.7795874
FL_2005_000094_AFG,0.77881145
FL_2000_000735_VEN,0.7782685
FL_2009_000179_LBR,0.7779573
FL_2022_000376_COD,0.7770679
FL_2009_000039_CRI,0.7769119
FL_2009_000247_MYS,0.77668893
FL_2021_000050_AFG,0.7739717
FL_2016_000019_HTI,0.7717639
FL_2021_000209_MYS,0.7701121
FL_1998_000219_KOR,0.76695114
FL_1997_000097_AFG,0.7664193
FL_2011_000152_DMA,0.76638794
FL_2010_000037_HTI,0.7653779
FL_2010_000019_MEX,0.76366055
FL_2022_000158_HTI,0.76284003
FL_2018_000041_SOM,0.76275086
FL_2011_000032_THA,0.7622392
FL_2006_000125_THA,0.7617742
FL_2004_000142_ALB,0.76125145
FL_2016_000054_HTI,0.7610533
FL_2007_000063_MDV,0.7610064
FL_2000_000187_ROM,0.7605418
FL_1998_000255_TUR,0.7598307
FL_2004_000059_AFG,0.75952387
FL_2015_000092_BRA,0.7594719
FL_1997_000265_SOM,0.7594464
FL_2007_000091_AFG,0.7591065
FL_2012_000191_HTI,0.7589835
FL_2007_000054_AFG,0.75871795
FL_2021_000098_MNG,0.7585988
FL_2010_000239_MNE,0.75829625
FL_2007_000080_BGD,0.7574486
FL_2008_000032_KAZ,0.7573161
FL_2002_000026_SEN,0.75705755
FL_2013_000116_NGA,0.75689626
FL_2018_000414_IRQ,0.75663066
FL_2014_000014_SYC,0.75626886
FL_2014_000060_AFG,0.7557552
FL_2017_000043_HTI,0.7548496
FL_2020_000156_UKR,0.75423443
FL_2019_000087_PAK,0.75397325
FL_2001_000376_PAK,0.7532662
FL_2002_000054_IDN,0.7531902
FL_1992_000008_PAK,0.7531171
FL_2010_000251_CRI,0.7528955
FL_1997_000164_BGD,0.7524872
FL_2000_000191_HUN,0.7524394
FL_2022_000209_AFG,0.75224465
FL_2021_000084_TCD,0.7520935
FL_2020_000212_KHM,0.7518612
FL_2005_000157_MDA,0.75185615
FL_2006_000047_COD,0.75127834
FL_2022_000378_BIH,0.7509414
FL_2007_000155_ROM,0.7507485
FL_2008_000024_PHL,0.74939525
FL_1999_000349_SLV,0.7491659
FL_2011_000022_AFG,0.7488992
FL_2018_000167_SLV,0.7487881
FL_2009_000164_SEN,0.7487606
FL_2002_000263_CRI,0.74843603
FL_2009_000139_PAK,0.7480668
FL_2012_000014_IDN,0.7475921
FL_2012_000118_AFG,0.74696356
FL_2006_000163_AFG,0.74668723
FL_2013_000029_SRB,0.7465509
FL_2007_000144_LBR,0.7454127
FL_2004_000063_PRK,0.74514055
FL_2015_000079_CRI,0.74511135
FL_2010_000153_PRK,0.7448095
FL_2011_000063_HTI,0.74480176
FL_2008_000191_SLV,0.74470997
FL_2019_000018_AFG,0.7443459
FL_2022_000135_ZMB,0.74413884
FL_2021_000092_CRI,0.74389327
FL_2010_000042_SRB,0.7438651
FL_1998_000203_BGD,0.7432565
FL_1999_000286_GMB,0.7428968
FL_2000_000617_BGD,0.74282736
FL_1998_000272_PRK,0.74273944
FL_2016_000066_PAK,0.74272746
FL_2002_000540_DZA,0.7422421
FL_2022_000362_LCA,0.7420629
FL_2003_000624_HTI,0.7418022
FL_2019_000062_SSD,0.7417474
FL_2020_000168_MNG,0.7407893
FL_2001_000095_HUN,0.740428
FL_2001_000096_UKR,0.740428
FL_2001_000079_ROM,0.740428
FL_2007_000044_ARG,0.74018574
FL_2007_000210_PHL,0.7393173
FL_2012_000106_BGD,0.7392853
FL_2022_000254_PAK,0.7392502
FL_2005_000137_CAF,0.7386794
FL_2012_000050_AFG,0.7385971
FL_2006_000115_HTI,0.73850954
FL_2010_000249_IND,0.73787075
FL_2001_000335_KOR,0.737645
FL_2005_000168_NPL,0.73737425
FL_2012_000037_PSE,0.73714674
FL_2014_000009_TZA,0.73704475
FL_2012_000148_PAK,0.73698497
FL_2020_000199_MRT,0.73648876
FL_2011_000109_PAK,0.73614347
FL_2017_000002_MYS,0.73605573
FL_2020_000196_NGA,0.73533887
FL_2008_000103_SLV,0.7347109
FL_2008_000167_VCT,0.7337547
FL_2020_000191_AFG,0.73320323
FL_2012_000030_KAZ,0.73314655
FL_2000_000484_BTN,0.7328211
FL_2011_000021_MYS,0.73219454
FL_2013_000045_AFG,0.732023
FL_2017_000017_PAK,0.7319033
FL_2006_000062_THA,0.7316742
FL_2020_000161_BGD,0.7314621
FL_2016_000075_BGD,0.7314476
FL_2002_000755_CRI,0.73104155
FL_2002_000445_VEN,0.73076797
FL_2020_000125_TZA,0.72979844
FL_1999_000053_PHL,0.72947574
FL_2019_000079_BGD,0.7291739
FL_2014_000073_RUS,0.72907317
FL_2017_000122_CMR,0.72893465
FL_2018_000124_MMR,0.728907
FL_2012_000003_BRA,0.7286931
FL_2008_000243_PNG,0.72852355
FL_2013_000141_SOM,0.72815645
FL_2002_000482_RUS,0.7280612
FL_2015_000009_ALB,0.7280579
FL_2013_000123_CMR,0.72788095
FL_1998_000048_PAK,0.72778904
FL_2008_000191_CRI,0.7267909
FL_2010_000127_AFG,0.7263622
FL_2009_000159_PAK,0.7255159
FL_2019_000145_TZA,0.72544694
FL_2021_000147_THA,0.7253996
FL_2012_000054_HTI,0.72519445
FL_2019_000051_LBY,0.72519195
FL_2006_000131_BGD,0.72504705
FL_2003_000027_TUN,0.7249667
FL_2019_000089_SLE,0.72463024
FL_2009_000171_AFG,0.7246212
FL_2022_000265_YEM,0.724123
FL_2007_000003_PHL,0.7240386
FL_2000_000083_ZWE,0.72397685
FL_2018_000194_TTO,0.7238752
FL_2022_000331_SLV,0.7238376
FL_2020_000019_MDG,0.7237579
FL_2016_000058_MMR,0.7235744
FL_2006_000189_MYS,0.7228613
FL_2015_000115_MKD,0.72231275
FL_2015_000085_VEN,0.72157025
FL_2012_000044_FJI,0.72146595
FL_2016_000132_FJI,0.7213509
FL_2001_000450_THA,0.7210982
FL_2009_000208_AZE,0.72091305
FL_2003_000585_MKD,0.72084117
FL_2010_000176_MRT,0.72079
FL_2022_000190_TUN,0.7207794
FL_2011_000135_THA,0.7207159
FL_2021_000097_BGD,0.7206431
FL_2003_000455_NGA,0.72060686
FL_2009_000237_THA,0.72027874
FL_2009_000176_MLI,0.7202251
FL_2004_000068_ROM,0.72003186
FL_2011_000096_PRK,0.7199823
FL_2021_000001_MYS,0.71994483
FL_2011_000102_BRA,0.71947765
FL_2022_000309_SLE,0.7194675
FL_2005_000139_SLE,0.7192499
FL_2022_000207_VEN,0.7191272
FL_2009_000080_AFG,0.718997
FL_2004_000023_CRI,0.7188145
FL_2014_000159_MAR,0.71842253
FL_2005_000109_PRK,0.71838105
FL_2008_000069_CHL,0.71809334
FL_2009_000123_BGD,0.7171408
FL_1997_000295_COD,0.7171108
FL_2012_000132_NPL,0.71710634
FL_2009_000010_FJI,0.7169794
FL_2005_000108_PAK,0.7169751
FL_1999_000247_KOR,0.71681166
FL_2010_000051_KAZ,0.7167067
FL_2003_000037_MDG,0.7163959
FL_2007_000199_THA,0.716388
FL_2019_000108_MRT,0.7160551
FL_2020_000038_EGY,0.71597075
FL_1999_000548_YEM,0.71582526
FL_2014_000155_HTI,0.7156203
FL_2005_000153_THA,0.7151046
FL_2020_000011_MOZ,0.7148469
FL_2016_000117_ALB,0.7147203
FL_2011_000204_PHL,0.7145303
FL_2007_000127_MRT,0.71421146
FL_2016_000085_MLI,0.7141824
FL_2010_000021_AFG,0.7141812
FL_2012_000079_GEO,0.71381587
FL_2002_000322_CHL,0.71374726
FL_2018_000413_IND,0.7136314
FL_2009_000266_ALB,0.7136208
FL_1997_000049_TZA,0.7132604
FL_2021_000095_MMR,0.71316427
FL_2016_000021_PAK,0.71310467
FL_2018_000046_RUS,0.7129608
FL_2009_000177_GMB,0.7129251
FL_2021_000198_COG,0.7126976
FL_2008_000123_PAK,0.71265924
FL_2006_000164_TZA,0.7126363
FL_2020_000050_AFG,0.7126335
FL_2014_000122_PAK,0.71257037
FL_2016_000026_PNG,0.712443
FL_2022_000002_IRN,0.7122252
FL_2015_000037_HTI,0.71218574
FL_2017_000012_MOZ,0.71203756
FL_2019_000136_SLV,0.7119965
FL_2009_000265_MAR,0.71186817
FL_2009_000190_TUR,0.71155345
FL_2006_000056_AFG,0.71145093
FL_2020_000185_PAK,0.7113408
FL_2015_000164_COD,0.7110599
FL_2013_000002_PSE,0.7109698
FL_2018_000014_ARG,0.71069866
FL_2004_000120_CRI,0.71064895
FL_2005_000209_THA,0.7104947
FL_2007_000123_NGA,0.71039474
FL_2008_000250_THA,0.71009386
FL_2005_000150_NGA,0.7100785
FL_2006_000106_MRT,0.7099898
FL_2019_000153_COD,0.7096057
FL_2022_000261_GEO,0.709517
FL_2006_000025_PNG,0.7095107
FL_2001_000571_PRK,0.70949006
FL_2021_000204_BRA,0.7092821
FL_2015_000131_SLE,0.70917916
FL_2008_000207_SDN,0.70916235
FL_2010_000120_BRA,0.70914936
FL_1999_000233_SVK,0.70910454
FL_2018_000140_MLI,0.70901716
FL_1999_000531_COD,0.70871454
FL_2010_000160_NPL,0.70847106
FL_2019_000162_MYS,0.7084607
FL_2010_000089_AZE,0.70822287
FL_2012_000172_MLI,0.7080442
FL_2002_000607_ALB,0.70637035
FL_2004_000051_NPL,0.7063043
FL_2011_000156_HTI,0.70606625
FL_2012_000071_NPL,0.7060162
FL_2014_000045_SLB,0.705976
FL_2003_000531_IDN,0.705677
FL_2014_000123_SSD,0.7056571
FL_2011_000107_MMR,0.70560265
FL_2020_000052_COD,0.7055572
FL_2005_000100_KGZ,0.7052032
FL_2016_000060_IND,0.7052012
FL_2003_000212_AZE,0.7050128
FL_2005_000111_ROM,0.7047983
FL_1997_000140_AZE,0.70406544
FL_2012_000025_VUT,0.70394814
FL_2003_000012_BOL,0.70383215
FL_2009_000183_NGA,0.70371306
FL_2017_000107_NPL,0.7035811
FL_2007_000051_TUN,0.7034657
FL_2009_000206_HTI,0.70331395
FL_2009_000245_SRB,0.7032697
FL_2016_000130_VCT,0.70316046
FL_2014_000053_TZA,0.7031428
FL_2018_000120_NGA,0.70305777
FL_2012_000089_CUB,0.70259297
FL_2007_000082_PAK,0.7025647
FL_1998_000221_NPL,0.7025642
FL_2006_000027_IDN,0.7023939
FL_2022_000292_LAO,0.70237845
FL_2016_000122_SRB,0.7022103
FL_2008_000232_CRI,0.70202386
FL_2022_000271_NGA,0.70171726
FL_2000_000476_NPL,0.70165217
FL_2022_000348_CRI,0.7015554
FL_2015_000155_NGA,0.7014576
FL_1997_000301_UGA,0.70136714
FL_2008_000216_PSE,0.7013469
FL_2010_000204_LCA,0.70118165
FL_1998_000247_IRN,0.7011641
FL_2022_000333_THA,0.7008729
FL_2016_000071_LBR,0.7008028
FL_2013_000159_VCT,0.7006991
FL_2005_000105_HTI,0.70042515
FL_2010_000115_MMR,0.70039743
FL_2012_000075_VEN,0.70033234
FL_2001_000620_DZA,0.70028543
FL_2014_000107_MMR,0.7002164
FL_2009_000251_SAU,0.7000548
FL_1999_000363_NIC,0.69999504
FL_1998_000112_TZA,0.69995165
FL_2002_000296_PRY,0.69993615
FL_2011_000088_NGA,0.6998378
FL_2015_000080_MMR,0.69982195
FL_2018_000144_PRK,0.6994882
FL_2005_000103_SLV,0.6994257
FL_2000_000375_CHL,0.69935066
FL_2009_000248_URY,0.6991873
FL_2006_000130_KHM,0.6990818
FL_2015_000106_BFA,0.69907826
FL_2002_000242_AFG,0.69900715
FL_2006_000065_TZA,0.6988231
FL_2021_000055_TJK,0.69860697
FL_2002_000782_MKD,0.6984262
FL_2002_000734_MAR,0.6982806
FL_2013_000101_LAO,0.69820476
FL_2005_000062_TZA,0.6977312
FL_2008_000205_IDN,0.69754994
FL_2013_000087_MMR,0.6973412
FL_2011_000183_TZA,0.69734025
FL_2015_000113_PRK,0.69713485
FL_2008_000054_THA,0.6969955
FL_2016_000079_MKD,0.69696414
FL_1998_000111_TJK,0.6968564
FL_2006_000058_TJK,0.69678324
FL_2009_000069_IDN,0.6965852
FL_2010_000062_COD,0.6960201
FL_2007_000100_MLI,0.6958902
FL_2008_000186_COD,0.69559264
FL_2019_000103_LAO,0.69526726
FL_2002_000788_LKA,0.6952115
FL_2002_000478_PRK,0.6950407
FL_2010_000014_SLB,0.69488555
FL_2006_000171_HTI,0.6947564
FL_2010_000015_PSE,0.69469106
FL_2020_000165_NPL,0.69420207
FL_2006_000086_CHL,0.69391096
FL_2020_000172_MMR,0.6938932
FL_2007_000138_UGA,0.69380236
FL_2015_000040_SOM,0.6936952
FL_2013_000006_IDN,0.693321
FL_2009_000170_MRT,0.69318175
FL_2023_000001_COG,0.69299585
FL_2013_000085_NIC,0.6927484
FL_2011_000093_BGD,0.6927107
FL_2005_000175_SDN,0.6925622
FL_2022_000201_ZAF,0.6924174
FL_2022_000277_SDN,0.69237244
FL_2021_000190_EGY,0.6922714
FL_2007_000197_COD,0.6922701
FL_2017_000079_TJK,0.6920432
FL_2010_000085_CHN,0.6919143
FL_2013_000083_THA,0.6918803
FL_2020_000198_SEN,0.6918769
FL_2021_000213_STP,0.6918571
FL_1999_000235_IRN,0.69178617
FL_2001_000375_IRN,0.6916079
FL_2014_000150_SOM,0.6916021
FL_2003_000028_BRA,0.6916018
FL_2008_000233_PHL,0.69149446
FL_2002_000641_THA,0.691475
FL_1999_000547_VEN,0.6912452
FL_2018_000158_TUN,0.69124484
FL_2004_000022_AFG,0.69123626
FL_2008_000201_YEM,0.69116867
FL_2006_000030_SRB,0.6909221
FL_2002_000402_BGD,0.6909173
FL_2013_000017_PNG,0.69090486
FL_2006_000049_IDN,0.6906233
FL_2007_000081_NPL,0.69056386
FL_2017_000091_MMR,0.6902062
FL_2007_000106_IDN,0.69011825
FL_2018_000043_TZA,0.6899053
FL_2022_000379_MYS,0.68968284
FL_2008_000088_USA,0.6893429
FL_2015_000053_CAF,0.68929166
FL_2015_000110_ARG,0.6891992
FL_2009_000107_THA,0.689165
FL_2019_000093_NGA,0.68861324
FL_2007_000209_PNG,0.6885118
FL_2003_000359_PAK,0.68845206
FL_2012_000140_MMR,0.688279
FL_2019_000047_GEO,0.6882422
FL_2001_000029_BOL,0.6878037
FL_2019_000081_MMR,0.68775773
FL_2012_000164_CAF,0.6877247
FL_2009_000045_BOL,0.6876148
FL_2009_000196_IDN,0.6872743
FL_1999_000437_KHM,0.68727136
FL_2007_000228_LKA,0.687186
FL_2005_000132_MKD,0.68708074
FL_2002_000500_IRN,0.68704367
FL_2007_000177_SLE,0.6869702
FL_2013_000119_MRT,0.6865699
FL_2009_000234_PHL,0.68626153
FL_2013_000052_SOM,0.6861439
FL_2002_000536_MMR,0.6857461
FL_2003_000080_ARG,0.68549484
FL_2005_000048_AFG,0.685316
FL_2001_000453_IRN,0.6852777
FL_2008_000011_TZA,0.68524814
FL_2021_000023_DZA,0.6852404
FL_2013_000051_ECU,0.6850864
FL_2008_000234_BRA,0.68493086
FL_2007_000149_CMR,0.68483895
FL_2020_000192_TCD,0.68473196
FL_2017_000126_NGA,0.6846868
FL_1997_000177_MMR,0.68448687
FL_2010_000141_PAK,0.68447816
FL_2019_000104_THA,0.6844232
FL_2009_000011_PHL,0.6844215
FL_2006_000127_NPL,0.6843226
FL_2022_000249_CIV,0.68429595
FL_2022_000382_ZAF,0.68424594
FL_2008_000076_COL,0.68416244
FL_2005_000205_PHL,0.68408275
FL_2005_000038_MDG,0.68396246
FL_2019_000167_BDI,0.6837867
FL_2005_000160_MMR,0.6837268
FL_2022_000138_MDG,0.6836596
FL_2008_000082_PHL,0.6835754
FL_2000_000438_KHM,0.6834107
FL_2012_000173_SOM,0.6833809
FL_2015_000039_KAZ,0.68335694
FL_2019_000031_SYR,0.6832772
FL_2005_000196_LKA,0.6831284
FL_2010_000195_MLI,0.68304443
FL_2010_000219_PHL,0.6829565
FL_2002_000732_IDN,0.68250746
FL_2006_000155_LKA,0.6823908
FL_2000_000302_CHN,0.68211514
FL_2016_000009_IDN,0.6820988
FL_2001_000485_KHM,0.6818627
FL_2022_000349_CMR,0.68183786
FL_2006_000091_PRK,0.68175626
FL_2013_000100_RUS,0.68174064
FL_2019_000120_PHL,0.68168557
FL_2011_000020_BOL,0.6815788
FL_2007_000126_PRK,0.6815577
FL_2010_000023_ECU,0.681552
FL_2019_000048_TZA,0.6815431
FL_2011_000143_SSD,0.6815281
FL_2010_000208_RUS,0.6814705
FL_2011_000196_IDN,0.6813059
FL_2013_000081_PRK,0.68107295
FL_2017_000053_THA,0.6810438
FL_2009_000120_BWA,0.68092275
FL_2002_000428_NPL,0.6808373
FL_2014_000005_IDN,0.6806799
FL_2011_000189_PHL,0.680297
FL_2011_000181_VEN,0.68008584
FL_2004_000055_TJK,0.67989504
FL_2017_000052_RUS,0.67985296
FL_2021_000134_NPL,0.67979777
FL_2021_000057_LKA,0.67959124
FL_2006_000010_BOL,0.6795681
FL_2006_000121_MKD,0.67953455
FL_2010_000245_MAR,0.67949903
FL_2000_000741_LKA,0.6793599
FL_2022_000286_MRT,0.6791141
FL_2020_000213_LAO,0.67909
FL_2012_000043_KGZ,0.67879057
FL_2022_000321_CAF,0.67852426
FL_1997_000526_ECU,0.6783605
FL_1998_000359_UKR,0.6783134
FL_2021_000043_YEM,0.67829466
FL_2010_000067_BRA,0.6782887
FL_1998_000193_ROM,0.6781104
FL_2021_000126_MYS,0.6778687
FL_2012_000159_PRK,0.6776842
FL_2013_000104_MLI,0.6776429
FL_2009_000145_NPL,0.6776074
FL_1998_000080_ARG,0.6774478
FL_1998_000085_IRN,0.67735684
FL_2009_000219_NPL,0.67733324
FL_2015_000161_ETH,0.67718554
FL_2007_000158_TGO,0.6768687
FL_2008_000239_NIC,0.676276
FL_2006_000191_LKA,0.6762552
FL_2016_000050_LKA,0.67619956
FL_2017_000004_THA,0.67611647
FL_2011_000043_VCT,0.6760503
FL_2006_000158_PRK,0.6759949
FL_2019_000029_IDN,0.67587525
FL_2012_000138_NGA,0.6758424
FL_2022_000274_IRN,0.6757257
FL_2008_000063_PHL,0.6753567
FL_2006_000034_ECU,0.6752282
FL_2011_000073_CAF,0.6750447
FL_2019_000083_NPL,0.675014
FL_2000_000583_LAO,0.6747985
FL_2003_000647_TLS,0.6747563
FL_2009_000032_SLB,0.6746763
FL_2014_000006_PHL,0.67460465
FL_2012_000141_NER,0.6743028
FL_2013_000131_KHM,0.67427075
FL_2019_000030_IRQ,0.67423284
FL_2002_000325_JAM,0.674214
FL_2021_000208_IRQ,0.67419267
FL_2013_000090_PAK,0.6740781
FL_2005_000090_TJK,0.6740104
FL_2007_000088_ECU,0.6739082
FL_2019_000022_IRN,0.67385757
FL_2015_000176_BDI,0.6737689
FL_2015_000017_PAK,0.6737251
FL_2006_000192_IDN,0.6736338
FL_2020_000055_SOM,0.6732329
FL_2010_000031_PRT,0.67321587
FL_2007_000008_LKA,0.673149
FL_2012_000128_SSD,0.6730855
FL_2017_000078_NER,0.6725999
FL_2009_000217_IND,0.6722683
FL_2011_000082_NPL,0.6722634
FL_2017_000010_PHL,0.6720538
FL_2019_000009_ARG,0.6717943
FL_2002_000475_TJK,0.6716397
FL_2010_000240_VEN,0.67157567
FL_2011_000170_COL,0.67151916
FL_2018_000118_LAO,0.67137355
FL_2013_000008_MOZ,0.67131966
FL_2008_000094_ZAF,0.6711538
FL_2006_000041_SRB,0.67110217
FL_2013_000024_MKD,0.6709703
FL_2012_000205_LKA,0.6708925
FL_2009_000101_PAN,0.67083156
FL_2006_000172_COG,0.67080235
FL_2020_000204_TUN,0.67071855
FL_2007_000086_PAN,0.6706681
FL_2018_000110_CHN,0.67063403
FL_2014_000121_CMR,0.67026186
FL_2016_000068_NPL,0.67010665
FL_2022_000164_ECU,0.6700578
FL_2007_000040_HTI,0.6700254
FL_2017_000110_MLI,0.6698774
FL_2008_000155_CHL,0.66972136
FL_2009_000204_TUN,0.66969794
FL_2015_000041_PRY,0.6696254
FL_2002_000376_RUS,0.66935474
FL_2004_000052_JPN,0.6692034
FL_2010_000096_IDN,0.6691382
FL_2010_000152_THA,0.6690698
FL_2016_000080_BFA,0.6690256
FL_2018_000419_PRY,0.66867465
FL_2001_000025_MWI,0.6684984
FL_2016_000124_COD,0.6684652
FL_2002_000321_HTI,0.6679193
FL_2018_000004_COD,0.6677633
