Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2009_000248_URY,0.7615406
FL_2015_000110_ARG,0.6731898
FL_2008_000038_ARG,0.6500836
FL_2018_000014_ARG,0.6429902
FL_2000_000255_ARG,0.63152885
FL_2003_000368_SDN,0.62739486
FL_2006_000123_SDN,0.60218155
FL_2014_000123_SSD,0.5959683
FL_2019_000032_BOL,0.59143436
FL_2015_000024_ARG,0.57831514
FL_2020_000176_SDN,0.57440686
FL_2013_000091_SDN,0.5683213
FL_2017_000137_SSD,0.56530917
FL_2007_000044_ARG,0.55315983
FL_1998_000040_URY,0.55308515
FL_2016_000137_ARG,0.5521748
FL_2007_000063_MDV,0.54969037
FL_2022_000277_SDN,0.54647005
FL_2022_000276_GMB,0.5395892
FL_2018_000128_SDN,0.53864086
FL_1997_000299_PRY,0.53750324
FL_2017_000002_MYS,0.53701216
FL_2008_000125_SDN,0.53489363
FL_2022_000321_CAF,0.5341517
FL_2018_000028_BWA,0.53313637
FL_2022_000265_YEM,0.5329691
FL_2001_000417_SDN,0.53210413
FL_1998_000251_SDN,0.5285512
FL_2006_000120_BFA,0.526019
FL_2009_000226_PRY,0.52581036
FL_2003_000196_ARG,0.524905
FL_2019_000098_CAF,0.5248264
FL_2014_000059_SRB,0.52155113
FL_2005_000129_SDN,0.5209121
FL_2005_000104_IND,0.5207374
FL_2012_000128_SSD,0.52041614
FL_2006_000010_BOL,0.51868963
FL_2001_000227_RUS,0.5177095
FL_2007_000153_GHA,0.5149996
FL_2010_000139_SDN,0.51290274
FL_2021_000108_SSD,0.51203835
FL_2007_000231_BOL,0.5062056
FL_2019_000033_PRY,0.50601494
FL_2015_000105_GIN,0.5042426
FL_2000_000048_BWA,0.503896
FL_2007_000220_SRB,0.503566
FL_2019_000054_YEM,0.50316113
FL_2012_000200_BFA,0.50278544
FL_2012_000005_BOL,0.50187
FL_2005_000137_CAF,0.50124323
FL_2016_000089_SEN,0.50110745
FL_2021_000110_YEM,0.5006037
FL_2001_000082_ZWE,0.5004654
FL_2001_000146_AGO,0.50046206
FL_2013_000008_MOZ,0.49988064
FL_2013_000103_YEM,0.49987662
FL_2007_000141_NGA,0.49927735
FL_2021_000147_THA,0.49863517
FL_2007_000125_PHL,0.4982312
FL_2000_000191_HUN,0.4979427
FL_2011_000120_SDN,0.49743515
FL_2022_000138_MDG,0.49728662
FL_2007_000022_ARG,0.496338
FL_2009_000267_SRB,0.49561006
FL_2001_000079_ROM,0.49555427
FL_2001_000096_UKR,0.49555427
FL_2001_000095_HUN,0.49555427
FL_1991_000010_PHL,0.4950137
FL_1997_000295_COD,0.49394906
FL_2005_000169_FJI,0.49250072
FL_2002_000510_MEX,0.49215955
FL_2005_000038_MDG,0.49186423
FL_2015_000041_PRY,0.49094087
FL_2010_000152_THA,0.49051946
FL_1999_000213_IND,0.49038136
FL_2010_000119_PAN,0.49004683
FL_2022_000305_GIN,0.48954147
FL_2014_000014_SYC,0.48944578
FL_1999_000244_VNM,0.48907524
FL_2021_000090_SDN,0.4887864
FL_2002_000522_KHM,0.4887845
FL_2011_000106_GHA,0.48793784
FL_2011_000108_SEN,0.48775187
FL_2001_000450_THA,0.48772222
FL_2017_000088_SDN,0.487144
FL_1999_000259_KHM,0.4864818
FL_2006_000189_MYS,0.48617792
FL_2020_000192_TCD,0.4856831
FL_2020_000202_GIN,0.48504233
FL_2016_000080_BFA,0.48503155
FL_2009_000268_AGO,0.48451707
FL_2010_000176_MRT,0.4839331
FL_2006_000130_KHM,0.4835791
FL_2009_000120_BWA,0.48308492
FL_2016_000072_SDN,0.4812469
FL_2009_000176_MLI,0.48107505
FL_2016_000025_SRB,0.4808697
FL_2001_000274_WSM,0.48079467
FL_2004_000044_BGD,0.48032734
FL_2012_000196_COG,0.47897974
FL_2001_000521_TCD,0.4789695
FL_2001_000236_URY,0.47875297
FL_2018_000154_GHA,0.4781669
FL_2013_000076_PRY,0.4780351
FL_2020_000212_KHM,0.4778154
FL_2013_000100_RUS,0.47755066
FL_2012_000129_SDN,0.47740912
FL_2001_000314_GHA,0.47734582
FL_2020_000198_SEN,0.4769486
FL_2000_000806_FJI,0.47531748
FL_2007_000012_BOL,0.47496903
FL_2007_000210_PHL,0.47487256
FL_2007_000132_BFA,0.4742952
FL_2022_000379_MYS,0.47387505
FL_2008_000095_SUR,0.47366592
FL_2013_000028_NAM,0.47237912
FL_2005_000175_SDN,0.4718345
FL_2021_000129_VEN,0.47172695
FL_2007_000194_GTM,0.4712477
FL_2018_000140_MLI,0.4708691
FL_2020_000164_IND,0.47045603
FL_2021_000213_STP,0.46869838
FL_2007_000127_MRT,0.4686283
FL_2019_000034_BOL,0.46842948
FL_2009_000172_BFA,0.468316
FL_2013_000024_MKD,0.46797
FL_2014_000070_LKA,0.4678079
FL_2011_000020_BOL,0.4675574
FL_2021_000092_CRI,0.46731687
FL_2021_000019_PER,0.46635023
FL_2008_000074_BFA,0.46570227
FL_2005_000139_SLE,0.46567857
FL_2010_000161_MYS,0.46559677
FL_2015_000171_PRY,0.4651914
FL_1995_000012_PHL,0.46474922
FL_2017_000095_GHA,0.46394917
FL_2011_000118_GTM,0.46348214
FL_2011_000110_UGA,0.46323323
FL_2012_000110_IND,0.46271214
FL_2009_000166_SDN,0.46269184
FL_2020_000154_CIV,0.46259007
FL_2006_000030_SRB,0.46254903
FL_2009_000132_GHA,0.46238494
FL_2011_000176_LKA,0.4621417
FL_2010_000259_AUS,0.46183455
FL_2019_000062_SSD,0.46103138
FL_2021_000061_MYS,0.46093556
FL_2011_000148_KHM,0.46082854
FL_2016_000084_PHL,0.4605831
FL_1999_000161_LKA,0.46029812
FL_2013_000020_BOL,0.46013528
FL_2009_000107_THA,0.45978463
FL_2017_000064_IND,0.4594463
FL_2014_000008_BOL,0.4593345
FL_2001_000407_IDN,0.4592832
FL_2021_000097_BGD,0.45915338
FL_2000_000375_CHL,0.45844972
FL_2009_000135_MEX,0.45828146
FL_2022_000287_TCD,0.4582097
FL_2017_000091_MMR,0.45809782
FL_2014_000098_SDN,0.4580542
FL_2019_000052_SRB,0.45795217
FL_2011_000073_CAF,0.45785886
FL_2020_000019_MDG,0.4577464
FL_2003_000012_BOL,0.45759362
FL_2006_000115_HTI,0.45710272
FL_2012_000175_GMB,0.45656765
FL_2016_000085_MLI,0.45637777
FL_2011_000157_SLV,0.4563191
FL_2007_000130_CIV,0.456053
FL_2010_000174_KEN,0.45601922
FL_2007_000139_KEN,0.45573363
FL_2005_000063_SRB,0.45570937
FL_2012_000106_BGD,0.45544738
FL_2020_000210_VNM,0.4544033
FL_1999_000413_CAF,0.45413357
FL_2004_000116_CAF,0.4539957
FL_2022_000274_IRN,0.4532387
FL_2011_000084_IND,0.45275718
FL_2001_000332_IND,0.45267522
FL_2020_000156_UKR,0.45250008
FL_2019_000138_KEN,0.45218003
FL_2019_000084_IND,0.45185387
FL_2007_000122_VNM,0.45159733
FL_2022_000207_VEN,0.4513733
FL_2000_000741_LKA,0.45099342
FL_2018_000077_CIV,0.45097017
FL_2009_000186_TCD,0.4506091
FL_2018_000425_LKA,0.4504395
FL_2019_000103_LAO,0.45029375
FL_2020_000190_NER,0.45024487
FL_2022_000213_IND,0.4502142
FL_2012_000107_SLB,0.45000437
FL_2011_000021_MYS,0.449789
FL_2000_000444_IND,0.4496064
FL_2021_000095_MMR,0.44936055
FL_2009_000247_MYS,0.44931027
FL_2014_000107_MMR,0.44888967
FL_2011_000091_BEN,0.44849074
FL_2003_000482_MEX,0.44812968
FL_2005_000105_HTI,0.4480018
FL_2016_000124_COD,0.44795173
FL_2018_000414_IRQ,0.44767368
FL_2002_000110_BOL,0.44730943
FL_2019_000101_NER,0.44712257
FL_2012_000077_CHN,0.44691294
FL_2007_000197_COD,0.44680208
FL_2019_000118_SEN,0.44653106
FL_1998_000392_IND,0.4465092
FL_2021_000084_TCD,0.4461737
FL_2022_000365_PAN,0.4460016
FL_2005_000166_CRI,0.4458686
FL_2019_000104_THA,0.44577044
FL_2010_000094_HUN,0.4456234
FL_2007_000093_SDN,0.44521266
FL_2010_000046_MOZ,0.4450014
