Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2015_000011_PER,0.85854787
FL_2003_000051_PER,0.8556019
FL_2007_000009_PER,0.85409063
FL_2008_000031_PER,0.85273886
FL_2006_000031_PER,0.8470909
FL_2002_000077_PER,0.838655
FL_2021_000019_PER,0.8297223
FL_2009_000261_PER,0.82130444
FL_1997_000530_PER,0.8173617
FL_2001_000117_PER,0.81603855
FL_2017_000014_PER,0.81166303
FL_2008_000213_PER,0.80320424
FL_1999_000160_PER,0.7907242
FL_1997_000207_SYC,0.78371274
FL_2001_000407_IDN,0.7811383
FL_2017_000134_CAF,0.78057706
FL_2013_000019_PER,0.7799229
FL_2005_000117_GTM,0.77756095
FL_2008_000091_SOM,0.7720487
FL_2009_000129_CAF,0.7695259
FL_2007_000194_GTM,0.7658391
FL_2011_000120_SDN,0.76574266
FL_2013_000020_BOL,0.7645714
FL_2015_000008_BOL,0.76144814
FL_2009_000201_PHL,0.76084906
FL_2016_000084_PHL,0.7607701
FL_2010_000118_GHA,0.76011837
FL_2009_000187_CIV,0.7600094
FL_2019_000033_PRY,0.759702
FL_2007_000125_PHL,0.75964737
FL_1997_000199_BEN,0.75948226
FL_2010_000003_KEN,0.7590473
FL_2008_000035_PRY,0.75815696
FL_2013_000095_PHL,0.7581121
FL_2003_000350_MNG,0.7568997
FL_2011_000118_GTM,0.7563609
FL_2013_000004_KEN,0.7560332
FL_2008_000166_GTM,0.75584805
FL_2010_000125_IND,0.75503755
FL_2007_000231_BOL,0.7547492
FL_2020_000164_IND,0.7545954
FL_2016_000123_DOM,0.7542976
FL_2000_000299_GTM,0.75372803
FL_2008_000074_BFA,0.7535271
FL_2010_000161_MYS,0.7533649
FL_2020_000237_LKA,0.7528467
FL_2011_000038_KAZ,0.7527237
FL_2011_000159_MEX,0.7526219
FL_2020_000200_BFA,0.751704
FL_2015_000106_BFA,0.7516775
FL_2007_000165_BEN,0.7514952
FL_2019_000138_KEN,0.7514248
FL_2007_000057_URY,0.75099826
FL_2008_000089_IND,0.7506144
FL_2018_000015_BOL,0.7494538
FL_2007_000022_ARG,0.7494179
FL_2020_000158_SRB,0.7493052
FL_2005_000051_AGO,0.7489643
FL_2021_000066_GUY,0.74889016
FL_2001_000146_AGO,0.7487207
FL_1998_000296_PHL,0.7485437
FL_2021_000173_IDN,0.7482102
FL_2007_000012_BOL,0.7465558
FL_2012_000005_BOL,0.7464524
FL_2017_000002_MYS,0.74615216
FL_2006_000046_KEN,0.7458101
FL_2007_000151_TCD,0.74572337
FL_2006_000120_BFA,0.74552244
FL_2001_000180_IRN,0.7448442
FL_1998_000040_URY,0.7448182
FL_2007_000132_BFA,0.74452066
FL_2010_000094_HUN,0.7444042
FL_2014_000079_PHL,0.743788
FL_2007_000083_IND,0.7437251
FL_2015_000093_GUY,0.74347216
FL_2019_000084_IND,0.74306834
FL_2015_000169_KEN,0.74271905
FL_2003_000316_IND,0.7424371
FL_2017_000130_GTM,0.74211025
FL_2009_000226_PRY,0.7418347
FL_2009_000203_USA,0.74153304
FL_2007_000130_CIV,0.7407173
FL_2016_000009_IDN,0.7404455
FL_2014_000030_PRY,0.74003756
FL_2011_000131_GIN,0.73996025
FL_1999_000253_PHL,0.7398434
FL_2013_000125_BFA,0.7396448
FL_2012_000153_IDN,0.73959553
FL_2017_000088_SDN,0.73839784
FL_2011_000198_PER,0.73776877
FL_2011_000039_USA,0.7376536
FL_2014_000168_MYS,0.73758096
FL_2009_000268_AGO,0.7368976
FL_2013_000091_SDN,0.73653007
FL_2019_000094_GTM,0.7363451
FL_2011_000108_SEN,0.73604125
FL_1997_000299_PRY,0.73600185
FL_2013_000112_CAF,0.7359432
FL_1993_000013_PHL,0.73564976
FL_1999_000235_IRN,0.73555815
FL_2021_000005_IDN,0.73534614
FL_2008_000086_MEX,0.73529327
FL_2003_000621_BOL,0.735163
FL_2016_000089_SEN,0.73503256
FL_2002_000110_BOL,0.7349024
FL_2020_000176_SDN,0.73456144
FL_2012_000062_KEN,0.73446625
FL_2018_000092_MNG,0.7342771
FL_2020_000154_CIV,0.7342432
FL_2004_000043_IND,0.7342142
FL_2016_000102_SEN,0.73407125
FL_2012_000174_BEN,0.7338568
FL_2008_000175_UGA,0.73372805
FL_2005_000017_VEN,0.7331374
FL_2007_000113_GMB,0.73263586
FL_2005_000104_IND,0.73210853
FL_2005_000132_MKD,0.73179376
FL_2014_000163_COL,0.7315594
FL_1997_000522_MDA,0.7309948
FL_2011_000124_ETH,0.73066163
FL_2019_000116_ETH,0.73063946
FL_2021_000108_SSD,0.7301666
FL_2010_000259_AUS,0.73007905
FL_2000_000258_IDN,0.73007464
FL_2007_000131_SEN,0.7300531
FL_2018_000004_COD,0.72988474
FL_2011_000196_IDN,0.7296264
FL_2008_000102_CIV,0.7289741
FL_1997_000022_BOL,0.72895664
FL_2019_000011_IDN,0.7289009
FL_2016_000025_SRB,0.72850937
FL_2006_000124_UGA,0.7283895
FL_2007_000070_CHN,0.72836316
FL_2009_000007_ZWE,0.72827363
FL_2013_000038_KEN,0.7281575
FL_2010_000196_LKA,0.72801423
FL_2011_000164_CAF,0.72800183
FL_2017_000137_SSD,0.7279737
FL_2012_000128_SSD,0.7273906
FL_2010_000049_AGO,0.7272867
FL_2011_000119_PHL,0.7272862
FL_2009_000198_BEN,0.72690874
FL_2007_000206_COG,0.72673345
FL_2016_000061_RUS,0.72671616
FL_2008_000018_ECU,0.72658014
FL_2012_000077_CHN,0.72654843
FL_2022_000379_MYS,0.72644544
FL_1998_000329_BEN,0.7262819
FL_2001_000485_KHM,0.7260362
FL_2007_000221_KEN,0.7259856
FL_2009_000147_NIC,0.7256931
FL_2021_000153_UGA,0.72567505
FL_2011_000073_CAF,0.7249683
FL_2007_000217_SRB,0.7249
FL_2000_000444_IND,0.7246248
FL_2016_000137_ARG,0.7245645
FL_2019_000131_CIV,0.7245313
FL_2010_000102_CRI,0.7244209
FL_2005_000182_IND,0.7244004
FL_2012_000107_SLB,0.72414565
FL_2011_000110_UGA,0.7241336
FL_2000_000806_FJI,0.7238165
FL_2000_000038_PHL,0.723662
FL_2003_000482_MEX,0.7235038
FL_2011_000148_KHM,0.7232276
FL_2003_000341_NPL,0.7231647
FL_2019_000052_SRB,0.72307324
FL_2011_000091_BEN,0.72275174
FL_2016_000079_MKD,0.7226781
FL_2007_000141_NGA,0.722597
FL_2013_000076_PRY,0.72251767
FL_2006_000068_CHN,0.7225129
FL_2015_000110_ARG,0.72242147
FL_2004_000020_KEN,0.7223796
