Historical_Disaster_ID,CNN_Cosine_Similarity,Graph_Cosine_Similarity,Domain_Rank,Boost_Factor,Final_Alpha_Weight
FL_2005_000104_IND,0.82234395,0.5400847771148753,2.0,1.0833333333333333,0.8908726124999999
FL_1999_000213_IND,0.80774796,0.5664129737503834,1.0,1.0909090909090908,0.8811795927272728
FL_2007_000153_GHA,0.81505656,0.5213303705659229,4.0,1.0714285714285714,0.8732748857142857
FL_1997_000337_IND,0.81227434,0.4584949389485921,5.0,1.0666666666666667,0.8664259626666666
FL_1999_000235_IRN,0.7987979,0.5313061537468347,3.0,1.0769230769230769,0.8602438923076922
FL_1998_000392_IND,0.7965853,0.23716743417206088,26.0,1.0277777777777777,0.8187126694444444
FL_2006_000112_ETH,0.77595496,0.2809678637616724,10.0,1.05,0.814752708
FL_2000_000444_IND,0.77637947,0.24949048662328183,17.0,1.037037037037037,0.805134265185185
FL_2012_000110_IND,0.78888106,0.22192203584193507,46.0,1.0178571428571428,0.8029682217857143
FL_2015_000064_IND,0.7742314,0.23910508403990532,25.0,1.0285714285714285,0.796352297142857
FL_2017_000054_BFA,0.7945971,0.1520114412300301,463.0,1.0021141649048626,0.7962770093023256
FL_2022_000213_IND,0.74740565,0.29312069018488207,7.0,1.0588235294117647,0.7913706882352941
FL_2006_000120_BFA,0.7889484,0.1614450048528228,374.0,1.0026041666666667,0.791002953125
FL_2016_000060_IND,0.74194264,0.2932327924747522,6.0,1.0625,0.788314055
FL_2009_000186_TCD,0.78629076,0.13171415363874628,665.0,1.0014814814814814,0.7874556352
FL_2020_000164_IND,0.75448567,0.26863834025870803,13.0,1.0434782608695652,0.7872893947826086
FL_2019_000052_SRB,0.7801108,0.18117790799763395,218.0,1.0043859649122806,0.7835323385964912
FL_2011_000106_GHA,0.7822515,0.11019569043528277,898.0,1.001101321585903,0.783113010462555
FL_2004_000020_KEN,0.7806915,0.11785024259651393,818.0,1.001207729468599,0.7816343641304347
FL_2018_000077_CIV,0.77681017,0.1648517162656049,339.0,1.002865329512894,0.7790359871060172
FL_2013_000070_IND,0.77071714,0.20607473644286253,90.0,1.01,0.7784243114
FL_2011_000084_IND,0.75730217,0.23205509631236668,33.0,1.0232558139534884,0.7749138483720931
FL_2010_000161_MYS,0.7720256,0.11829713003988637,812.0,1.0012165450121655,0.7729648038929441
FL_2013_000104_MLI,0.77191174,0.1005637554839875,1008.0,1.00098231827112,0.772670003005894
FL_2010_000150_MEX,0.7706721,0.09580298217363788,1055.0,1.0009389671361502,0.7713957357746478
FL_2010_000049_AGO,0.7699401,0.13798958225904454,600.0,1.001639344262295,0.7712022968852459
FL_2008_000217_KEN,0.7693409,0.13437494800738986,634.0,1.0015527950310559,0.770535528726708
FL_2008_000089_IND,0.74991685,0.23435486983445528,30.0,1.025,0.7686647712499999
FL_2022_000287_TCD,0.76423275,0.18492576435745461,192.0,1.004950495049505,0.7680160804455446
FL_2013_000038_KEN,0.7667626,0.03038720693937917,1463.0,1.0006788866259335,0.767283144874406
FL_2021_000161_IND,0.7364381,0.2615025976682708,14.0,1.0416666666666667,0.7671230208333334
FL_2007_000093_SDN,0.7638922,0.17115631512890403,286.0,1.0033783783783783,0.7664729168918919
FL_2012_000172_MLI,0.7641982,0.11493066043085598,847.0,1.0011668611435238,0.7650899131855309
FL_2021_000061_MYS,0.7619376,0.17591415956849044,249.0,1.0038610038610039,0.764879444015444
FL_2001_000332_IND,0.762393,0.15984299795858686,389.0,1.0025062656641603,0.7643037593984962
FL_2013_000055_UGA,0.76311004,0.09813442535758017,1034.0,1.0009578544061302,0.7638409883141762
FL_2020_000161_BGD,0.7602371,0.13772018504214795,603.0,1.0016313213703099,0.7614772910277324
FL_2002_000265_KEN,0.75958174,0.13236780911370324,660.0,1.001492537313433,0.7607154440895523
FL_2019_000084_IND,0.75544536,0.19130154725945592,155.0,1.006060606060606,0.7600238167272727
FL_2010_000046_MOZ,0.75913626,0.11378663167228392,857.0,1.0011534025374855,0.7600118496885813
FL_2010_000195_MLI,0.75767225,0.14104427104207473,568.0,1.0017301038062283,0.7589831016435986
FL_2022_000356_ETH,0.7574295,0.13254727986527548,657.0,1.0014992503748126,0.7585650764617691
FL_2011_000190_AGO,0.7578402,0.08658294138619552,1153.0,1.000859845227859,0.7584918252794497
FL_2003_000196_ARG,0.75618654,0.16334139214460913,357.0,1.002724795640327,0.7582469937874659
FL_2022_000217_BGD,0.7572027,0.08006221443823532,1217.0,1.0008149959250203,0.7578198171149144
FL_2007_000189_NIC,0.7554517,0.13242849103556747,659.0,1.0014947683109119,0.7565809252615845
FL_2006_000018_IRQ,0.75489736,0.13341812846517515,646.0,1.0015243902439024,0.7560481181707316
FL_2006_000070_IND,0.7540927,0.16010240688267235,388.0,1.0025125628140703,0.7559874052763819
FL_2014_000168_MYS,0.75218976,0.1652125154645031,335.0,1.0028985507246377,0.7543700201739131
FL_2002_000374_IND,0.7401095,0.22431081707010642,42.0,1.0192307692307692,0.7543423749999999
FL_2007_000139_KEN,0.7534069,0.09492277735769537,1061.0,1.0009337068160598,0.7541103611577964
FL_2016_000050_LKA,0.7526325,0.14527166385329954,534.0,1.0018382352941178,0.7540160156250001
FL_2012_000129_SDN,0.75196147,0.11952565086572803,803.0,1.001230012300123,0.7528863918573185
FL_2014_000098_SDN,0.75220144,0.06471965420588724,1314.0,1.0007552870090635,0.7527695679758308
FL_2006_000001_IDN,0.7507677,0.15836015695448177,403.0,1.0024213075060533,0.7525855394673124
FL_2009_000140_MNG,0.7450014,0.20548405006983686,93.0,1.0097087378640777,0.7522344233009709
FL_2004_000116_CAF,0.74768716,0.18980683487168581,164.0,1.0057471264367817,0.7519842126436782
FL_2009_000132_GHA,0.74934846,0.11699972993996524,826.0,1.0011961722488039,0.7502448098325359
FL_2017_000064_IND,0.74192405,0.20787434973315114,84.0,1.0106382978723405,0.7498168590425532
FL_2011_000181_VEN,0.74898016,0.09993887117006175,1014.0,1.0009765625,0.7497115859375
FL_2017_000095_GHA,0.74859405,0.0611081172370019,1337.0,1.0007423904974015,0.7491497991091314
FL_2009_000135_MEX,0.7470795,0.0821022152443374,1201.0,1.000825763831544,0.7476964112303881
FL_1998_000165_CHN,0.74655914,0.11986418595568446,800.0,1.0012345679012347,0.7474808179506174
FL_2009_000087_VUT,0.7412548,0.19268704771843867,149.0,1.0062893081761006,0.7459167798742138
FL_2021_000153_UGA,0.7429848,0.17252436717090355,275.0,1.0035087719298246,0.7455917642105263
FL_2010_000012_EGY,0.7436446,0.1561726895873857,426.0,1.0022935779816513,0.7453502068807338
FL_2019_000163_UGA,0.7444818,0.051832488815860916,1387.0,1.0007158196134573,0.745014714674302
FL_2002_000373_GHA,0.74406487,0.10834236212463311,924.0,1.0010706638115632,0.7448615133297645
FL_2005_000182_IND,0.70758206,0.28633699826313347,9.0,1.0526315789473684,0.7448232210526315
FL_2002_000510_MEX,0.7438704,0.04207618024729891,1422.0,1.0006983240223464,0.7443898625698324
