Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2009_000113_CHN,0.70484906
FL_2017_000075_CHN,0.7008073
FL_2002_000350_CHN,0.65098965
FL_1999_000651_CHN,0.6373937
FL_2004_000043_IND,0.63468754
FL_2008_000072_CHN,0.63031477
FL_2000_000302_CHN,0.62058526
FL_2007_000077_CHN,0.6183891
FL_2007_000070_CHN,0.5893512
FL_2012_000125_PHL,0.58606434
FL_2015_000068_BGD,0.57939017
FL_2007_000217_SRB,0.570824
FL_2007_000083_IND,0.5703523
FL_2017_000174_ALB,0.5663915
FL_2022_000312_BGR,0.5542275
FL_2018_000105_BGD,0.5523925
FL_2016_000060_IND,0.551285
FL_2009_000265_MAR,0.5511379
FL_2003_000227_CHN,0.55109143
FL_2001_000335_KOR,0.5508005
FL_2002_000321_HTI,0.55038416
FL_2009_000245_SRB,0.5494097
FL_2018_000046_RUS,0.5487564
FL_2010_000019_MEX,0.5474088
FL_2002_000325_JAM,0.5465659
FL_2003_000331_CHN,0.54344845
FL_2012_000077_CHN,0.543216
FL_2005_000070_YEM,0.5426699
FL_2007_000129_PAK,0.5387353
FL_2012_000064_COD,0.5377228
FL_1998_000219_KOR,0.5373677
FL_2022_000135_ZMB,0.5357343
FL_1997_000295_COD,0.53540593
FL_2018_000034_BLR,0.5322721
FL_2012_000063_RUS,0.5322131
FL_2008_000054_THA,0.5307689
FL_2011_000059_CHN,0.5305857
FL_1999_000235_IRN,0.5294697
FL_2008_000191_CRI,0.52851117
FL_2016_000058_MMR,0.52599895
FL_2022_000287_TCD,0.5254257
FL_2014_000159_MAR,0.5244701
FL_2011_000119_PHL,0.523832
FL_2016_000117_ALB,0.522504
FL_2012_000037_PSE,0.520317
FL_2010_000115_MMR,0.51997423
FL_2005_000001_CRI,0.51946354
FL_2007_000082_PAK,0.51832914
FL_2022_000201_ZAF,0.51704973
FL_2010_000075_TJK,0.51691693
FL_2015_000039_KAZ,0.5153092
FL_2022_000217_BGD,0.5144299
FL_2002_000734_MAR,0.5140055
FL_2022_000158_HTI,0.51277447
FL_1999_000247_KOR,0.5126117
FL_2009_000251_SAU,0.51252735
FL_2005_000072_TJK,0.5121697
FL_2016_000132_FJI,0.5117496
FL_2019_000079_BGD,0.5110166
FL_2018_000414_IRQ,0.5097525
FL_2010_000195_MLI,0.509374
FL_2015_000053_CAF,0.5089973
FL_2004_000120_CRI,0.5085746
FL_2016_000050_LKA,0.5067559
FL_2012_000089_CUB,0.50643265
FL_2003_000027_TUN,0.5064076
FL_2011_000039_USA,0.5054357
FL_2011_000020_BOL,0.50530624
FL_2020_000161_BGD,0.50505805
FL_2007_000126_PRK,0.50493777
FL_2005_000132_MKD,0.5048813
