Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2022_000271_NGA,0.9040833
FL_2017_000126_NGA,0.90230703
FL_2007_000123_NGA,0.89592457
FL_2019_000093_NGA,0.8938235
FL_2009_000183_NGA,0.8790473
FL_2012_000138_NGA,0.8681021
FL_2020_000196_NGA,0.86496526
FL_2003_000455_NGA,0.85651624
FL_2011_000088_NGA,0.85124904
FL_2013_000116_NGA,0.8456782
FL_2015_000155_NGA,0.8385058
FL_2005_000150_NGA,0.83376193
FL_2010_000153_PRK,0.81061274
FL_2005_000109_PRK,0.801114
FL_2007_000151_TCD,0.79857016
FL_2009_000129_CAF,0.7975017
FL_2022_000321_CAF,0.7967272
FL_1999_000265_TCD,0.7950996
FL_2002_000482_RUS,0.79073274
FL_2011_000120_SDN,0.7905641
FL_2007_000132_BFA,0.7852678
FL_1999_000247_KOR,0.78317606
FL_2018_000046_RUS,0.7829357
FL_2009_000127_BEN,0.78282607
FL_2015_000164_COD,0.7827476
FL_2013_000125_BFA,0.78225684
FL_2013_000011_ZWE,0.7809127
FL_2005_000129_SDN,0.780536
FL_2007_000126_PRK,0.7805338
FL_2017_000134_CAF,0.7784449
FL_2013_000112_CAF,0.77588475
FL_2006_000041_SRB,0.77536094
FL_2022_000332_BEN,0.7732425
FL_2011_000129_MLI,0.7731538
FL_2007_000093_SDN,0.7716317
FL_2014_000159_MAR,0.7697677
FL_2008_000032_KAZ,0.7695397
FL_2006_000123_SDN,0.7690509
FL_2016_000061_RUS,0.76850677
FL_2021_000090_SDN,0.7679096
FL_2009_000144_NER,0.76756686
FL_2008_000243_PNG,0.7673228
FL_2020_000198_SEN,0.7672674
FL_1999_000423_TGO,0.76632047
FL_2012_000030_KAZ,0.765502
FL_2003_000341_NPL,0.7645931
FL_2020_000240_ZMB,0.7643606
FL_2005_000137_CAF,0.7640682
FL_2020_000193_SSD,0.76356125
FL_2007_000051_TUN,0.7628256
FL_2021_000023_DZA,0.7613833
FL_2009_000122_IND,0.76013684
FL_1997_000199_BEN,0.7599258
FL_2014_000070_LKA,0.75931615
FL_2012_000169_SEN,0.7581676
FL_2009_000147_NIC,0.7579707
FL_2013_000091_SDN,0.75752705
FL_1998_000219_KOR,0.7574667
FL_2021_000123_CAF,0.7572751
FL_1999_000286_GMB,0.75688684
FL_1998_000329_BEN,0.7568785
FL_2015_000131_SLE,0.7549528
FL_2015_000039_KAZ,0.7548114
FL_1999_000132_BLR,0.7542565
FL_2009_000176_MLI,0.75406814
FL_2003_000350_MNG,0.75334346
FL_2008_000063_PHL,0.75315225
FL_2007_000131_SEN,0.7526336
FL_2009_000219_NPL,0.75224733
FL_2016_000117_ALB,0.75209236
FL_2010_000021_AFG,0.7519955
FL_2007_000158_TGO,0.7515599
FL_2008_000125_SDN,0.7512749
FL_2012_000151_TCD,0.7509438
FL_2002_000428_NPL,0.7507159
FL_2003_000368_SDN,0.74902725
FL_1997_000177_MMR,0.7489229
FL_2005_000139_SLE,0.7481842
FL_2022_000290_SEN,0.74751604
FL_1997_000026_MOZ,0.7473282
FL_1998_000080_ARG,0.74703187
FL_2001_000521_TCD,0.74692816
FL_2001_000335_KOR,0.74662197
FL_2000_000258_IDN,0.7464099
FL_2008_000232_CRI,0.7462829
FL_2015_000018_PNG,0.746262
FL_2022_000138_MDG,0.7460842
FL_2012_000025_VUT,0.7460091
FL_2003_000316_IND,0.74564004
FL_2004_000023_CRI,0.7452737
FL_2013_000008_MOZ,0.7452735
FL_1998_000040_URY,0.74503577
FL_2017_000110_MLI,0.7445593
FL_2002_000367_SRB,0.74443805
FL_2010_000208_RUS,0.7441277
FL_2008_000178_DZA,0.7439759
FL_1999_000161_LKA,0.7430099
FL_2021_000057_LKA,0.74298406
FL_2010_000125_IND,0.74294657
FL_1999_000350_CRI,0.7428693
FL_2011_000096_PRK,0.7427627
FL_2018_000124_MMR,0.74258554
FL_2009_000174_NER,0.7421498
FL_2007_000052_LKA,0.74181163
FL_2019_000081_MMR,0.74162555
FL_2008_000123_PAK,0.7409606
FL_2019_000089_SLE,0.7401496
FL_2020_000158_SRB,0.7399368
FL_2005_000108_PAK,0.73993295
FL_2016_000071_LBR,0.73986685
FL_2005_000072_TJK,0.739689
FL_2017_000057_LKA,0.7393818
FL_2002_000782_MKD,0.7393062
FL_2008_000199_LKA,0.7388774
FL_2019_000118_SEN,0.73850965
FL_2011_000082_NPL,0.73848313
FL_2017_000091_MMR,0.7384135
FL_2016_000084_PHL,0.73821855
FL_2009_000267_SRB,0.7381736
FL_2019_000064_SDN,0.7374657
FL_2009_000216_ITA,0.7373699
FL_2006_000163_AFG,0.73728657
FL_2015_000135_LKA,0.73718196
FL_2010_000245_MAR,0.73707676
FL_2010_000139_SDN,0.7369797
FL_2008_000051_LKA,0.73691773
FL_2002_000614_LAO,0.73684704
FL_2016_000080_BFA,0.73681974
FL_2009_000069_IDN,0.7365445
FL_2006_000049_IDN,0.7365109
FL_2007_000044_ARG,0.7364883
FL_2017_000088_SDN,0.7364815
FL_2017_000079_TJK,0.7363397
FL_2011_000123_RUS,0.7360756
FL_2010_000196_LKA,0.7353597
FL_2012_000014_IDN,0.7348555
FL_2008_000091_SOM,0.7342869
FL_2009_000039_CRI,0.73411953
FL_2005_000038_MDG,0.73389196
FL_2007_000127_MRT,0.73334396
FL_2010_000051_KAZ,0.73326325
FL_2012_000063_RUS,0.73322064
FL_2008_000168_NPL,0.73316634
FL_2007_000081_NPL,0.7330336
FL_2011_000043_VCT,0.73299575
FL_2019_000018_AFG,0.73259133
FL_2020_000154_CIV,0.7325349
FL_2008_000088_USA,0.7322204
FL_2009_000120_BWA,0.7321993
FL_2018_000060_LKA,0.7321912
FL_2019_000131_CIV,0.7320699
FL_2021_000055_TJK,0.73205197
FL_2010_000239_MNE,0.73190045
FL_2010_000251_CRI,0.7317914
FL_2001_000082_ZWE,0.7316756
FL_2009_000145_NPL,0.7312625
FL_2021_000050_AFG,0.73115367
FL_2015_000079_CRI,0.7310418
FL_2014_000123_SSD,0.73062336
FL_2011_000073_CAF,0.7304455
FL_1999_000240_SRB,0.7303711
FL_2015_000009_ALB,0.73027426
FL_2009_000123_BGD,0.7298627
FL_2017_000083_GIN,0.7297119
FL_2017_000174_ALB,0.7295844
FL_2008_000250_THA,0.7292821
FL_2011_000066_TJK,0.7292415
FL_2006_000156_TUR,0.72910804
FL_2009_000136_BIH,0.72904146
FL_2012_000175_GMB,0.72895646
FL_2013_000118_BEN,0.72862506
FL_2003_000229_LKA,0.7283931
FL_2000_000484_BTN,0.7283704
FL_2017_000137_SSD,0.7283335
FL_2010_000031_PRT,0.7283092
FL_2015_000113_PRK,0.7280001
FL_2022_000283_LKA,0.727573
FL_2018_000165_CRI,0.7273221
FL_2011_000038_KAZ,0.72731125
FL_2013_000070_IND,0.72730905
FL_2008_000074_BFA,0.7271872
FL_2001_000620_DZA,0.7271866
FL_2007_000209_PNG,0.72704303
FL_2010_000115_MMR,0.72700506
FL_2012_000003_BRA,0.726931
FL_2016_000058_MMR,0.7267616
FL_2012_000159_PRK,0.72656983
FL_2010_000114_BGD,0.7264658
FL_2009_000179_LBR,0.7263688
FL_2006_000065_TZA,0.72597796
FL_2016_000026_PNG,0.7259619
FL_2019_000058_TJK,0.72593987
FL_2019_000145_TZA,0.7255857
FL_2015_000106_BFA,0.7254532
FL_2011_000107_MMR,0.7254268
FL_2011_000157_SLV,0.72531056
FL_2004_000142_ALB,0.7252612
FL_2002_000296_PRY,0.72517145
FL_2012_000200_BFA,0.72512424
FL_2013_000002_PSE,0.7249749
FL_2015_000080_MMR,0.72467625
FL_2015_000017_PAK,0.72461987
FL_2019_000160_COG,0.72459406
FL_2007_000035_AFG,0.7244913
FL_2009_000246_LKA,0.7244775
FL_2006_000068_CHN,0.7244053
FL_2005_000157_MDA,0.7242076
FL_2007_000125_PHL,0.72415435
FL_2000_000770_IDN,0.7241373
FL_1998_000316_VNM,0.7239289
FL_2022_000276_GMB,0.7238771
FL_2015_000145_SOM,0.72374654
FL_2002_000478_PRK,0.7236173
FL_1998_000296_PHL,0.7234018
FL_2018_000113_PHL,0.72306234
FL_2009_000166_SDN,0.7230337
FL_2019_000015_PER,0.72298247
