Historical_Disaster_ID,CNN_Cosine_Similarity
FL_1997_000299_PRY,0.67687154
FL_2005_000103_SLV,0.6169137
FL_2000_000806_FJI,0.5871321
FL_2015_000171_PRY,0.58290863
FL_2012_000025_VUT,0.5676944
FL_2002_000402_BGD,0.5674468
FL_2012_000039_CHL,0.5645432
FL_2008_000035_PRY,0.5595443
FL_2022_000276_GMB,0.55574614
FL_2015_000041_PRY,0.55482423
FL_2009_000010_FJI,0.5467651
FL_2000_000617_BGD,0.5312145
FL_2002_000110_BOL,0.5307992
FL_2014_000089_IND,0.5279459
FL_2002_000536_MMR,0.526373
FL_2022_000138_MDG,0.5255513
FL_2015_000027_CHL,0.5246273
FL_2012_000056_PRY,0.52288824
FL_1999_000413_CAF,0.52245396
FL_2008_000103_SLV,0.51924247
FL_2019_000098_CAF,0.518325
FL_2002_000322_CHL,0.51578784
FL_2010_000195_MLI,0.5142318
FL_2019_000079_BGD,0.5124009
FL_2008_000069_CHL,0.5119113
FL_2000_000048_BWA,0.511157
FL_2021_000147_THA,0.51045924
FL_2012_000140_MMR,0.50950253
FL_2005_000137_CAF,0.5093422
FL_2009_000190_TUR,0.5091459
FL_2016_000132_FJI,0.50868994
FL_2006_000131_BGD,0.5083817
FL_2009_000165_CHL,0.50639576
FL_2022_000382_ZAF,0.50621855
FL_2009_000164_SEN,0.50528556
FL_2018_000028_BWA,0.5043668
FL_2007_000106_IDN,0.50321287
FL_2004_000142_ALB,0.5007353
FL_2000_000476_NPL,0.49986959
FL_2022_000249_CIV,0.4993911
FL_2022_000201_ZAF,0.4982251
FL_2017_000091_MMR,0.4958949
FL_2013_000076_PRY,0.49569395
FL_1997_000022_BOL,0.49567807
FL_2014_000107_MMR,0.4950375
FL_2005_000153_THA,0.49201977
FL_2013_000020_BOL,0.49121752
FL_2015_000009_ALB,0.49086118
FL_1998_000203_BGD,0.48987615
FL_2000_000012_MOZ,0.4896753
FL_2015_000131_SLE,0.4896245
FL_2006_000069_IDN,0.48894256
FL_2016_000071_LBR,0.4888841
FL_2012_000005_BOL,0.48796707
FL_2019_000033_PRY,0.4871298
FL_2009_000226_PRY,0.4850034
FL_2010_000161_MYS,0.48473147
FL_2022_000290_SEN,0.483416
FL_2012_000123_PRK,0.4826645
FL_2011_000073_CAF,0.48228693
FL_2018_000034_BLR,0.48215717
FL_2001_000521_TCD,0.4810756
FL_2012_000106_BGD,0.48086405
FL_2022_000331_SLV,0.4799928
FL_2007_000153_GHA,0.4798742
FL_2014_000030_PRY,0.47864428
FL_2012_000175_GMB,0.47792634
FL_2005_000104_IND,0.4777379
FL_2007_000012_BOL,0.47734943
FL_2019_000031_SYR,0.47728357
FL_2013_000112_CAF,0.4767683
FL_2010_000019_MEX,0.47610676
FL_2011_000148_KHM,0.47600943
FL_2019_000062_SSD,0.47488302
FL_2005_000067_IDN,0.47485343
FL_2022_000287_TCD,0.4743499
FL_2012_000172_MLI,0.474285
FL_2013_000083_THA,0.47402334
FL_2005_000139_SLE,0.47370625
FL_2010_000072_RUS,0.4736192
FL_2008_000155_CHL,0.47340733
FL_2017_000126_NGA,0.47337136
FL_1997_000177_MMR,0.47320974
FL_2009_000196_IDN,0.4726869
FL_2018_000120_NGA,0.46985763
FL_2012_000107_SLB,0.4696939
FL_2007_000231_BOL,0.46943328
FL_2007_000151_TCD,0.46870154
FL_2010_000152_THA,0.4685412
FL_2011_000021_MYS,0.46749324
FL_2009_000186_TCD,0.4673856
FL_2022_000277_SDN,0.46719033
FL_2013_000104_MLI,0.46711105
FL_2010_000239_MNE,0.46684766
FL_2009_000032_SLB,0.4665618
FL_2020_000221_SOM,0.46632054
