Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2011_000183_TZA,0.8336276
FL_2014_000053_TZA,0.8174131
FL_2006_000164_TZA,0.8046653
FL_2016_000011_TZA,0.8045232
FL_1997_000049_TZA,0.80260384
FL_2019_000048_TZA,0.79065037
FL_2006_000133_NER,0.78945255
FL_2020_000029_TZA,0.7881497
FL_1998_000112_TZA,0.7857444
FL_2014_000009_TZA,0.78519285
FL_2006_000106_MRT,0.7841015
FL_2005_000062_TZA,0.78387797
FL_2006_000065_TZA,0.7810162
FL_2020_000125_TZA,0.7805671
FL_2019_000145_TZA,0.7767697
FL_2022_000379_MYS,0.7717884
FL_2016_000091_NER,0.7710061
FL_2007_000147_NER,0.7620981
FL_2017_000078_NER,0.7616615
FL_2019_000014_MWI,0.76050365
FL_2008_000197_COL,0.7599273
FL_2003_000204_KEN,0.75890255
FL_2018_000030_KEN,0.7567133
FL_2011_000038_KAZ,0.7559992
FL_2017_000110_MLI,0.751207
FL_2017_000014_PER,0.751087
FL_2008_000011_TZA,0.75030863
FL_2009_000229_SOM,0.7502848
FL_2007_000111_GBR,0.7502657
FL_2007_000185_TUN,0.74792486
FL_2014_000004_COL,0.74775755
FL_2013_000141_SOM,0.74687314
FL_2021_000198_COG,0.7467166
FL_2016_000123_DOM,0.7466841
FL_2007_000154_MEX,0.7461273
FL_2008_000239_NIC,0.7459413
FL_2006_000085_UKR,0.7447766
FL_2012_000183_COL,0.7440689
FL_1997_000265_SOM,0.74290234
FL_2014_000048_KAZ,0.74269974
FL_1997_000522_MDA,0.7421617
FL_2005_000002_GUY,0.74117064
FL_2009_000133_ZAF,0.74088645
FL_2014_000163_COL,0.7406273
FL_2008_000126_TCD,0.74018914
FL_2004_000036_MKD,0.73976016
FL_2018_000041_SOM,0.73876834
FL_2014_000150_SOM,0.7383557
FL_2001_000117_PER,0.7376547
FL_2016_000085_MLI,0.7364266
FL_2011_000161_SOM,0.7353237
FL_2016_000045_ETH,0.7348578
FL_2015_000123_NER,0.73397535
FL_2012_000157_CMR,0.7337462
FL_2007_000081_NPL,0.7335423
FL_2005_000017_VEN,0.7332665
FL_2013_000119_MRT,0.73262537
FL_2005_000020_COL,0.73229635
FL_2013_000006_IDN,0.73220015
FL_2009_000172_BFA,0.7316216
FL_2015_000153_IRQ,0.7310306
FL_2021_000126_MYS,0.73063755
FL_2007_000200_MEX,0.73014015
FL_2021_000123_CAF,0.7298752
FL_2012_000008_MOZ,0.7296459
FL_2021_000153_UGA,0.7295418
FL_1998_000224_SVK,0.7281718
FL_2014_000154_IDN,0.7281581
FL_2016_000114_EGY,0.72811306
FL_2012_000196_COG,0.7278921
FL_2012_000042_COL,0.72782916
FL_2020_000200_BFA,0.72689474
FL_2016_000068_NPL,0.7268257
FL_2012_000173_SOM,0.72634816
FL_2021_000098_MNG,0.725994
FL_2009_000261_PER,0.7258904
FL_2008_000246_GUY,0.72559893
FL_2019_000116_ETH,0.72520447
FL_2007_000057_URY,0.7250261
FL_1999_000371_IND,0.724941
FL_1998_000053_ZMB,0.7244681
FL_1998_000272_PRK,0.7244166
FL_2015_000145_SOM,0.7243816
FL_1997_000530_PER,0.7243
FL_2009_000045_BOL,0.7241883
FL_2012_000081_ETH,0.7240797
FL_2003_000578_COL,0.7240519
FL_2015_000040_SOM,0.7238498
FL_2002_000225_ETH,0.7234616
FL_2018_000058_COL,0.7234441
FL_2021_000190_EGY,0.723359
FL_2020_000240_ZMB,0.72335434
FL_2020_000199_MRT,0.7229696
FL_2010_000041_SOM,0.7227808
FL_2011_000081_MEX,0.72268486
FL_2010_000042_SRB,0.72266394
FL_2021_000023_DZA,0.72258955
FL_2003_000647_TLS,0.72250235
FL_2010_000036_CYP,0.7219939
FL_2009_000170_MRT,0.7217654
FL_2013_000125_BFA,0.7212244
FL_2007_000023_IDN,0.72083294
FL_2007_000161_UGA,0.72062284
FL_2008_000035_PRY,0.7205707
FL_2009_000139_PAK,0.7205559
FL_2002_000808_MWI,0.72021484
FL_2006_000192_IDN,0.71979505
FL_2008_000180_NIC,0.71924865
FL_2006_000169_SOM,0.7192032
FL_2002_000479_CZE,0.71908605
FL_2012_000141_NER,0.719001
FL_1999_000428_VNM,0.7189913
FL_2018_000042_ETH,0.7188558
FL_2008_000186_COD,0.71830994
FL_2001_000407_IDN,0.71828747
FL_2015_000161_ETH,0.7179897
FL_2017_000052_RUS,0.7178327
FL_2009_000219_NPL,0.7175566
FL_2021_000066_GUY,0.7172264
FL_2013_000068_CZE,0.71683353
FL_2019_000067_UGA,0.7162273
FL_2010_000179_ETH,0.7161352
FL_1997_000025_MWI,0.7156687
FL_2008_000091_SOM,0.7156217
FL_2010_000076_COL,0.7151335
FL_2005_000157_MDA,0.7144176
FL_2006_000172_COG,0.7141519
FL_2012_000115_RUS,0.7137012
FL_2011_000042_COL,0.71334237
FL_2006_000069_IDN,0.71330005
FL_2014_000115_NER,0.7127294
FL_1999_000160_PER,0.7126368
FL_2015_000006_MWI,0.7124383
FL_2009_000145_NPL,0.7122799
FL_2007_000132_BFA,0.71227026
FL_2019_000033_PRY,0.71209514
FL_2017_000083_GIN,0.711897
FL_2003_000080_ARG,0.7118338
FL_2011_000131_GIN,0.71170104
FL_2007_000145_ETH,0.71168727
FL_2005_000132_MKD,0.7116654
FL_1994_000007_VNM,0.71124625
FL_2013_000076_PRY,0.71115243
FL_2022_000349_CMR,0.71110773
FL_2004_000021_COL,0.710559
FL_2008_000178_DZA,0.71055114
FL_2005_000194_COL,0.7104834
FL_2009_000187_CIV,0.7101659
FL_2008_000099_NIC,0.71011436
FL_1991_000009_VNM,0.71004784
FL_2006_000018_IRQ,0.7097124
FL_2009_000176_MLI,0.709671
FL_2002_000026_SEN,0.709651
FL_1999_000651_CHN,0.7096193
FL_2016_000051_IDN,0.7095776
FL_2005_000064_ETH,0.70957536
FL_2011_000039_USA,0.7095498
FL_2003_000482_MEX,0.7095233
FL_2015_000146_DZA,0.70942175
FL_2020_000195_CMR,0.7093648
FL_2008_000227_ETH,0.7092246
FL_2001_000019_MOZ,0.70921123
FL_2003_000350_MNG,0.7084403
FL_2011_000124_ETH,0.70834374
FL_2011_000137_VNM,0.7081529
FL_2022_000356_ETH,0.708112
FL_2011_000170_COL,0.70787823
FL_2013_000085_NIC,0.7076704
FL_2008_000088_USA,0.7075896
FL_1998_000221_NPL,0.70749974
FL_2010_000162_HND,0.70747274
FL_2021_000078_GTM,0.70742494
FL_2008_000104_NPL,0.7074181
FL_2019_000083_NPL,0.70722926
FL_2020_000038_EGY,0.7068547
FL_1998_000316_VNM,0.7068009
FL_2012_000030_KAZ,0.7067874
FL_1997_000207_SYC,0.7064982
FL_2016_000137_ARG,0.70643914
FL_2006_000068_CHN,0.7063931
FL_2006_000127_NPL,0.7059299
FL_2008_000089_IND,0.7056383
FL_2002_000428_NPL,0.7056093
FL_2017_000139_ETH,0.7052169
FL_2019_000011_IDN,0.7050981
FL_2008_000076_COL,0.7050937
FL_2006_000013_MWI,0.7046108
FL_2006_000112_ETH,0.704561
FL_2010_000102_CRI,0.7044722
FL_2010_000096_IDN,0.70441616
FL_2007_000221_KEN,0.70403135
FL_2010_000003_KEN,0.7036584
FL_2019_000051_LBY,0.70348746
FL_2021_000032_TLS,0.7033653
FL_2007_000052_LKA,0.7032187
FL_2014_000070_LKA,0.7032059
FL_2007_000189_NIC,0.70313275
FL_2010_000259_AUS,0.70299554
FL_2008_000198_BLZ,0.7028515
FL_2013_000090_PAK,0.7027724
FL_2013_000019_PER,0.7027191
FL_2005_000176_BGD,0.7026304
FL_2013_000159_VCT,0.70214343
FL_2006_000009_GUY,0.7021222
FL_2012_000153_IDN,0.70207226
FL_2016_000111_VNM,0.7019967
FL_2003_000341_NPL,0.7014941
FL_2013_000041_GHA,0.7013862
FL_2019_000030_IRQ,0.7013121
FL_2011_000096_PRK,0.7011089
FL_2016_000061_RUS,0.7009942
FL_2009_000174_NER,0.7009312
FL_2012_000043_KGZ,0.70079356
FL_2001_000696_BRA,0.700541
FL_2006_000029_NAM,0.7003337
FL_2000_000191_HUN,0.70027316
FL_2002_000374_IND,0.7001845
FL_2018_000015_BOL,0.70017767
FL_2016_000124_COD,0.7000749
FL_2000_000408_VNM,0.6999972
FL_2006_000121_MKD,0.6997142
FL_2017_000126_NGA,0.69946665
FL_2015_000017_PAK,0.6994347
FL_2012_000101_GAB,0.69940805
FL_2014_000014_SYC,0.6992638
FL_2003_000571_DOM,0.6990948
FL_2011_000164_CAF,0.6990533
FL_1998_000040_URY,0.6990209
FL_2020_000185_PAK,0.69898045
FL_1999_000423_TGO,0.69896924
FL_2005_000168_NPL,0.6988688
FL_2020_000154_CIV,0.6988442
FL_2022_000201_ZAF,0.6987915
FL_2006_000124_UGA,0.6987336
FL_2010_000051_KAZ,0.69863933
FL_2016_000071_LBR,0.6984584
FL_2019_000015_PER,0.698387
FL_2009_000144_NER,0.6982255
FL_2020_000006_IRN,0.6982235
FL_2007_000022_ARG,0.69817114
FL_2013_000081_PRK,0.69816864
FL_2020_000158_SRB,0.69814503
FL_2020_000132_UGA,0.6981331
FL_2009_000198_BEN,0.6976974
FL_2003_000229_LKA,0.69768816
FL_2010_000125_IND,0.69763374
FL_2003_000227_CHN,0.69758916
FL_2007_000093_SDN,0.69745225
FL_2019_000020_COL,0.6972898
FL_2011_000159_MEX,0.69711465
FL_2017_000134_CAF,0.69688696
FL_1998_000048_PAK,0.6968326
FL_2013_000052_SOM,0.6968166
FL_2001_000492_VNM,0.69664085
FL_2018_000014_ARG,0.6964493
FL_2021_000127_NER,0.69633275
FL_2012_000013_ECU,0.6961868
FL_2018_000144_PRK,0.6961626
FL_2019_000029_IDN,0.6959177
FL_2011_000198_PER,0.6959044
FL_2007_000206_COG,0.69575346
FL_2020_000242_COL,0.69564897
FL_1999_000437_KHM,0.695648
FL_2003_000359_PAK,0.6956294
FL_2020_000168_MNG,0.69549376
FL_2010_000194_VNM,0.6954421
FL_2016_000081_GTM,0.6953941
FL_2015_000039_KAZ,0.69538903
FL_2011_000109_PAK,0.6953614
FL_2011_000051_RWA,0.69533014
FL_2012_000128_SSD,0.69523835
FL_2009_000241_COL,0.6951072
FL_2009_000100_DOM,0.6948966
FL_2017_000057_LKA,0.69476306
FL_2016_000066_PAK,0.69438183
FL_2001_000620_DZA,0.6943115
FL_2010_000089_AZE,0.6941882
FL_2020_000210_VNM,0.69405353
FL_2015_000008_BOL,0.694047
FL_2012_000014_IDN,0.69391644
FL_1999_000233_SVK,0.69363093
FL_2019_000034_BOL,0.6933551
FL_2009_000208_AZE,0.69324934
FL_2017_000002_MYS,0.6931844
FL_2008_000141_ETH,0.69317174
FL_2010_000149_GTM,0.69315124
FL_2010_000136_YEM,0.6930813
FL_2018_000060_LKA,0.6929457
FL_1997_000270_ETH,0.69293773
FL_1999_000240_SRB,0.6927682
FL_2010_000141_PAK,0.69266456
FL_2004_000052_JPN,0.69214773
FL_2008_000074_BFA,0.6920751
FL_2011_000045_GTM,0.6920715
FL_2014_000152_ETH,0.69198644
FL_2014_000030_PRY,0.6917342
FL_2001_000524_MLI,0.6917126
FL_2019_000068_VNM,0.691669
FL_2008_000063_PHL,0.6914342
FL_2008_000213_PER,0.691433
FL_2013_000024_MKD,0.69128025
FL_2004_000051_NPL,0.69108045
FL_2000_000265_COL,0.69091475
FL_2007_000012_BOL,0.6908337
FL_2009_000034_MAR,0.690771
FL_2009_000164_SEN,0.69075465
FL_2012_000066_COM,0.6906988
FL_2006_000145_GIN,0.6905153
FL_2009_000135_MEX,0.69034314
FL_2006_000041_SRB,0.6903417
FL_2013_000030_COL,0.69029874
FL_2011_000129_MLI,0.69008946
FL_2007_000082_PAK,0.6900775
FL_2011_000020_BOL,0.6898122
FL_2004_000060_VNM,0.6896715
FL_2009_000226_PRY,0.68956655
FL_2018_000167_SLV,0.68955094
FL_2014_000123_SSD,0.6892619
FL_2021_000108_SSD,0.6892488
FL_2021_000134_NPL,0.68910104
FL_2009_000204_TUN,0.6890485
FL_1997_000301_UGA,0.68899775
FL_2007_000068_COL,0.6888142
FL_2009_000147_NIC,0.688799
FL_2015_000110_ARG,0.68876314
FL_1995_000012_PHL,0.6885336
FL_2021_000161_IND,0.68834853
FL_2010_000067_BRA,0.6882509
FL_2008_000123_PAK,0.6882449
FL_2007_000217_SRB,0.68819296
FL_1998_000247_IRN,0.6881385
FL_1999_000349_SLV,0.68806446
FL_2019_000133_SOM,0.6876485
FL_2005_000098_BGR,0.68728644
FL_2019_000093_NGA,0.6872775
FL_2011_000133_MEX,0.6872505
FL_2005_000117_GTM,0.6871893
FL_2021_000019_PER,0.6871727
FL_2012_000067_RWA,0.6870068
FL_2003_000012_BOL,0.68700325
FL_2011_000110_UGA,0.68680954
FL_2006_000158_PRK,0.68657565
FL_1998_000179_RUS,0.68637276
FL_2004_000022_AFG,0.68636143
