Historical_Disaster_ID,CNN_Cosine_Similarity
FL_1997_000022_BOL,0.897804
FL_2007_000012_BOL,0.8951685
FL_2013_000020_BOL,0.8647421
FL_2001_000029_BOL,0.8610319
FL_2012_000005_BOL,0.8570798
FL_2002_000110_BOL,0.84466296
FL_2000_000130_BOL,0.8435035
FL_2015_000008_BOL,0.8433516
FL_2006_000010_BOL,0.82774067
FL_2003_000621_BOL,0.8143756
FL_2007_000231_BOL,0.8121174
FL_2016_000009_IDN,0.8032931
FL_2022_000379_MYS,0.80030847
FL_2018_000419_PRY,0.7927984
FL_2009_000045_BOL,0.7888117
FL_2008_000213_PER,0.78676194
FL_2014_000030_PRY,0.78669244
FL_2008_000091_SOM,0.7859625
FL_2006_000106_MRT,0.78423744
FL_2010_000008_BOL,0.783666
FL_2017_000014_PER,0.78364575
FL_2009_000261_PER,0.78191996
FL_2007_000132_BFA,0.77322185
FL_2007_000009_PER,0.77245677
FL_2019_000034_BOL,0.7694143
FL_2007_000217_SRB,0.7689756
FL_2006_000120_BFA,0.76884174
FL_2021_000123_CAF,0.7663799
FL_2021_000173_IDN,0.7619278
FL_2019_000015_PER,0.7617438
FL_2020_000158_SRB,0.7604419
FL_2019_000033_PRY,0.75904566
FL_2012_000043_KGZ,0.7588024
FL_2015_000071_GEO,0.7576678
FL_2021_000153_UGA,0.7573981
FL_2008_000175_UGA,0.7567595
FL_2010_000259_AUS,0.75612575
FL_2014_000008_BOL,0.7552953
FL_1997_000301_UGA,0.75474095
FL_1997_000299_PRY,0.7542281
FL_2003_000196_ARG,0.75385064
FL_1997_000530_PER,0.75337994
FL_2019_000098_CAF,0.7531677
FL_1997_000207_SYC,0.75299287
FL_2021_000129_VEN,0.7519705
FL_2010_000195_MLI,0.751858
FL_2009_000034_MAR,0.7514403
FL_2020_000195_CMR,0.74933594
FL_1999_000437_KHM,0.7486598
FL_2018_000004_COD,0.74851
FL_2006_000172_COG,0.74830663
FL_2007_000057_URY,0.74824286
FL_2008_000035_PRY,0.74713373
