Historical_Disaster_ID,CNN_Cosine_Similarity,Graph_Cosine_Similarity,Domain_Rank,Boost_Factor,Final_Alpha_Weight
FL_2014_000163_COL,0.74434805,0.9866517722296417,3.0,1.0769230769230769,0.8016055923076923
FL_2006_000044_COL,0.6929852,0.9895822381621787,1.0,1.0909090909090908,0.7559838545454545
FL_2013_000030_COL,0.68992925,0.9862029885641718,4.0,1.0714285714285714,0.7392099107142858
FL_2005_000194_COL,0.6772715,0.9751740411767906,25.0,1.0285714285714285,0.6966221142857142
FL_2008_000076_COL,0.6710036,0.9796501673668857,18.0,1.0357142857142858,0.6949680142857144
FL_2009_000241_COL,0.65974736,0.9837984094026765,10.0,1.05,0.692734728
FL_2007_000068_COL,0.6705579,0.9760229157714235,23.0,1.0303030303030303,0.6908778363636364
FL_2012_000042_COL,0.6371351,0.9887247430925292,2.0,1.0833333333333333,0.6902296916666666
FL_2003_000578_COL,0.6557675,0.9821660091052276,13.0,1.0434782608695652,0.6842791304347825
FL_2014_000004_COL,0.63619053,0.9837947825348297,11.0,1.0476190476190477,0.6664853171428572
FL_2013_000145_COL,0.6244339,0.9858772901694244,5.0,1.0666666666666667,0.6660628266666666
FL_2005_000020_COL,0.63627243,0.9810361474073621,16.0,1.0384615384615385,0.6607444465384615
FL_2008_000197_COL,0.61291623,0.9855181009691191,7.0,1.0588235294117647,0.6489701258823529
FL_2005_000017_VEN,0.6202173,0.9761453234661193,22.0,1.03125,0.639599090625
FL_2015_000056_COL,0.6152649,0.9723791434003817,30.0,1.025,0.6306465225
FL_2010_000076_COL,0.60347325,0.9815941021798986,15.0,1.04,0.62761218
FL_2011_000170_COL,0.60563666,0.9726647938474178,29.0,1.0256410256410255,0.6211658051282051
FL_2019_000020_COL,0.56595063,0.9857247177590345,6.0,1.0625,0.601322544375
FL_2012_000183_COL,0.5755726,0.9805958001814588,17.0,1.037037037037037,0.5968901037037037
FL_2011_000042_COL,0.5577313,0.9853317634966016,8.0,1.0555555555555556,0.5887163722222223
FL_2020_000242_COL,0.55414087,0.9693935006633368,33.0,1.0232558139534884,0.5670278669767442
FL_2000_000265_COL,0.53776693,0.9750364109537645,26.0,1.0277777777777777,0.5527049002777777
FL_2013_000119_MRT,0.53550345,0.3547521158458489,974.0,1.0010162601626016,0.5360476608231707
FL_2010_000096_IDN,0.5133131,0.3172409206167395,1232.0,1.000805152979066,0.5137263955716586
FL_2009_000203_USA,0.5101689,0.2770084551383485,1391.0,1.0007137758743754,0.5105330462526767
FL_2004_000021_COL,0.49417242,0.9756555757265734,24.0,1.0294117647058822,0.5087069029411764
FL_1997_000522_MDA,0.50714123,0.027981248682669504,1519.0,1.0006540222367561,0.5074729116415959
FL_1999_000371_IND,0.50571895,0.33140529180931844,1151.0,1.0008613264427217,0.5061545391042205
FL_2007_000111_GBR,0.5049323,0.3405648907961586,1081.0,1.000916590284143,0.50539511604033
FL_2005_000064_ETH,0.5002441,0.31873284756647313,1225.0,1.0008097165991903,0.500649155951417
FL_2010_000141_PAK,0.49740434,0.42280983341198375,551.0,1.0017825311942958,0.4982909787522281
FL_2013_000068_CZE,0.4946911,0.235492258853994,1464.0,1.0006784260515604,0.4950267113297151
FL_2006_000009_GUY,0.49420607,0.2964715148013287,1311.0,1.0007570022710068,0.49458018511733537
FL_2008_000180_NIC,0.48641646,0.2598933466532549,1430.0,1.0006944444444446,0.4867542492083334
FL_2019_000030_IRQ,0.4863915,0.2881117125985977,1342.0,1.0007396449704142,0.4867512570266272
FL_2022_000336_VNM,0.4856548,0.3498247774435911,1016.0,1.0009746588693957,0.4861281477582846
FL_2016_000081_GTM,0.47529972,0.5700159078456697,64.0,1.0135135135135136,0.4817226891891892
FL_2006_000133_NER,0.4798435,0.4199434354912648,563.0,1.0017452006980803,0.48068092321116923
FL_2021_000066_GUY,0.4791292,0.2875906369481822,1345.0,1.0007380073800738,0.47948280088560885
FL_2007_000023_IDN,0.47690886,0.3435825193006249,1059.0,1.000935453695042,0.4773549861552853
FL_2020_000185_PAK,0.4759765,0.442471006387597,451.0,1.002169197396963,0.47700898698481564
FL_2018_000144_PRK,0.47521263,0.4551585526998685,401.0,1.002433090024331,0.4763688651094891
FL_2006_000085_UKR,0.47569877,0.24512015169084872,1451.0,1.000684462696783,0.47602436806297055
FL_2006_000124_UGA,0.47344425,0.37404232176401364,845.0,1.001169590643275,0.4739979859649123
FL_2008_000239_NIC,0.47147477,0.26315169617940304,1423.0,1.0006978367062107,0.47180378240055826
FL_2002_000732_IDN,0.47104436,0.35777233092309924,958.0,1.0010330578512396,0.47153097607438016
FL_2019_000083_NPL,0.4672543,0.4055416574577736,639.0,1.0015408320493067,0.46797426040061635
FL_2020_000199_MRT,0.46707934,0.363147837099623,920.0,1.0010752688172042,0.46758157584946236
