Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2016_000093_LAO,0.6737792
FL_2022_000292_LAO,0.6133349
FL_2005_000110_BIH,0.57184386
FL_2008_000054_THA,0.5682315
FL_2010_000094_HUN,0.564546
FL_2015_000081_PHL,0.5564325
FL_2019_000103_LAO,0.5537934
FL_2013_000101_LAO,0.5522306
FL_2022_000213_IND,0.5463089
FL_2022_000376_COD,0.54603827
FL_2013_000002_PSE,0.54400724
FL_2020_000052_COD,0.5421997
FL_2011_000107_MMR,0.5414456
FL_2009_000246_LKA,0.5345309
FL_2010_000196_LKA,0.53339195
FL_2014_000070_LKA,0.53335387
FL_2011_000157_SLV,0.53126967
FL_2009_000266_ALB,0.5282196
FL_2017_000064_IND,0.52815235
FL_2002_000607_ALB,0.5279594
FL_2018_000092_MNG,0.5275975
FL_2006_000047_COD,0.5273826
FL_2011_000091_BEN,0.52595365
FL_2018_000004_COD,0.52492106
FL_2013_000011_ZWE,0.524459
FL_2000_000444_IND,0.5244006
FL_2007_000132_BFA,0.5238314
FL_2015_000164_COD,0.5230851
FL_2005_000137_CAF,0.5221347
FL_2021_000145_BEN,0.52182496
FL_2012_000110_IND,0.5214417
FL_2006_000071_ROM,0.52069813
FL_2010_000092_LKA,0.52066195
FL_2017_000137_SSD,0.520554
FL_2005_000139_SLE,0.52025497
FL_2022_000276_GMB,0.52013004
FL_2003_000350_MNG,0.5197
FL_2007_000123_NGA,0.5177852
FL_2002_000641_THA,0.51715904
FL_2010_000245_MAR,0.5166523
FL_2013_000091_SDN,0.51514274
FL_2010_000125_IND,0.5142046
FL_2010_000049_AGO,0.5140852
FL_2020_000176_SDN,0.513057
FL_1999_000265_TCD,0.51118183
FL_2021_000095_MMR,0.5093628
FL_2020_000019_MDG,0.50924754
FL_2016_000089_SEN,0.50887305
FL_2018_000134_IND,0.50738597
FL_2008_000202_MAR,0.5072501
FL_2010_000239_MNE,0.506451
FL_1997_000295_COD,0.5064371
FL_2007_000052_LKA,0.50619566
FL_2014_000015_ZWE,0.50553507
FL_2002_000322_CHL,0.5047595
FL_2013_000116_NGA,0.5046036
FL_1998_000040_URY,0.50277376
FL_2008_000243_PNG,0.50184155
FL_2005_000038_MDG,0.5018153
FL_2013_000028_NAM,0.5012233
FL_2009_000265_MAR,0.50046885
FL_2014_000159_MAR,0.50043344
FL_1998_000392_IND,0.4999569
FL_2007_000083_IND,0.4998771
FL_2012_000102_PHL,0.4995891
FL_2020_000158_SRB,0.49925944
FL_2005_000104_IND,0.49823824
FL_2008_000205_IDN,0.49773112
FL_2001_000146_AGO,0.49745882
FL_2020_000213_LAO,0.49701232
FL_2020_000164_IND,0.49642435
FL_2001_000180_IRN,0.49600923
FL_2015_000080_MMR,0.49595845
FL_2009_000251_SAU,0.4950907
FL_2002_000614_LAO,0.49465746
FL_2012_000037_PSE,0.49465722
FL_2001_000335_KOR,0.49443686
FL_2019_000089_SLE,0.4934976
FL_1997_000177_MMR,0.49288234
FL_2003_000316_IND,0.4921695
FL_2015_000065_GHA,0.4919153
FL_2000_000375_CHL,0.49111208
FL_2021_000057_LKA,0.49015453
FL_2006_000156_TUR,0.48971677
FL_2007_000080_BGD,0.48891664
FL_2005_000051_AGO,0.48802948
FL_2018_000140_MLI,0.48755705
FL_2019_000098_CAF,0.48749012
FL_2010_000118_GHA,0.48552212
FL_2011_000073_CAF,0.48525202
FL_2022_000321_CAF,0.4849953
FL_2010_000012_EGY,0.48475224
FL_2022_000333_THA,0.48406184
FL_2013_000087_MMR,0.48363918
FL_2004_000116_CAF,0.48270306
FL_2021_000161_IND,0.48220146
FL_2019_000153_COD,0.48149008
FL_2003_000229_LKA,0.48128068
FL_2009_000177_GMB,0.480537
FL_2006_000086_CHL,0.48038602
FL_2022_000309_SLE,0.48022524
FL_2019_000081_MMR,0.47991583
FL_2007_000155_ROM,0.4796274
FL_2000_000583_LAO,0.47874945
FL_2016_000058_MMR,0.47865266
FL_2011_000110_UGA,0.4786473
FL_2008_000038_ARG,0.47739774
FL_2019_000131_CIV,0.47641367
FL_1999_000531_COD,0.47574058
FL_2014_000059_SRB,0.47518778
FL_2004_000068_ROM,0.47465312
FL_2018_000060_LKA,0.4741595
FL_2010_000046_MOZ,0.47356617
FL_2008_000125_SDN,0.47333145
FL_2015_000018_PNG,0.47312063
FL_2010_000139_SDN,0.4726674
FL_1993_000013_PHL,0.47201136
FL_2012_000064_COD,0.471068
FL_2011_000119_PHL,0.47102603
FL_2013_000013_BWA,0.4707572
FL_2001_000236_URY,0.47016078
FL_2012_000129_SDN,0.47015226
FL_2016_000080_BFA,0.46939683
FL_2003_000368_SDN,0.46888986
FL_2007_000231_BOL,0.46855292
FL_2022_000138_MDG,0.46829656
FL_2016_000072_SDN,0.4678707
FL_2007_000113_GMB,0.46786475
FL_2008_000102_CIV,0.46742374
FL_2011_000106_GHA,0.46734783
FL_1991_000010_PHL,0.4672848
FL_2016_000124_COD,0.46678707
FL_2020_000196_NGA,0.46656367
FL_2019_000032_BOL,0.4664119
FL_2004_000031_CHN,0.4655497
FL_2006_000145_GIN,0.4646731
FL_2008_000069_CHL,0.4645831
FL_2022_000283_LKA,0.4643126
FL_2006_000092_KOR,0.46414182
FL_2012_000127_CHN,0.46405965
FL_2014_000030_PRY,0.46398193
FL_2011_000120_SDN,0.46380565
FL_2007_000158_TGO,0.46349263
FL_2009_000183_NGA,0.4633989
FL_2004_000094_CHN,0.46326753
FL_2012_000101_GAB,0.46320406
FL_2003_000037_MDG,0.46178222
FL_2007_000130_CIV,0.46085626
FL_2019_000093_NGA,0.46071124
FL_2019_000104_THA,0.46062896
FL_2012_000128_SSD,0.4603718
FL_2014_000123_SSD,0.46030653
FL_2002_000374_IND,0.45991087
FL_2000_000048_BWA,0.45987624
FL_2006_000120_BFA,0.45963478
FL_2007_000044_ARG,0.45918462
FL_2011_000084_IND,0.4590065
FL_2005_000169_FJI,0.45896345
FL_2017_000091_MMR,0.45864064
FL_2005_000065_GEO,0.45729098
FL_2017_000075_CHN,0.45640832
FL_2014_000045_SLB,0.4563937
FL_2012_000106_BGD,0.45552528
FL_2012_000107_SLB,0.45551616
