Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2015_000080_MMR,0.7749708
FL_2013_000087_MMR,0.74780345
FL_2020_000172_MMR,0.7477331
FL_1997_000177_MMR,0.7447325
FL_2011_000107_MMR,0.73594123
FL_2014_000107_MMR,0.72616917
FL_2012_000140_MMR,0.722171
FL_2019_000081_MMR,0.71740615
FL_2021_000095_MMR,0.7164674
FL_2016_000058_MMR,0.71307874
FL_2010_000115_MMR,0.69035083
FL_2017_000091_MMR,0.6776674
FL_2013_000101_LAO,0.6166148
FL_2006_000062_THA,0.5995433
FL_2013_000116_NGA,0.59228134
FL_2008_000096_BGD,0.59045464
FL_2021_000147_THA,0.5873035
FL_2013_000123_CMR,0.58525324
FL_2004_000063_PRK,0.57964265
FL_2017_000174_ALB,0.5781071
FL_2001_000450_THA,0.5742886
FL_2009_000266_ALB,0.57415026
FL_2018_000165_CRI,0.57211757
FL_2015_000009_ALB,0.569579
FL_2019_000098_CAF,0.56831425
FL_2022_000276_GMB,0.5664647
FL_2020_000161_BGD,0.56640166
FL_2005_000137_CAF,0.5615455
FL_2022_000321_CAF,0.5608052
FL_2001_000335_KOR,0.5594928
FL_2002_000321_HTI,0.5586016
FL_2009_000177_GMB,0.55669045
FL_2020_000052_COD,0.5552527
FL_2016_000117_ALB,0.5551076
FL_2012_000175_GMB,0.55353856
FL_2010_000152_THA,0.5489956
FL_2019_000103_LAO,0.5466752
FL_2007_000129_PAK,0.544418
FL_2008_000191_CRI,0.5443839
FL_2005_000038_MDG,0.54360884
FL_2022_000292_LAO,0.54250574
FL_2012_000151_TCD,0.54222953
FL_2010_000153_PRK,0.5420002
FL_2005_000104_IND,0.5417447
FL_2003_000196_ARG,0.5406295
FL_2021_000057_LKA,0.53904784
FL_2006_000131_BGD,0.53841436
FL_1998_000219_KOR,0.5382287
FL_2009_000107_THA,0.53778857
FL_2015_000053_CAF,0.53548557
FL_2019_000089_SLE,0.5341023
FL_2004_000043_IND,0.5325642
FL_2014_000070_LKA,0.5324
FL_1997_000299_PRY,0.5317242
FL_2007_000044_ARG,0.5311178
FL_2022_000138_MDG,0.53047705
FL_2019_000079_BGD,0.52996695
FL_2010_000161_MYS,0.52882993
FL_1998_000203_BGD,0.5282718
FL_2010_000176_MRT,0.52761865
FL_2000_000617_BGD,0.5267028
FL_2002_000402_BGD,0.52287877
FL_2020_000154_CIV,0.5214416
FL_2010_000092_LKA,0.5209788
FL_2007_000049_TJK,0.5198133
FL_2016_000132_FJI,0.51880634
FL_2009_000265_MAR,0.51833844
FL_2022_000265_YEM,0.51786745
FL_2017_000075_CHN,0.5162666
FL_2009_000129_CAF,0.5161377
FL_2007_000177_SLE,0.51589525
FL_2009_000246_LKA,0.515508
FL_1998_000040_URY,0.5151267
FL_2005_000109_PRK,0.5149899
FL_2012_000064_COD,0.51498854
FL_2011_000073_CAF,0.51433086
FL_2007_000126_PRK,0.5138193
FL_1997_000337_IND,0.512956
FL_2013_000091_SDN,0.51231104
FL_2011_000157_SLV,0.51188266
FL_2019_000033_PRY,0.5118791
FL_2003_000389_BFA,0.51168597
FL_2017_000149_TGO,0.51149297
FL_2007_000123_NGA,0.5114771
FL_2008_000243_PNG,0.5108438
FL_2000_000302_CHN,0.5104303
FL_2022_000309_SLE,0.5088085
FL_2009_000160_LKA,0.50824726
FL_2006_000047_COD,0.50759083
FL_2018_000134_IND,0.50759053
FL_2006_000120_BFA,0.5057998
FL_2022_000277_SDN,0.5050095
FL_2020_000198_SEN,0.5044896
FL_2013_000002_PSE,0.5042155
FL_1999_000531_COD,0.50322485
FL_2005_000139_SLE,0.50225854
FL_2004_000044_BGD,0.49978483
FL_2000_000741_LKA,0.49952096
FL_2020_000196_NGA,0.498979
