Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2004_000020_KEN,0.8558752
FL_2010_000003_KEN,0.8288358
FL_2019_000084_IND,0.82110095
FL_1997_000207_SYC,0.8205185
FL_2013_000004_KEN,0.8198433
FL_2002_000265_KEN,0.81163824
FL_2013_000038_KEN,0.8091785
FL_2006_000046_KEN,0.8078155
FL_2007_000221_KEN,0.8054042
FL_2012_000062_KEN,0.80454683
FL_2007_000076_KEN,0.8013895
FL_2008_000217_KEN,0.8005588
FL_2012_000153_IDN,0.79531693
FL_2021_000038_KEN,0.79451966
FL_2019_000138_KEN,0.78871226
FL_2003_000482_MEX,0.78616595
FL_2007_000194_GTM,0.78449845
FL_2002_000510_MEX,0.7829496
FL_2020_000128_KEN,0.7821393
FL_2006_000112_ETH,0.7792467
FL_2002_000225_ETH,0.7771656
FL_2016_000102_SEN,0.7762714
FL_2010_000102_CRI,0.774042
FL_2008_000092_KEN,0.77275896
FL_2011_000196_IDN,0.7726004
FL_2021_000066_GUY,0.7719362
FL_2007_000139_KEN,0.77091724
FL_1997_000255_KEN,0.76966995
FL_2009_000135_MEX,0.7691465
FL_1993_000013_PHL,0.7691455
FL_2009_000218_KEN,0.7684853
FL_1998_000296_PHL,0.7681231
FL_2007_000083_IND,0.7661538
FL_2016_000042_KEN,0.7656351
FL_2005_000064_ETH,0.7653061
FL_2008_000198_BLZ,0.76487106
FL_2013_000019_PER,0.7643203
FL_2010_000174_KEN,0.7641144
FL_2005_000104_IND,0.7640667
FL_2006_000001_IDN,0.7638154
FL_2016_000081_GTM,0.76348644
FL_2008_000086_MEX,0.75987315
FL_2021_000061_MYS,0.75953144
FL_2011_000198_PER,0.75882936
FL_1999_000391_MEX,0.7578476
FL_2011_000115_KEN,0.7566608
FL_2021_000129_VEN,0.7566061
FL_2010_000046_MOZ,0.75545824
FL_2012_000068_DOM,0.7549178
FL_1998_000392_IND,0.75487006
FL_2019_000034_BOL,0.7543527
FL_2009_000132_GHA,0.7542094
FL_2008_000141_ETH,0.7536655
FL_2012_000102_PHL,0.7532563
FL_2010_000049_AGO,0.75271136
FL_2016_000089_SEN,0.75192666
FL_2009_000229_SOM,0.75184494
FL_2022_000213_IND,0.751791
FL_2007_000130_CIV,0.7517257
FL_2018_000134_IND,0.75168616
FL_2009_000117_GTM,0.7505959
FL_1999_000253_PHL,0.7502754
FL_2001_000407_IDN,0.74984944
FL_2010_000150_MEX,0.7496413
FL_2006_000192_IDN,0.74963725
FL_2006_000041_SRB,0.7496245
FL_2021_000173_IDN,0.7494296
FL_2013_000070_IND,0.7492721
FL_2003_000316_IND,0.74914193
FL_2011_000159_MEX,0.74907637
FL_2007_000189_NIC,0.74876773
FL_2020_000158_SRB,0.74823964
FL_2007_000200_MEX,0.7479503
FL_2019_000067_UGA,0.74679554
FL_2020_000200_BFA,0.74653494
FL_2017_000139_ETH,0.7462146
FL_2022_000278_MNG,0.7461507
FL_2011_000133_MEX,0.7460197
FL_2008_000191_HND,0.7457609
FL_2018_000043_TZA,0.745511
FL_2008_000089_IND,0.7449542
FL_2013_000095_PHL,0.7445505
FL_2014_000168_MYS,0.74409777
FL_2010_000125_IND,0.74350435
FL_2000_000299_GTM,0.7428974
FL_2006_000009_GUY,0.74278736
FL_2021_000078_GTM,0.7426511
FL_2001_000117_PER,0.7426269
FL_2012_000083_HND,0.7424968
FL_2016_000045_ETH,0.74229205
FL_2006_000018_IRQ,0.7420763
FL_2011_000039_USA,0.7418945
FL_1997_000337_IND,0.7412814
FL_2005_000176_BGD,0.7411357
FL_2008_000031_PER,0.74107146
FL_2007_000161_UGA,0.7409724
FL_2011_000081_MEX,0.7408677
FL_2009_000140_MNG,0.7407255
FL_2007_000154_MEX,0.7405702
FL_2001_000390_POL,0.7400654
FL_2015_000088_IRN,0.73967254
FL_1999_000371_IND,0.73948354
FL_2003_000012_BOL,0.73945427
FL_2010_000076_COL,0.73942184
FL_2011_000124_ETH,0.73921704
FL_2010_000012_EGY,0.7390841
FL_1999_000235_IRN,0.7378899
FL_2022_000356_ETH,0.7378055
FL_2022_000224_GTM,0.7371532
FL_2009_000226_PRY,0.73684216
FL_2005_000194_COL,0.7367103
FL_2000_000444_IND,0.7365997
FL_2008_000180_NIC,0.7355454
FL_2018_000092_MNG,0.7354178
FL_2009_000241_COL,0.7351311
FL_2017_000095_GHA,0.73487705
FL_1997_000522_MDA,0.734769
FL_2012_000196_COG,0.73406565
FL_2006_000029_NAM,0.73389244
FL_2013_000103_YEM,0.73382974
FL_2012_000008_MOZ,0.7337775
FL_2019_000032_BOL,0.73364043
FL_2013_000112_CAF,0.7334956
FL_2004_000021_COL,0.73282707
FL_1995_000012_PHL,0.7327508
FL_1999_000160_PER,0.7327068
FL_2015_000169_KEN,0.73253703
FL_2012_000098_GTM,0.73248506
FL_2009_000133_ZAF,0.73167604
FL_2019_000052_SRB,0.7315998
FL_2019_000101_NER,0.7311863
FL_2017_000002_MYS,0.73113126
FL_2011_000045_GTM,0.73108333
FL_2012_000061_VNM,0.7306999
FL_2011_000042_COL,0.73060834
FL_2008_000246_GUY,0.73055184
FL_2021_000135_GIN,0.7303445
FL_2007_000125_PHL,0.7302196
FL_2006_000124_UGA,0.72973144
FL_2010_000179_ETH,0.7296897
FL_2022_000286_MRT,0.7291575
FL_2008_000074_BFA,0.72891474
FL_2008_000063_PHL,0.7287933
FL_2020_000164_IND,0.7286978
FL_2014_000154_IDN,0.7284691
FL_2012_000013_ECU,0.7284019
FL_2011_000049_IRQ,0.72767574
FL_2012_000020_MDG,0.72767234
FL_2014_000079_PHL,0.72748935
FL_2015_000151_BLZ,0.7274134
FL_1997_000530_PER,0.7272007
FL_2019_000181_IDN,0.72706324
FL_2011_000148_KHM,0.72686994
FL_2007_000217_SRB,0.72681165
FL_2007_000132_BFA,0.72674835
