Historical_Disaster_ID,CNN_Cosine_Similarity,Graph_Cosine_Similarity,Domain_Rank,Boost_Factor,Final_Alpha_Weight
FL_2001_000417_SDN,0.69370455,0.5469980731540064,3.0,1.0769230769230769,0.7470664384615384
FL_2010_000139_SDN,0.7001141,0.5052725021739768,5.0,1.0666666666666667,0.7467883733333333
FL_2017_000088_SDN,0.68973887,0.5281467738198209,4.0,1.0714285714285714,0.7390059321428571
FL_2016_000072_SDN,0.6705172,0.5896514093497632,1.0,1.0909090909090908,0.7314733090909091
FL_2003_000368_SDN,0.6715119,0.5786440947764595,2.0,1.0833333333333333,0.727471225
FL_2006_000123_SDN,0.6663289,0.34046234647103274,6.0,1.0625,0.70797445625
FL_2005_000129_SDN,0.6682694,0.27246444560371763,8.0,1.0555555555555556,0.7053954777777778
FL_2012_000129_SDN,0.6334895,0.3087682429402292,7.0,1.0588235294117647,0.6707535882352942
FL_2009_000166_SDN,0.66117865,0.11014503380640987,476.0,1.0020576131687242,0.6625390998971192
FL_2019_000064_SDN,0.6521491,0.1727374996106316,65.0,1.0133333333333334,0.6608444213333334
FL_2011_000120_SDN,0.63831437,0.19731444490932615,31.0,1.024390243902439,0.6538830131707317
FL_2014_000123_SSD,0.65082866,0.1369513132326532,231.0,1.004149377593361,0.653529193858921
FL_2020_000176_SDN,0.6230926,0.24630814695862774,13.0,1.0434782608695652,0.6501835826086956
FL_2008_000125_SDN,0.60777664,0.232650732616263,17.0,1.037037037037037,0.6302868859259259
FL_2014_000098_SDN,0.5988015,0.23030735425356355,18.0,1.0357142857142858,0.620187267857143
FL_2003_000316_IND,0.6161029,0.019365794485071704,1377.0,1.0007209805335255,0.6165470981975486
FL_2020_000192_TCD,0.6004119,0.13474213751806585,251.0,1.003831417624521,0.6027123287356322
FL_2013_000125_BFA,0.598676,0.06469242543609115,1038.0,1.0009541984732824,0.5992472557251908
FL_1998_000251_SDN,0.5667893,0.26749561458549387,9.0,1.0526315789473684,0.5966203157894737
FL_2022_000287_TCD,0.58742106,0.09396963575001761,655.0,1.0015037593984963,0.5883043999398497
FL_2009_000127_BEN,0.5853332,0.12974327053160312,296.0,1.0032679738562091,0.5872460535947712
FL_2017_000137_SSD,0.5838368,0.08319097100078354,809.0,1.0012210012210012,0.5845496654456654
FL_2001_000521_TCD,0.5810064,0.08990774602852414,722.0,1.0013661202185793,0.581800124590164
FL_2022_000321_CAF,0.5799201,0.08740057282574804,753.0,1.001310615989515,0.5806801525557013
FL_2015_000053_CAF,0.5794475,0.04579414400497024,1236.0,1.0008025682182986,0.5799125461476726
FL_1997_000337_IND,0.5729387,0.15320879373690494,132.0,1.0070422535211268,0.5769734795774648
FL_2009_000122_IND,0.5764564,0.04238722649651716,1257.0,1.000789265982636,0.5769113774269928
FL_2011_000091_BEN,0.5756289,0.017573293382466652,1389.0,1.0007147962830594,0.5760403573981415
FL_2008_000095_SUR,0.5743467,0.10777573667989349,507.0,1.001934235976789,0.57545762205029
FL_2010_000125_IND,0.57482564,0.05614637717691022,1146.0,1.0008650519031141,0.5753228940138408
FL_2022_000277_SDN,0.5596938,0.18730154754300177,41.0,1.0196078431372548,0.5706681882352941
FL_1998_000329_BEN,0.5681437,0.13062372647387802,288.0,1.0033557046979866,0.5700502224832216
FL_2016_000089_SEN,0.56485724,0.11381424507169133,444.0,1.002202643171806,0.5661014189427312
FL_2010_000118_GHA,0.5648017,0.00022728987462599867,1451.0,1.000684462696783,0.5651882856947296
FL_2009_000129_CAF,0.5609495,0.039776097534585636,1278.0,1.000776397515528,0.5613850197981366
FL_2019_000098_CAF,0.56061673,0.0561458268773995,1147.0,1.0008643042350907,0.5611012734140017
FL_2019_000094_GTM,0.55547816,0.16447371567638197,92.0,1.0098039215686274,0.5609240243137256
FL_2021_000108_SSD,0.5581236,0.08117279978889827,841.0,1.00117508813161,0.5587794444183315
FL_2007_000151_TCD,0.555691,-0.0009285148218491669,1458.0,1.0006811989100817,0.5560695361035423
FL_2001_000332_IND,0.5549966,0.0844147778467561,795.0,1.0012422360248447,0.5556860367701864
FL_2019_000052_SRB,0.55375236,0.044145901234613955,1243.0,1.0007980845969673,0.5541943012290503
FL_2018_000360_RUS,0.55219203,-0.021280019973195542,1498.0,1.0006631299734747,0.5525582050862068
FL_2016_000080_BFA,0.5503222,0.014977021873677145,1402.0,1.0007082152974505,0.5507119466005665
FL_2009_000133_ZAF,0.5485754,0.13471206434461572,252.0,1.0038167938931297,0.5506691992366413
FL_1998_000392_IND,0.54960746,0.06389582818414068,1051.0,1.000942507068803,0.5501254689161169
FL_2008_000086_MEX,0.549449,0.08264286718069398,814.0,1.0012135922330097,0.5501158070388349
FL_2002_000374_IND,0.54844713,0.048142374021649746,1218.0,1.000814332247557,0.548893748184039
FL_1999_000265_TCD,0.54457366,0.09511550264396026,644.0,1.0015290519877675,0.5454063414373088
FL_2022_000213_IND,0.54472804,0.057283528954679336,1138.0,1.0008710801393728,0.5452025417770034
FL_2018_000154_GHA,0.5441899,0.037261697394998045,1295.0,1.0007662835249043,0.5446069037547893
FL_1998_000040_URY,0.5406668,0.1527980323348157,135.0,1.006896551724138,0.5443955365517241
FL_2009_000120_BWA,0.5418182,0.13303870860459777,267.0,1.0036101083032491,0.5437742223826716
FL_2010_000114_BGD,0.5424012,0.11435516834846421,438.0,1.0022321428571428,0.5436119169642857
FL_2001_000146_AGO,0.54238105,0.0577539090101865,1129.0,1.0008779631255487,0.5428572405618964
FL_2017_000002_MYS,0.5421227,-0.005089865795531105,1468.0,1.0006765899864682,0.5424894947902571
FL_2006_000070_IND,0.5382381,0.09777424739443129,611.0,1.001610305958132,0.5391048280193237
FL_2020_000200_BFA,0.5385959,0.058174265438431225,1122.0,1.0008833922261484,0.5390716914310955
FL_2019_000131_CIV,0.5383523,0.08474579071514841,790.0,1.00125,0.539025240375
FL_2004_000116_CAF,0.536728,0.09641210119948335,631.0,1.001560062402496,0.5375653291731669
FL_2010_000161_MYS,0.53495944,0.1397472825595701,214.0,1.0044642857142858,0.5373476517857143
FL_2008_000074_BFA,0.53560793,0.1107982258354932,467.0,1.0020964360587001,0.5367307977777777
FL_2021_000123_CAF,0.5352038,0.09592552409656219,635.0,1.0015503875968992,0.5360335733333333
FL_2012_000110_IND,0.53488564,0.0636019218199332,1054.0,1.0009398496240602,0.5353883520676693
FL_1997_000295_COD,0.53198385,0.12867464764585979,306.0,1.0031645569620253,0.5336673431962026
FL_2016_000137_ARG,0.5303142,0.1498113161794536,152.0,1.0061728395061729,0.5335877444444445
FL_2007_000093_SDN,0.51185095,0.23666737074834765,15.0,1.04,0.532324988
FL_2009_000248_URY,0.53170913,0.07523470408817612,910.0,1.001086956521739,0.5322870747065217
FL_2009_000268_AGO,0.5301851,0.07359615524951373,924.0,1.0010706638115632,0.53075275
FL_2012_000128_SSD,0.5295442,0.08821067737804053,738.0,1.0013368983957218,0.5302521467914438
FL_2002_000510_MEX,0.52868855,0.10908416128561721,492.0,1.00199203187251,0.5297417144422311
FL_2018_000028_BWA,0.52634907,0.1226016699047807,358.0,1.002717391304348,0.5277793663858695
FL_2020_000198_SEN,0.52698994,0.02936240422970981,1335.0,1.0007434944237918,0.5273817540817843
FL_2013_000112_CAF,0.5250124,0.12899492961990278,304.0,1.0031847133757963,0.5266844140127389
FL_2016_000102_SEN,0.52520484,0.12359485267803137,347.0,1.0028011204481793,0.5266760020168068
FL_2013_000070_IND,0.5260614,0.07185769444481759,945.0,1.0010471204188482,0.526612249633508
FL_2008_000243_PNG,0.5241003,0.08802328746370504,740.0,1.0013333333333334,0.5247991004
FL_1999_000213_IND,0.52142566,0.11092208460872559,466.0,1.0021008403361344,0.5225210920588236
FL_1999_000423_TGO,0.5199565,0.14066091700565603,209.0,1.004566210045662,0.5223307305936074
FL_2011_000084_IND,0.5212468,0.1007139908578673,580.0,1.0016949152542374,0.5221302691525425
FL_2010_000150_MEX,0.5217549,0.013355552151995695,1413.0,1.000702740688686,0.5221215583977513
FL_2006_000071_ROM,0.5213897,0.0898998302239558,723.0,1.0013642564802183,0.522101009276944
FL_1997_000144_CHN,0.52081275,0.1112454323869641,464.0,1.0021097046413503,0.5219115110759495
FL_2008_000191_CRI,0.5212892,0.06061798214795473,1097.0,1.000903342366757,0.5217601026196929
FL_2021_000061_MYS,0.5210737,0.058588077102915574,1117.0,1.0008873114463177,0.521536054658385
FL_2015_000064_IND,0.52102625,0.06225676089959646,1071.0,1.0009250693802034,0.5215082354301572
FL_2022_000365_PAN,0.5203757,0.08714557793598074,759.0,1.0013003901170352,0.5210523914174253
FL_2018_000060_LKA,0.5179342,0.14755190598710527,164.0,1.0057471264367817,0.5209108333333333
FL_2009_000172_BFA,0.5194996,0.09050968599949313,711.0,1.001386962552011,0.5202201264909847
