RegionName,Latitude,Longitude,Embedding,tsne_Component1,tsne_Component2
Paraguay,-23.24,-58.39,"[-0.40302878618240356, -0.027337022125720978, 0.0025634667836129665, -0.04466019570827484, -0.31703832745552063, 0.041026074439287186, -0.0824461281299591, -0.24452754855155945, -0.2705915570259094, 0.07102257758378983, 0.031292349100112915, -0.08147510886192322, 0.09132219105958939, 0.07607787102460861, 0.25540995597839355, 0.08027725666761398, 0.03949727490544319, 0.18625949323177338, -0.272106409072876, 0.09663646668195724, -0.0677870512008667, 0.015532503835856915, -0.10671728849411011, -0.006167131941765547, -0.2014315277338028, 0.07662603259086609, -0.17437176406383514, 0.23180599510669708, -0.02688167244195938, 0.028310416266322136, -0.1405363529920578, -0.27335911989212036, 0.2437124252319336, 0.12950526177883148, -0.08078289777040482, 0.08929302543401718, 0.19847813248634338, 0.0853358805179596, -0.15837866067886353, -0.006525847595185041, 0.11653108149766922, 0.1435672789812088, -0.047156643122434616, -0.0018928295467048883, 0.1681312918663025, 0.10947272926568985, 0.14952228963375092, -0.3763980567455292, 0.10732721537351608, 0.1406691074371338, -0.08068902790546417, -0.024847237393260002, 0.06544751673936844, -0.21673159301280975, -0.2576649785041809, 0.005167155060917139, 0.1406366527080536, 0.29615363478660583, 0.16939222812652588, 0.1378217190504074, 0.29349222779273987, -0.1586732417345047, -0.1453334242105484, 0.26241588592529297, 0.09553086757659912, 0.06782443821430206, -0.05725426226854324, 0.1059097945690155, 0.31046414375305176, 0.22419960796833038, 0.07696551084518433, 0.16217069327831268, 0.12420056760311127, 0.09558450430631638, -0.24741224944591522, -0.24121221899986267, -0.04983367770910263, -0.0945524275302887, -0.09680873155593872, -0.37596237659454346, 0.20627325773239136, -0.2235206514596939, 0.06708698719739914, -0.09843453019857407, 0.20666757225990295, -0.24660766124725342, -0.07535754889249802, -0.032030366361141205, 0.12415821850299835, -0.16897247731685638, -0.0036924828309565783, 0.20035386085510254, 0.1875675916671753, 0.0029409665148705244, 0.06964050978422165, -0.24064995348453522, -0.05607018992304802, 0.22964544594287872, 0.17617572844028473, 0.03152349218726158, -0.15814532339572906, 0.03860614448785782, 0.13741083443164825, 0.09795583039522171, -0.23782813549041748, 0.0034651991445571184, 0.10154224932193756, 0.12223096191883087, 0.022443749010562897, 0.15232336521148682, -0.060763947665691376, 0.0007973426836542785, 0.05980098992586136, -0.13566716015338898, -0.1511823982000351, -0.18994967639446259, -0.1867651790380478, -0.09395595639944077, -0.14656120538711548, 0.10386884212493896, 0.3661840558052063, -0.00030370926833711565, 0.1048126220703125, -0.039383865892887115, -0.0493331253528595, -0.135505810379982, 0.20530056953430176, -0.4008355140686035, -0.14133836328983307, -0.05966172739863396, -0.09474141150712967, 0.3775632679462433, -0.3359602689743042, -0.049785908311605453, 0.226316437125206, 0.04495193436741829, 0.04825637862086296, 0.05865895375609398, 0.20047855377197266, 0.3716801702976227, 0.20006953179836273, -0.2878647446632385, 0.02376590669155121, -0.02643418498337269, -0.15984906256198883, -0.24610969424247742, -0.04801449179649353, -0.09144134074449539, -0.3752722442150116, 0.18100334703922272, -0.27034205198287964, 0.1511206179857254, 0.24538078904151917, 0.21493194997310638, 0.1322103887796402, 0.10814197361469269, 0.05547920614480972, 0.2005351036787033, 0.2051907479763031, 0.12742018699645996, 0.016085494309663773, -0.055246587842702866, -0.5434842705726624, 0.1596245914697647, 0.1664823442697525, -0.20523947477340698, 0.3566536605358124, -0.07553581148386002, -0.019034141674637794, -0.22687742114067078, 0.0242321640253067, 0.09053454548120499, -0.031735535711050034, -0.20024797320365906, -0.07849092036485672, -0.09028413146734238, -0.05569985508918762, 0.0664074644446373, -0.22538921236991882, 0.20619605481624603, 0.0677960142493248, 0.11193542927503586, 0.14149294793605804, 0.07688159495592117, 0.06222829595208168, 0.25099775195121765, 0.018847856670618057, -0.2555210292339325, 0.2611820101737976, 0.18898475170135498, -0.36690792441368103, -0.11076746881008148, -0.002058047568425536, -0.014133407734334469, 0.009065242484211922, -0.05999771133065224, -0.1445949226617813, 0.11945537477731705, 0.13284628093242645, -0.06379329413175583, 0.0027702811639755964, -0.14875391125679016, -0.18984803557395935, 0.05998392030596733, -0.193861722946167, -0.04277781769633293, 0.05861346796154976, -0.004190454725176096, -0.28318578004837036, -0.13833996653556824, 0.1912824660539627, 0.14266742765903473, -0.2698981463909149, 0.12371385097503662, -0.10621032863855362, -0.07903460413217545, 0.2927080988883972, 0.1963571161031723, 0.2110266089439392, 0.436161607503891, 0.08370096236467361, -0.21493661403656006, 0.09881526231765747, -0.03390544280409813, 0.1389583945274353, -0.18923965096473694, -0.12176022678613663, 0.0150704775005579, -0.3431336283683777, 0.11799390614032745, -0.1111161857843399, -0.24860773980617523, 0.10333490371704102, -0.24730639159679413, 0.4364626407623291, 0.3788685202598572, 0.10579953342676163, -0.10795297473669052, 0.04106367379426956, -0.14525377750396729, 0.018879882991313934, -0.28316840529441833, -0.27945470809936523, 0.2417951375246048, -0.0036622474435716867, -0.09818657487630844, 0.17385752499103546, -0.05375153198838234, -0.28597989678382874, 0.20075051486492157, 0.4233754873275757, -0.08350327610969543, -0.26237478852272034, -0.10038619488477707, 0.33680111169815063, -0.1727244257926941, -0.15058007836341858, 0.2661612033843994, -0.08223167061805725, 0.1037462055683136, -0.11738136410713196, 0.3019644021987915, 0.07556230574846268, -0.05001320317387581, 0.025955239310860634, 0.06435427814722061, -0.3612191677093506, 0.05179934203624725, 0.059721432626247406, 0.08783300966024399, -0.36028391122817993, -0.09553507715463638, -0.11979769915342331, 0.3552202880382538, 0.03708371892571449, -0.17878158390522003, -0.5047940015792847, 0.05847460404038429, -0.11603479832410812, 0.008391729556024075, 0.2003794014453888, -0.10317642986774445, 0.40004202723503113, -0.07199607789516449, -0.08797862380743027, 0.12617173790931702, -0.14406315982341766, 0.1559949517250061, -0.060768626630306244, -0.1627790480852127, 0.2676405608654022, -0.1450849324464798, -0.01354254875332117, -0.082845039665699, 0.12306678295135498, -0.09218988567590714, 0.07268030196428299, -0.1635650396347046, 0.013567603193223476, -0.09824208170175552, -0.12655550241470337, -0.047568898648023605, -0.09636658430099487, 0.041818954050540924, -0.014505448751151562, 0.07436339557170868, -0.1505425125360489, 0.1303158402442932, -0.12548933923244476, 0.22891035676002502, 0.08174876868724823, 0.0013080917997285724, -0.0011555678211152554, -0.05741259455680847, -0.22606632113456726, -0.08165260404348373, -0.12055371701717377, -0.06277453899383545, -0.24413228034973145, 0.18457379937171936, -0.24404370784759521, 0.09552771598100662, -0.05084500089287758, 0.20097629725933075, -0.006550916470587254, -0.2502051591873169, 0.0957706868648529, 0.15998788177967072, -0.06071435660123825, -0.03822575509548187, 0.006662532687187195, 0.18585747480392456, -0.18394999206066132, 0.04160796105861664, 0.1208387240767479, -0.05915135145187378, 0.14769719541072845, 0.23713798820972443, -0.041548363864421844, 0.08874781429767609, 0.14240524172782898, 0.11207085847854614, 0.3717033863067627, -0.6666219234466553, -0.06032603234052658, 0.04133957251906395, -0.1524161845445633, -0.0730084776878357, 0.02568577043712139, -0.4135579764842987, -0.1419912874698639, 0.1140388548374176, 0.11837536096572876, 0.31658098101615906, -0.03544795513153076, 0.05704200267791748, -0.18585407733917236, -0.15529806911945343, 0.053319916129112244, -0.001821269397623837, -0.09811399132013321, -0.19866935908794403, 0.06657537072896957, -0.16047228872776031, -0.2466072291135788, -0.0891677662730217, -0.11496343463659286, 0.026510030031204224, 0.20072689652442932, -0.03730408847332001, 0.26232782006263733, -0.12846975028514862, 0.1673116683959961, 0.2243652641773224, 0.04244745150208473, -0.21343620121479034, 0.06744042038917542, -0.22536616027355194, 0.22450512647628784, 0.29051437973976135, -0.14139634370803833, 0.1402297019958496, -0.017200395464897156, 0.10992000252008438, 0.304667204618454, -0.32633641362190247, -0.006380781531333923, 0.0075774043798446655, -0.04008172079920769, -0.017542023211717606, 0.25342604517936707, -0.28182852268218994, 0.02262200228869915, -0.05050650238990784, 0.09318364411592484, -0.2692578434944153, 0.35440173745155334, 0.0017836078768596053, -0.042241331189870834, -0.010547632351517677, 0.1707998514175415, 0.08383885771036148, 0.11137007921934128, 0.11844082176685333, 0.0401662215590477, 0.06610710173845291, -0.04527916759252548, 0.1970086395740509, 0.24315685033798218, 0.2953402101993561, 0.054784394800662994, 0.017506636679172516, -0.4055078327655792, -0.004922175779938698, 0.03068004921078682, -0.2451176643371582, -0.12145264446735382, 0.24445484578609467, 0.42086872458457947, 0.1317840963602066, 0.04790577292442322, 0.021677235141396523, 0.26600944995880127, -0.04729381576180458, -0.07702955603599548, 0.05215512588620186, -0.029090384021401405, 0.025142010301351547, -0.1692473143339157, 0.049271076917648315, 0.34589871764183044, 0.02245970629155636, 0.1324804127216339, -0.19763873517513275, -0.14563366770744324, -0.11808432638645172, 0.018128713592886925, 0.13985082507133484, 0.041532356292009354, -0.04396737739443779, 0.07380704581737518, 0.1154911145567894, 0.29640182852745056, -0.2553797662258148, 0.018599366769194603, 0.23094798624515533, 0.24181008338928223, 0.3047102689743042, -0.29651162028312683, -0.20801778137683868, -0.15817095339298248, 0.23572684824466705, -0.18117818236351013, 0.21740978956222534, -0.24177595973014832, 0.22469906508922577, 0.0037547156680375338, -0.2233668863773346, 0.269809365272522, 0.17602773010730743, 0.06949620693922043, 0.21857766807079315, 0.11084025353193283, -0.25616851449012756, 0.08158016204833984, -0.016539493575692177, -0.100531667470932, 0.09797156602144241, -0.0010001788614317775, 0.413352370262146, -0.2862587571144104, -0.1730831265449524, 0.04833044111728668, 0.0008624022593721747, 0.05461929738521576, -0.03339520841836929, 0.03511502593755722, 0.23663850128650665, 0.36272770166397095, -0.1909361332654953, 0.043318189680576324, 0.019762234762310982, 0.013550733216106892, -0.02726111002266407, -0.08013206720352173, 0.16345684230327606, -0.22409583628177643, -0.18675316870212555, -0.3665378987789154, 0.08742572367191315, 0.12256249785423279, 0.19643138349056244, 0.3035614788532257, -0.15362335741519928, -0.27189239859580994, -0.05714774504303932, -0.015877773985266685, 0.08374068886041641, 0.0041441465727984905, -0.13637281954288483, 0.21016624569892883, -0.1294538825750351, -0.15082873404026031, -0.024964619427919388, 0.2215728759765625, -0.10603468865156174, 0.24313071370124817, 0.12826396524906158, -0.09352084249258041, 0.07061793655157089, 0.2047451287508011, 0.08153200149536133]",-2.1502547,5.261571
Sao Tome,0.46,6.74,"[-0.6135460138320923, -0.07954854518175125, -0.05257987603545189, -0.03511396795511246, -0.3287980854511261, -0.0020593267399817705, 0.3022971749305725, -0.4517236649990082, -0.23261097073554993, -0.07154950499534607, 0.2677919864654541, 0.1839456409215927, 0.027402102947235107, -0.0409027636051178, 0.32297495007514954, 0.2171413004398346, 0.18143150210380554, -0.18269342184066772, -0.5663729310035706, 0.34314823150634766, 0.20798823237419128, 0.22011347115039825, 0.3045446276664734, 0.1867579072713852, -0.3128872513771057, 0.1000334769487381, -0.1897309571504593, 0.5480087399482727, 0.4065701365470886, -0.1723095327615738, -0.4545832872390747, -0.037644147872924805, 0.19340360164642334, 0.15660016238689423, 0.13723427057266235, 0.028551558032631874, -0.07313529402017593, -0.2580563426017761, -0.42334237694740295, -0.007943378761410713, -0.03912246972322464, 0.1809331476688385, -0.16621769964694977, -0.12663064897060394, -0.3334391117095947, 0.135278582572937, 0.4881901144981384, -0.30512627959251404, -0.0029993182979524136, -0.1570088416337967, -0.3053961396217346, -0.2385486364364624, -0.23586104810237885, -0.3439616560935974, -0.010542022064328194, -0.033014893531799316, 0.03928280249238014, 0.4194186329841614, 0.08428563922643661, 0.24619105458259583, 0.2719588279724121, -0.048954110592603683, -0.2333654761314392, 0.31346800923347473, 0.023150265216827393, 0.16382700204849243, 0.030449317768216133, 0.6314290165901184, 0.25686874985694885, 0.050622206181287766, -0.11845102906227112, -0.12408631294965744, 0.1529848873615265, -0.20423811674118042, -0.12083069980144501, -0.12484994530677795, -0.040856778621673584, 0.057963233441114426, -0.30899831652641296, -0.3132760524749756, 0.47619545459747314, -0.13689185678958893, -0.01891987957060337, -0.12805166840553284, 0.29843035340309143, -0.16944168508052826, -0.03702690452337265, -0.041981276124715805, 0.19910557568073273, -0.16728655993938446, -0.284902423620224, 0.03933588042855263, 0.37335243821144104, -0.07103530317544937, 0.04031222686171532, -0.39085108041763306, -0.632840633392334, -0.022638820111751556, 0.15577948093414307, 0.37990275025367737, -0.5505853295326233, -0.061677735298871994, 0.5300793647766113, -0.3922122120857239, -0.4218946397304535, 0.4106842279434204, 0.3311939835548401, 0.12150174379348755, 0.22147108614444733, -0.01805208809673786, 0.17565184831619263, 0.22322607040405273, -0.21825753152370453, 0.4715542495250702, 0.36552104353904724, -0.12111900001764297, -0.2390359491109848, -0.0809573382139206, 0.05136445537209511, 0.19884231686592102, 0.17727503180503845, -0.027153534814715385, -0.1355573832988739, 0.6203591227531433, -0.04866647347807884, -0.5501552224159241, 0.41551312804222107, -0.47123876214027405, 0.47243621945381165, 0.043672289699316025, 0.5923055410385132, 0.3319225311279297, -0.2706199586391449, -0.35795652866363525, 0.20590169727802277, 0.07303984463214874, 0.4176291525363922, 0.15795372426509857, 0.25766080617904663, 0.695464551448822, 0.2885320782661438, -0.16463612020015717, 0.03244695067405701, 0.06545786559581757, -0.180123969912529, -0.2506541609764099, 0.409467875957489, -0.2126612514257431, -0.38779616355895996, 0.42089369893074036, -0.2543943226337433, 0.23803220689296722, 0.22153274714946747, 0.12924307584762573, 0.06621352583169937, 0.06828919053077698, 0.04353310540318489, 0.14721690118312836, 0.30581194162368774, 0.2799324691295624, 0.031538695096969604, 0.19689439237117767, -0.35398435592651367, 0.0037240590900182724, 0.2188480794429779, -0.48461025953292847, 0.3864036500453949, 0.1284034103155136, -0.2495010942220688, -0.28302839398384094, 0.016073307022452354, 0.16619960963726044, -0.10893864929676056, -0.09302980452775955, -0.25699833035469055, -0.16031502187252045, 0.4096859395503998, 0.1401415765285492, -0.05111616104841232, 0.40436026453971863, 0.5866680145263672, -0.021409951150417328, -0.10299868136644363, 0.18172308802604675, 0.3664144277572632, -0.12240893393754959, 0.20347429811954498, -0.17283813655376434, 0.06872951984405518, 0.1808900088071823, -0.17647233605384827, -0.009054814465343952, 0.06210499629378319, 0.10103090852499008, -0.35858193039894104, -0.08250243961811066, -0.12922388315200806, -0.5761021375656128, 0.2111816555261612, -0.2523518204689026, -0.27797189354896545, -0.34098318219184875, -0.17128032445907593, -0.13866867125034332, -0.0065536233596503735, 0.02873924747109413, 0.04074980691075325, -0.19494596123695374, -0.420234352350235, -0.34827640652656555, 0.24116656184196472, 0.17253533005714417, -0.5042181611061096, 0.36666613817214966, -0.3066357672214508, -0.1557716280221939, 0.2869359254837036, 0.47429412603378296, -0.12845346331596375, 0.6456171870231628, -0.13126052916049957, -0.5257934927940369, 0.2187911570072174, 0.3367699682712555, 0.023008089512586594, -0.10007824748754501, -0.031636785715818405, 0.0046208263374865055, -0.03874952718615532, 0.4416467547416687, 0.03608151152729988, -0.3619937002658844, -0.0037689099553972483, -0.004607102833688259, 0.6725728511810303, 0.45646679401397705, 0.17727667093276978, -0.033125028014183044, 0.1906404346227646, -0.20935817062854767, -0.14097335934638977, -0.09535529464483261, 0.23411357402801514, 0.08161894977092743, -0.48785653710365295, -0.015882831066846848, -0.11673527210950851, -0.32118868827819824, 0.11428171396255493, 0.030741389840841293, 0.17593763768672943, -0.3473164737224579, -0.1433354616165161, -0.2371179461479187, 0.5351005792617798, 0.08406949043273926, 0.1420641392469406, 0.5619285106658936, 0.29747381806373596, 0.3751166760921478, -0.1474285125732422, 0.3631199896335602, 0.19182950258255005, -0.07971132546663284, 0.3102206289768219, -0.36534082889556885, -0.38150787353515625, 0.23276911675930023, 0.18381479382514954, 0.08770552277565002, -0.34330061078071594, -0.05756695568561554, -0.00019390758825466037, 0.5070072412490845, 0.1290631741285324, 0.0004494115710258484, -0.7331792712211609, 0.08915163576602936, -0.01866399124264717, 0.07800954580307007, 0.4412845969200134, -0.0487932451069355, -0.20164114236831665, 0.03130888193845749, 0.008045855909585953, -0.18325957655906677, -0.24561794102191925, 0.5687523484230042, -0.07341814786195755, -0.5373422503471375, 0.16782978177070618, -0.13591952621936798, 0.06742429733276367, -0.34646403789520264, 0.1912720501422882, -0.08703193813562393, 0.09152296930551529, -0.33632349967956543, 0.05544077605009079, 0.20048560202121735, -0.5480522513389587, -0.02537335455417633, -0.23409484326839447, -0.24719072878360748, 0.5762656331062317, 0.2435072362422943, -0.3398957848548889, -0.2207794338464737, -0.017690764740109444, 0.4369836747646332, 0.24664537608623505, 0.012769981287419796, -0.021276967599987984, -0.016953574493527412, -0.02072160691022873, -0.33070313930511475, -0.21378116309642792, 0.1973830908536911, -0.18332131206989288, 0.06986107677221298, -0.08894854784011841, -0.06577519327402115, 0.25810208916664124, 0.25991225242614746, 0.31550872325897217, 0.08831137418746948, -0.17745338380336761, 0.3779284954071045, 0.008150503970682621, 0.07554721087217331, 0.10095919668674469, 0.12552285194396973, -0.00639135017991066, 0.14678016304969788, -0.1272430717945099, 0.23800428211688995, 0.07745081931352615, -0.36992159485816956, 0.1183360293507576, 0.17971384525299072, 0.18259218335151672, -0.7463496923446655, 0.4211209714412689, -0.41536933183670044, 0.21024444699287415, 0.1372443437576294, 0.24266237020492554, -0.31734389066696167, -0.08765479922294617, -0.7082324624061584, -0.09846657514572144, 0.24124744534492493, -0.27397266030311584, 0.06635145097970963, 0.14670401811599731, -0.1999518871307373, 0.045452605932950974, 0.11230957508087158, -0.005225057248026133, 0.06839299947023392, -0.359835684299469, 0.027045976370573044, 0.45251917839050293, 0.12963637709617615, -0.40558677911758423, 0.08419967442750931, -0.2954906225204468, -0.43906646966934204, 0.14174000918865204, -0.1534571796655655, 0.15295805037021637, 0.19689340889453888, 0.1605428159236908, 0.09630787372589111, 0.07337533682584763, -0.27535367012023926, 0.08117228001356125, 0.027739305049180984, 0.1686643362045288, 0.4135028123855591, -0.44934678077697754, 0.2665412724018097, 0.15406210720539093, 0.3545549511909485, 0.23807373642921448, -0.09651433676481247, -0.16375704109668732, 0.2336699515581131, -0.06103634461760521, -0.3892054259777069, -0.19894063472747803, 0.03022613376379013, -0.015784814953804016, -0.18035465478897095, -0.05420256778597832, -0.2067067176103592, 0.2252981811761856, -0.1781994253396988, -0.3639143705368042, -0.09389571100473404, -0.058207083493471146, 0.038886912167072296, -0.00012810982298105955, 0.2197042554616928, 0.10223381966352463, -0.08479057252407074, -0.09765452891588211, 0.5067776441574097, 0.3086112439632416, 0.44309183955192566, -0.017238674685359, -0.03810275346040726, 0.021515559405088425, -0.052220117300748825, -0.34913739562034607, -0.366841584444046, 0.008908743970096111, 0.34608760476112366, 0.4301970601081848, 0.19135552644729614, -0.15902233123779297, 0.09776532649993896, 0.23609904944896698, -0.03786202892661095, -0.334536612033844, -0.1302024871110916, -0.008527155965566635, -0.12557347118854523, -0.5586600303649902, 0.19874823093414307, 0.06697415560483932, 0.4091549515724182, -0.21060872077941895, -0.4286833703517914, -0.08740420639514923, -0.1904698759317398, 0.06512629240751266, 0.35133296251296997, -0.10807465016841888, 0.21330022811889648, 0.3829640746116638, 0.36772337555885315, 0.3169792890548706, 0.008300215005874634, 0.4794763922691345, 0.24129897356033325, 0.19107362627983093, 0.35970646142959595, -0.7207207083702087, -0.11807870119810104, -0.2675759792327881, 0.011627180501818657, -0.2510257363319397, 0.012193757109344006, -0.10829576104879379, 0.214464008808136, 0.10436205565929413, -0.009661059826612473, 0.105427086353302, 0.020965520292520523, 0.10911456495523453, 0.11365068703889847, -0.19950509071350098, 0.01593339815735817, 0.24150952696800232, -0.00047413830179721117, -0.3009733557701111, 0.3139744699001312, -0.05016038939356804, 0.22253459692001343, -0.7158801555633545, -0.08774802833795547, 0.16869884729385376, -0.17140695452690125, -0.583057165145874, -0.07199779897928238, 0.16579307615756989, 0.284423291683197, 0.1835300177335739, -0.11154231429100037, 0.2957056760787964, -0.28549128770828247, 0.02861899510025978, -0.1188993901014328, -0.31037434935569763, 0.5999215245246887, -0.17805242538452148, 0.08889322727918625, -0.13323746621608734, -0.19606946408748627, -0.14725187420845032, 0.3710799813270569, 0.3255109190940857, -0.1548251360654831, -0.1611701399087906, -0.17827928066253662, 0.18715254962444305, 0.43208977580070496, 0.2570357024669647, 0.05641284957528114, 0.41364115476608276, 0.12921516597270966, 0.16159619390964508, 0.261431485414505, 0.30571696162223816, -0.2742254436016083, -0.020464980974793434, -0.10954830050468445, -0.27882909774780273, 0.17769984900951385, 0.43032488226890564, 0.16786086559295654]",4.978855,1.3001108
