RegionName,Latitude,Longitude,Embedding,tsne_Component1,tsne_Component2
Paraguay,-23.24,-58.39,"[-0.0696551576256752, 0.020201683044433594, -0.09391018003225327, 0.12065697461366653, -0.12634974718093872, -0.08635875582695007, -0.0996328741312027, -0.09204065799713135, -0.20794209837913513, 0.13575948774814606, 0.3318833112716675, 0.17269621789455414, -0.15108747780323029, -0.1853630691766739, 0.021754436194896698, 0.060493942350149155, -0.11865470558404922, -0.06535463780164719, 0.029438477009534836, 0.07696766406297684, -0.20644907653331757, -0.13781236112117767, -0.05996081233024597, 0.08900314569473267, -0.204905167222023, -0.0571540966629982, -0.11799531430006027, -0.11135170608758926, -0.028693420812487602, 0.14046454429626465, -0.11487749963998795, 0.06167925149202347, 0.19433893263339996, 0.3780437707901001, 0.0061862049624323845, 0.2681254744529724, -0.10070160776376724, -0.2886151969432831, -0.2940996289253235, -0.22654002904891968, -0.09732620418071747, 0.0640735775232315, 0.06390612572431564, 0.08967554569244385, 0.16415126621723175, -0.10866153240203857, -0.05874224379658699, 0.18739666044712067, 0.2899136543273926, -0.07875299453735352, -0.15249110758304596, -0.057724371552467346, -0.05745205655694008, -0.07846323400735855, 0.01155916228890419, 0.175862655043602, -0.3123672902584076, 0.31580737233161926, -0.053785890340805054, 0.42146530747413635, -0.08922035247087479, 0.07339615374803543, -0.028510766103863716, -0.21004435420036316, 0.03571026399731636, 0.12554073333740234, 0.0704832524061203, -0.044591646641492844, -0.02937445044517517, 0.2925723195075989, 0.06547660380601883, 0.15631495416164398, -0.2695721685886383, 0.023783359676599503, -0.07404875755310059, -0.03627326712012291, 0.045839276164770126, -0.08251693844795227, -0.018736375495791435, -0.08272995054721832, -0.1789965033531189, -0.07042823731899261, 0.30650216341018677, -0.09263887256383896, 0.12235379219055176, 0.03586364910006523, -0.12586459517478943, 0.0810236930847168, 0.11031431704759598, 0.12265787273645401, 0.0649317130446434, 0.017585748806595802, -0.002047406742349267, 0.02258928120136261, -0.02090127021074295, 0.05576743930578232, 0.05482738837599754, -0.00303232972510159, 0.11398995667695999, -0.025830619037151337, 0.03364953026175499, -0.18960706889629364, 0.08375116437673569, -0.11133116483688354, -0.118372343480587, -0.074549600481987, 0.032785311341285706, 0.1358669400215149, 0.20188051462173462, -0.04420110583305359, -0.048749372363090515, 0.02656230889260769, -0.4642584025859833, 0.06253192573785782, -0.045122720301151276, 0.07636226713657379, -0.11930118501186371, -0.10687341541051865, -0.1827031373977661, 0.13446161150932312, -0.22662964463233948, -0.18822139501571655, 0.09223316609859467, -0.00021878976258449256, -0.04381817206740379, -0.03521079197525978, 0.002596065169200301, -0.030926799401640892, -0.2040240317583084, 0.06565041095018387, -0.04092734307050705, -0.2748548090457916, 0.1801224797964096, -0.026043731719255447, -0.3029378354549408, -0.1576639860868454, 0.061170727014541626, 0.24887333810329437, 0.0848316103219986, -0.24785414338111877, -0.02518787793815136, -0.02089815028011799, -0.12392815202474594, -0.18145409226417542, -0.005539019126445055, -0.16484321653842926, 0.27821478247642517, 0.33728110790252686, 0.13130877912044525, -0.18780942261219025, -0.12486974149942398, -0.08281911909580231, 0.1633930653333664, 0.2682940363883972, 0.4285721778869629, 0.05633102357387543, 0.1624961793422699, 0.030164631083607674, 0.3879888355731964, -0.024474406614899635, -0.13937582075595856, 0.05511288717389107, -0.021843748167157173, 0.02392636425793171, 0.13894924521446228, 0.34404829144477844, 0.27030083537101746, 0.11360438913106918, -0.3904538154602051, -0.09819000959396362, 0.12263769656419754, 0.04283956065773964, 0.07642128318548203, 0.03625674918293953, -0.08707211166620255, 0.2326827198266983, 0.049528975039720535, 0.0027860631234943867, -0.22124740481376648, 0.27007439732551575, -0.1715666502714157, 0.15912802517414093, -0.19601061940193176, -0.025192810222506523, -0.06725440919399261, 0.13739368319511414, 0.14326947927474976, 0.08379409462213516, -0.1558695286512375, 0.05573877692222595, 0.42740967869758606, 0.30480337142944336, 0.019245067611336708, -0.1072731465101242, 0.06724776327610016, 0.044387705624103546, 0.0551246739923954, -0.1580321341753006, -0.038646209985017776, 0.13033361732959747, 0.290237158536911, 0.07434387505054474, 0.263910710811615, 0.14584600925445557, 0.00419592997059226, 0.048501696437597275, -0.36588603258132935, -0.05074203386902809, 0.059222277253866196, 0.017863159999251366, -0.06362134963274002, 0.16523191332817078, 0.017089392989873886, -0.05650938302278519, -0.23533926904201508, -0.0025804208125919104, 0.33593201637268066, 0.19878366589546204, -0.03906666859984398, -0.08432572335004807, 0.16275466978549957, -0.10592014342546463, -0.04722495749592781, 0.20941466093063354, -0.1005191057920456, -0.06512550264596939, -0.009809105657041073, -0.20886722207069397, -0.29119813442230225, 0.17578314244747162, -0.24605244398117065, -0.14694887399673462, 0.1480945348739624, -0.04116266593337059, -0.11794324964284897, 0.11246250569820404, 0.12235039472579956, 0.004342879634350538, -0.05461209639906883, 0.11197665333747864, 0.09912360459566116, -0.11194800585508347, 0.20573320984840393, -0.11112315952777863, -0.11762895435094833, -0.12906962633132935, -0.01881161332130432, 0.11022799462080002, -0.08421303331851959, -0.28389301896095276, 0.02508316934108734, 0.07877999544143677, -0.19201824069023132, 0.17424890398979187, -0.0930800810456276, -0.0020936792716383934, -0.13065145909786224, -0.09029069542884827, -0.43108251690864563, 0.2787250876426697, -0.08916353434324265, -0.002038839040324092, 0.2938379943370819, 0.08906827121973038, 0.05743763595819473, -0.07817399501800537, 0.14096717536449432, -0.013319099321961403, 0.044253405183553696, -0.20388095080852509, -0.029097141698002815, 0.16337938606739044, 0.05822606012225151, 0.08677973598241806, 0.06679758429527283, -0.3472650647163391, -0.21319229900836945, 0.20407931506633759, 0.13433746993541718, -0.13732922077178955, -0.310614675283432, -0.27660584449768066, -0.1441902369260788, -0.15749135613441467, 0.03433011844754219, -0.14231395721435547, -0.08393586426973343, 0.12607450783252716, -0.12979820370674133, 0.08688762784004211, -0.03654367849230766, 0.24694810807704926, 0.1303449273109436, -0.12279143929481506, 0.08989977091550827, -0.15267904102802277, 0.22868314385414124, -0.1277928501367569, -0.08299655467271805, -0.12952198088169098, 0.02800505980849266, 0.07148437947034836, -0.10048733651638031, -0.214359849691391, 0.014706620946526527, 0.20369377732276917, -0.04171589016914368, 0.08236964046955109, -0.4105943441390991, -0.13842909038066864, 0.09227417409420013, 0.15651115775108337, 0.12433147430419922, 0.09380903840065002, 0.19748540222644806, -0.16235622763633728, 0.12093333154916763, 0.3080184757709503, -0.0067403968423604965, 0.21729525923728943, 0.2734034061431885, 0.03752966970205307, -0.05187349393963814, 0.08057234436273575, -0.22763673961162567, 0.11144544184207916, 0.160664364695549, -0.1928902119398117, -0.24050404131412506, -0.361910879611969, -0.11264322698116302, -0.15564604103565216, -0.36940205097198486, 0.036462441086769104, -0.12284446507692337, -0.01402287743985653, -0.16042108833789825, 0.07729882746934891, -0.2179778814315796, -0.06923314183950424, 0.17939096689224243, 0.12834173440933228, 0.25676125288009644, 0.15130290389060974, -0.03933452069759369, -0.0006793957436457276, 0.0816909670829773, 0.13103388249874115, -0.07986835390329361, -0.005780372768640518, 0.23171496391296387, -0.26914507150650024, -0.1213088259100914, 0.0332687608897686, 0.1356566697359085, -0.08914447575807571, -0.1916266530752182, -0.006268841214478016, -0.061616379767656326, 0.03824765980243683, -0.12977877259254456, -0.15679851174354553, -0.057779356837272644, 0.2903536260128021, -0.04578733071684837, 0.1075841560959816, 0.34216511249542236, 0.03296487778425217, -0.01819031313061714, 0.0006422961596399546, -0.096775583922863, -0.1352580338716507, 0.11501779407262802, 0.038554586470127106, -0.16535568237304688, -0.07563560456037521, 0.0417042076587677, -0.13539090752601624, -0.3667757213115692, -0.1717224419116974, -0.06675617396831512, -0.21447479724884033, 0.39406630396842957, 0.04663817957043648, 0.027292195707559586, 0.09197552502155304, -0.03853344917297363, 0.33404818177223206, -0.283172070980072, -0.15815024077892303, -0.27344372868537903, -0.09227705001831055, 0.1454475224018097, 0.18966808915138245, 0.029997458681464195, -0.06677446514368057, -0.08668829500675201, 0.12442208081483841, 0.2538074851036072, 0.030974125489592552, 0.29948967695236206, -0.17501644790172577, -0.2638937532901764, 0.10161826014518738, 0.12789572775363922, 0.23982727527618408, 0.09791619330644608, -0.056527797132730484, -0.040690891444683075, 0.12225104123353958, 0.008482472039759159, 0.25799375772476196, 0.20846021175384521, 0.027775829657912254, 0.114444799721241, -0.26837700605392456, -0.12044920027256012, -0.11296167969703674, -0.22204962372779846, 0.12306124716997147, 0.05760998651385307, 0.0471150167286396, 0.207260400056839, -0.15714643895626068, 0.14233575761318207, 0.18922469019889832, 0.02436402253806591, -0.01117680873721838, -0.03507507964968681, 0.06342646479606628, -0.27223721146583557, -0.2595495581626892, -0.07876212149858475, 0.3787177503108978, -0.041850894689559937, 0.33494603633880615, -0.33960023522377014, -0.264161616563797, -0.009851094335317612, -0.17584142088890076, -0.06789073348045349, -0.03021281585097313, 0.03757716342806816, 0.08568503707647324, -0.0049584307707846165, -0.018481550738215446, 0.1659192442893982, -0.2088681012392044, 0.01837920770049095, 0.1471213549375534, -0.12396258860826492, 0.38608837127685547, -0.08800134062767029, -0.21182836592197418, -0.12193752080202103, 0.043315574526786804, -0.08429805934429169, 0.12300366908311844, 0.03885585814714432, 0.03718293085694313, -0.006652018986642361, 0.08915221691131592, 0.03356360271573067, 0.1183142438530922, -0.23307937383651733, 0.22036606073379517, -0.17916931211948395, -0.03306799754500389, 0.32406339049339294, -0.05513198673725128, -0.18620550632476807, -0.058239247649908066, 0.04007822275161743, 0.10091875493526459, -0.033383071422576904, -0.08693493902683258, 0.33173683285713196, -0.142822265625, 0.12292154878377914, 0.29406118392944336, -0.0029272781684994698, -0.17582327127456665, 0.23300999402999878, 0.10943490266799927, 0.0557364746928215, 0.1329183429479599, -0.1210276260972023, 0.02333132177591324, 0.032242871820926666, -0.17290428280830383, 0.046539489179849625, 0.14182235300540924, -0.17035356163978577, -0.18467235565185547, -0.1727195382118225, -0.1077253594994545, 0.32841756939888, -0.08029136806726456, -0.015715928748250008, -0.010926974005997181, 0.09609055519104004, 0.04681336134672165, -0.03932703286409378, -0.10263799875974655, -0.32191339135169983, 0.11140125244855881, 0.08317650109529495, 0.14504773914813995, 0.039023857563734055, 0.15703944861888885, 0.1648467481136322, 0.001480751670897007]",-6.1687965,-1.0835891
Sao Tome,0.46,6.74,"[-0.359473317861557, 0.143250972032547, 0.3091936707496643, -0.22880277037620544, -0.5808454751968384, -0.04079033434391022, 0.19655965268611908, 0.346292108297348, 0.039461951702833176, -0.11273058503866196, 0.04514133185148239, -0.4297037720680237, -0.13423244655132294, -0.1412283033132553, 0.3247297704219818, 0.38374847173690796, -0.15599705278873444, 0.022745369002223015, 0.10383567214012146, -0.010596273466944695, -0.1267596036195755, -0.2356315702199936, 0.23175838589668274, -0.15702345967292786, 0.23425427079200745, 0.0008167204214259982, -0.27008840441703796, 0.12802129983901978, -0.2671802341938019, 0.006557113956660032, 0.3506148159503937, -0.07361875474452972, 0.4808975160121918, 0.05097850784659386, -0.2929840683937073, 0.17089861631393433, -0.522372305393219, -0.1532818228006363, -0.011648032814264297, -0.009787634946405888, -0.10445830971002579, -0.06481483578681946, 0.1727023869752884, 0.2742692530155182, 0.33434659242630005, 0.2033841460943222, -0.37234023213386536, 0.04056806489825249, 0.5176732540130615, -0.22684241831302643, 0.4125150144100189, -0.0744021013379097, -0.09345576167106628, -0.33280572295188904, -0.1739804595708847, 0.4644602835178375, -0.4243157207965851, 0.6391444802284241, 0.01976907253265381, 0.25230300426483154, -0.09592697024345398, 0.1596890687942505, 0.03709021210670471, -0.31408169865608215, 0.07829317450523376, 0.20066897571086884, -0.20872379839420319, 0.3291500210762024, -0.17697854340076447, 0.24508853256702423, 0.16238784790039062, 0.15180115401744843, -0.06927917897701263, -0.25832220911979675, -0.16541191935539246, -0.384009450674057, 0.013063382357358932, 0.09678321331739426, -0.08978433907032013, 0.05836555361747742, -0.007304109632968903, -0.6238506436347961, 0.4265761375427246, -0.40112563967704773, -0.27708297967910767, 0.27252376079559326, -0.1895730346441269, -0.14863458275794983, 0.24450825154781342, 0.28316032886505127, 0.10132491588592529, -0.1645088493824005, 0.17257127165794373, 0.054736778140068054, -0.2737237513065338, 0.3321046233177185, -0.0993310883641243, 0.13384287059307098, 0.16639529168605804, 0.12525349855422974, -0.03252438083291054, -0.2053147852420807, 0.2276831865310669, -0.224000945687294, -0.2160957157611847, 0.35101208090782166, 0.13321469724178314, 0.04158610478043556, 0.15384189784526825, 0.2783118784427643, -0.22650082409381866, -0.14857421815395355, -0.07467450946569443, 0.049346257001161575, -0.22449199855327606, 0.1119789108633995, 0.02505333721637726, -0.4702402651309967, -0.34718436002731323, -0.08554285764694214, 0.13355354964733124, -0.2254660278558731, -0.04940745234489441, 0.29539433121681213, 0.3877946138381958, -0.14231416583061218, 0.10547184199094772, 0.1573222428560257, -0.13971556723117828, 0.14014805853366852, 0.028729820623993874, -0.4919905662536621, 0.38637983798980713, -0.28508260846138, -0.15916165709495544, -0.3317393362522125, 0.2732399106025696, 0.30990198254585266, -0.010094271041452885, -0.4276517629623413, 0.4033906161785126, 0.24247415363788605, -0.07203947007656097, -0.24651040136814117, 0.31637242436408997, 0.030690446496009827, 0.12923863530158997, 0.41563737392425537, 0.2323351949453354, -0.2603682279586792, 0.05826098471879959, -0.46725994348526, 0.5388342142105103, -0.1457158774137497, 0.3616096079349518, 0.06743124127388, -0.29654452204704285, 0.4972333014011383, 0.5732265710830688, 0.31822821497917175, 0.19435420632362366, -0.10408492386341095, -0.5973220467567444, 0.0015079574659466743, 0.4571850299835205, 0.34107810258865356, 0.08362408727407455, 0.11879542469978333, -0.3047768473625183, -0.22665570676326752, 0.26483607292175293, -0.011703520081937313, 0.07427150756120682, -0.02738720178604126, 0.07857710868120193, 0.12925942242145538, 0.22237953543663025, 0.3401460349559784, 0.211957186460495, 0.20078398287296295, -0.13101264834403992, 0.00011037723743356764, -0.0015748728765174747, 0.20134751498699188, 0.22087058424949646, 0.19594743847846985, -0.06369674950838089, 0.14556562900543213, -0.5287837982177734, -0.04018242657184601, 0.7329989671707153, 0.2578347325325012, 0.20659072697162628, -0.23622794449329376, -0.1609937846660614, 0.19673357903957367, 0.007356106769293547, -0.1326703280210495, -0.009110069833695889, 0.12876681983470917, 0.2534082233905792, 0.26295697689056396, 0.23806555569171906, -0.050765350461006165, -0.2320231795310974, -0.3796432316303253, -0.19689086079597473, 0.012705961242318153, -0.3378506898880005, 0.19335846602916718, -0.46948960423469543, -0.004614723846316338, 0.23456589877605438, -0.04330331087112427, -0.2177802473306656, -0.05919560045003891, 0.28361618518829346, 0.18450132012367249, 0.39274999499320984, -0.1754283607006073, 0.014379139989614487, -0.05951279401779175, -0.3031684458255768, 0.2188158929347992, 0.33724090456962585, 0.04616304859519005, -0.4048263430595398, 0.007383740972727537, -0.4027843475341797, 0.23218907415866852, -0.16160166263580322, -0.22732698917388916, 0.4104514420032501, -0.006416903808712959, 0.013605350628495216, -0.04310989007353783, 0.08225308358669281, -0.21746768057346344, -0.24035018682479858, 0.0379779189825058, -0.05122021585702896, -0.27452319860458374, 0.021438276395201683, -0.650372326374054, -0.32653945684432983, -0.19382113218307495, -0.2058555781841278, -0.011277594603598118, -0.15710969269275665, 0.06956426799297333, -0.0711134523153305, 0.08398059010505676, 0.059972722083330154, 0.04315757006406784, -0.5495656132698059, -0.14681704342365265, -0.01801658235490322, -0.3623083233833313, -0.46674051880836487, 0.20429018139839172, 0.032230835407972336, 0.07294578105211258, 0.35689884424209595, 0.02030055597424507, 0.10572860389947891, 0.09744485467672348, 0.18318027257919312, -0.007551793474704027, -0.13194790482521057, -0.4116162061691284, 0.16958022117614746, 0.591697096824646, 0.0413900651037693, -0.027207180857658386, -0.4019182026386261, -0.5083349347114563, -0.32510367035865784, -0.40576428174972534, -0.11092673242092133, 0.04706471040844917, -0.30786067247390747, -0.3891829252243042, 0.1666436791419983, 0.22189544141292572, -0.1126074567437172, -0.25375935435295105, 0.3627910614013672, 0.3027346134185791, -0.09155698120594025, -0.393476277589798, 0.10426870733499527, -0.030012669041752815, 0.17902542650699615, -0.20637796819210052, -0.5099318623542786, 0.003128638956695795, 0.07941701263189316, 0.05707226321101189, -0.47098445892333984, 0.06991501152515411, 0.3238893449306488, -0.2220587283372879, 0.09044797718524933, -0.4490124583244324, 0.2571684420108795, -0.014317519962787628, 0.16642902791500092, 0.24692592024803162, -0.509179949760437, -0.5578835010528564, 0.24627164006233215, 0.25654467940330505, 0.2898400127887726, -0.029309876263141632, 0.38188859820365906, -0.2542857527732849, 0.11569392681121826, 0.43196049332618713, 0.19788219034671783, 0.1673312485218048, 0.04997697100043297, -0.19779254496097565, -0.26212868094444275, -0.14693206548690796, -0.5509406328201294, -0.18130221962928772, 0.3040429651737213, -0.37626367807388306, 0.05505852773785591, -0.3929326832294464, -0.2280968874692917, -0.5161394476890564, -0.4059530198574066, -0.02320324070751667, -0.12679246068000793, -0.05765184387564659, -0.41437828540802, 0.3648606240749359, -0.17064152657985687, -0.2516826093196869, 0.2865017056465149, 0.46231183409690857, 0.37747976183891296, 0.12361101061105728, 0.0243446733802557, -0.18760667741298676, -0.02244165539741516, 0.042344119399785995, 0.1741657853126526, 0.1402660459280014, 0.00899310503154993, -0.35283133387565613, -0.18248975276947021, -0.1134435310959816, 0.1924230307340622, -0.12263912707567215, -0.2281484603881836, 0.24441830813884735, -0.5612680912017822, -0.16182659566402435, -0.2928095757961273, -0.007431406527757645, -0.3203253746032715, -0.13591265678405762, -0.1639924943447113, -0.4112860858440399, 0.21526773273944855, -0.3499886691570282, -0.05397826060652733, -0.1563224047422409, -0.2579403221607208, 0.39701005816459656, 0.041005801409482956, 0.08535972982645035, -0.43863460421562195, -0.07034622132778168, -0.2172016203403473, -0.08505001664161682, -0.31246423721313477, 0.2784953713417053, 0.3100252151489258, -0.31814706325531006, 0.7152005434036255, -0.1779065579175949, -0.42665719985961914, 0.13094523549079895, -0.16444803774356842, 0.2344237118959427, -0.43735793232917786, 0.022187059745192528, 0.06959860026836395, -0.06804338842630386, -0.1970035433769226, 0.21024638414382935, 0.10866512358188629, 0.10749338567256927, 0.22526617348194122, 0.12008427083492279, -0.1275377869606018, 0.04043591022491455, 0.40261411666870117, -0.15313497185707092, 0.11484064906835556, 0.3430657684803009, 0.4754510223865509, -0.11190289258956909, 0.5234009623527527, -0.2988640069961548, 0.1465131789445877, 0.3176206052303314, -0.008558118715882301, 0.062686987221241, -0.05920960381627083, 0.08200657367706299, 0.0539541058242321, 0.07110513001680374, -0.3725438117980957, -0.05447342246770859, -0.2851295471191406, 0.1254570335149765, -0.4050833582878113, -0.12385202944278717, 0.2764974534511566, -0.10417620092630386, 0.04414140433073044, -0.01157867070287466, 0.3450157642364502, -0.34388789534568787, -0.3991362750530243, -0.13062693178653717, -0.18112599849700928, -0.49704015254974365, -0.02072973921895027, 0.38273918628692627, -0.6178809404373169, 0.32681816816329956, -0.21156638860702515, 0.16168783605098724, 0.04707242548465729, 0.26112502813339233, -0.2951470911502838, -0.3582773804664612, 0.38529956340789795, -0.042256224900484085, 0.039260342717170715, 0.4977341890335083, 0.12190321087837219, -0.470063179731369, 0.5693364143371582, -0.0032313240226358175, -0.19646525382995605, 0.6674067378044128, -0.16401918232440948, -0.09168946743011475, -0.06732582300901413, -0.35998862981796265, -0.6207411885261536, -0.13864567875862122, 0.06695995479822159, 0.01654219813644886, -0.4265589416027069, 0.050652626901865005, 0.16394257545471191, -0.07183431833982468, -0.3367515504360199, -0.12455067783594131, -0.6135006546974182, 0.057490818202495575, 0.25719910860061646, 0.0716053694486618, -0.646683394908905, -0.2400152087211609, -0.23131275177001953, -0.08369255810976028, -0.12146513909101486, 0.2997266948223114, 0.6145042777061462, -0.6594274044036865, 0.01452073734253645, 0.3074609339237213, 0.1882053166627884, -0.2730846107006073, -0.07931345701217651, 0.3720228672027588, 0.4821455478668213, -0.0786939486861229, 0.1664377599954605, -0.33219394087791443, -0.19273985922336578, -0.06933828443288803, 0.2870866358280182, -0.055030886083841324, -0.506906270980835, -0.0843745693564415, 0.09230773150920868, 0.2622503340244293, 0.28190985321998596, -0.17511823773384094, 0.19389036297798157, -0.19488276541233063, 0.4136151075363159, 0.5876483917236328, -0.06100507453083992, -0.485937237739563, -0.3036712110042572, 0.42390844225883484, 0.05789738520979881, 0.45370766520500183, -0.10355920344591141, 0.102943055331707, -0.3462349474430084, 0.20091377198696136]",-0.3507355,-1.7586242
