RegionName,Latitude,Longitude,Embedding,tsne_Component1,tsne_Component2
Paraguay,-23.24,-58.39,"[-0.26713913679122925, -0.009470153599977493, 0.2423752099275589, -0.02069774642586708, -0.06830529123544693, 0.16253171861171722, -0.01357151661068201, -0.49169182777404785, -0.0853831022977829, -0.03026646375656128, 0.0449654795229435, -0.06403114646673203, -0.0935342088341713, -0.10747700929641724, -0.26477184891700745, 0.026952823624014854, -0.1427532136440277, 0.13171760737895966, 0.2196931093931198, -0.23585958778858185, 0.1411760300397873, -0.24292631447315216, -0.44223320484161377, -0.019014468416571617, 0.06317618489265442, -0.3957574963569641, 0.2047344148159027, 0.2812627851963043, -0.015665370970964432, -0.04160308837890625, -0.07030466943979263, -0.02528485655784607, 0.15479344129562378, -0.11642452329397202, -0.00234188768081367, 0.0867733508348465, -0.2455306053161621, -0.023329949006438255, -0.17407220602035522, -0.1294420063495636, 0.16594721376895905, 0.04633092135190964, 0.2808569669723511, 0.21008092164993286, -0.0771040990948677, -0.22945636510849, 0.2247733175754547, -0.43875357508659363, -0.05321824550628662, 0.0860658511519432, 0.12354758381843567, -0.15647536516189575, -0.2560930848121643, -0.16501420736312866, -0.015683967620134354, 0.09616437554359436, -0.3408479392528534, 0.19616079330444336, -0.1229463666677475, -0.009277903474867344, -0.1628659963607788, -0.12465054541826248, 0.1430443823337555, -0.14580242335796356, -0.1904224008321762, -0.009982402436435223, 0.36608052253723145, 0.21964456140995026, 0.08636699616909027, -0.1334228813648224, 0.2814977765083313, 0.28867459297180176, -0.11785411834716797, -0.015072903595864773, -0.10916297882795334, -0.05121950805187225, -0.11322011053562164, -0.005299435928463936, 0.11724476516246796, 0.11279349029064178, -0.11289326101541519, 0.05498816445469856, 0.3014332056045532, 0.18558667600154877, 0.2933867871761322, 0.0749555379152298, 0.11423206329345703, 0.1097017228603363, 0.17538881301879883, -0.16433128714561462, 0.17602968215942383, -0.15797223150730133, 0.008381753228604794, 0.04118015989661217, 0.2939905524253845, 0.04368290305137634, -0.03830153867602348, -0.048976194113492966, -0.17167818546295166, -0.14109596610069275, -0.13471436500549316, -0.17318430542945862, -0.1514350324869156, 0.27061840891838074, 0.00805329903960228, -0.11286561191082001, 0.027301663532853127, -0.1420416682958603, 0.0973033681511879, 0.22711171209812164, -0.10054363310337067, 0.20614352822303772, 0.14247874915599823, 0.0840127244591713, -0.02376425266265869, 0.07282976806163788, 0.059717100113630295, 0.22712528705596924, 0.08157794922590256, -0.3302941620349884, -0.039953481405973434, 0.23124022781848907, -0.10769609361886978, -0.0168186966329813, -0.08554971218109131, -0.05318653956055641, -0.13686054944992065, -0.04469742253422737, -0.10016541182994843, -0.15258565545082092, 0.07064013928174973, -0.12660105526447296, -0.4165600836277008, -0.05374053493142128, -0.01151228602975607, 0.025531137362122536, 0.18892864882946014, 0.1824645698070526, -0.04025384411215782, 0.5076119899749756, 0.1947062462568283, 0.1487729847431183, -0.024550531059503555, -0.0315575897693634, 0.16351065039634705, 0.02763008326292038, 0.19075316190719604, -0.07479427009820938, 0.06553273648023605, 0.1999494731426239, -0.02118314988911152, -0.21120557188987732, 0.33503586053848267, -0.11430969089269638, -0.10182953625917435, 0.05326686054468155, -0.005183055996894836, 0.1926327794790268, -0.4137786626815796, -0.5548356771469116, -0.10319120436906815, 0.07409437745809555, -0.08745905756950378, -0.15819284319877625, 0.07746284455060959, -0.08490603417158127, 0.2991517186164856, 0.11590996384620667, -0.3600671887397766, 0.12252280116081238, -0.04399024695158005, 0.21589215099811554, -0.2019348293542862, -0.04602327570319176, -0.2127176970243454, -0.0672299787402153, 0.07439390569925308, -0.11947032809257507, 0.14871154725551605, -0.0905807837843895, -0.2316218465566635, -0.14059637486934662, 0.09072007983922958, -0.0680634006857872, 0.2032957822084427, -0.10602591186761856, 0.03615371882915497, -0.009155434556305408, -0.17528700828552246, -0.14995165169239044, 0.040208153426647186, -0.3577314615249634, -0.21924668550491333, -0.08963016420602798, 0.019694680348038673, -0.3712848424911499, -0.191665917634964, 0.3240754008293152, 0.4673823118209839, 0.21244466304779053, -0.22135719656944275, 0.1412302851676941, 0.07386336475610733, -0.08886682987213135, 0.05941731110215187, 0.17413322627544403, -0.19279159605503082, 0.1411823183298111, 0.06995625048875809, -0.016024274751544, -0.20386061072349548, 0.02620435133576393, 0.07464990764856339, 0.0644286647439003, 0.1028643250465393, -0.027494369074702263, 0.07819226384162903, -0.00035311421379446983, -0.09173277765512466, 0.3270169198513031, 0.22792720794677734, 0.08029861003160477, -0.05799231305718422, 0.05608192831277847, -0.4078705310821533, 0.014418039470911026, 0.37998318672180176, -0.14421263337135315, -0.009471173398196697, -0.003115679370239377, 0.04323836788535118, 0.20823949575424194, 0.25181615352630615, -0.002484732074663043, -0.27265527844429016, -0.0503566600382328, -0.026370489969849586, -0.10269332677125931, -0.10701372474431992, -0.09115775674581528, -0.17409370839595795, -0.07911325246095657, -0.21907377243041992, -0.13201992213726044, -0.17446738481521606, 0.12352084368467331, -0.20803934335708618, 0.13600707054138184, -0.20505762100219727, 0.23855428397655487, -0.12302320450544357, 0.19260753691196442, 0.1268354207277298, -0.10149179399013519, -0.08934425562620163, -0.10766199976205826, 0.3103508949279785, 0.2122684121131897, -0.47382888197898865, 0.2529628574848175, 0.09149643778800964, 0.03203381225466728, 0.07393821328878403, 0.15164479613304138, 0.043051574379205704, -0.009736305102705956, -0.14200995862483978, -0.279375821352005, -0.19871839880943298, -0.1472695767879486, 0.03556041792035103, -0.13074426352977753, -0.09299914538860321, -0.04921957105398178, 0.21337339282035828, 0.015119132585823536, -0.4323395788669586, 0.23678886890411377, 0.08414529263973236, -0.004876486957073212, -0.37740564346313477, -0.06922408193349838, 0.24673303961753845, -0.07689997553825378, -0.07280485332012177, -0.12410338968038559, 0.11491703987121582, -0.274512380361557, -0.09449881315231323, -0.14510467648506165, -0.15580826997756958, 0.00337306153960526, 0.025031844154000282, 0.0687023252248764, -0.10493744164705276, -0.06612202525138855, -0.16698221862316132, -0.19398505985736847, -0.0705229640007019, -0.14492960274219513, -0.27932292222976685, 0.28765228390693665, 0.06475485116243362, -0.18358208239078522, 0.10057958215475082, 0.05595546215772629, 0.059856247156858444, -0.36818087100982666, 0.22315043210983276, 0.23508545756340027, 0.19351047277450562, -0.27996116876602173, -0.17554587125778198, -0.1483812779188156, -0.18033650517463684, 0.05775012448430061, 0.27174654603004456, -0.25583702325820923, 0.3308497667312622, 0.06367097795009613, 0.1435484141111374, -0.03960106521844864, -0.03256180137395859, -0.03206662833690643, -0.09112810343503952, -0.1734054982662201, 0.06504664570093155, 0.10185451805591583, 0.08915309607982635, 0.014438980259001255, 0.03839226812124252, -0.2698778510093689, -0.12451699376106262, -0.16935735940933228, -0.3102331757545471, 0.2206401228904724, -0.23434485495090485, 0.11384958028793335, -0.030118992552161217, -0.0756637454032898, 0.009594345465302467, -0.13264508545398712, 0.03397504240274429, 0.1710181087255478, 0.2622387707233429, -0.06492841988801956, -0.10773511976003647, 0.17315888404846191, 0.16363763809204102, 0.1402202695608139, -0.11200971156358719, 0.028655115514993668, 0.03686404228210449, -0.1582649052143097, 0.23949651420116425, 0.14970049262046814, -0.2505253255367279, -0.013451249338686466, 0.19630110263824463, 0.05134521797299385, 0.2791590392589569, 0.10957305878400803, -0.03822307661175728, -0.2433532476425171, 0.03769593685865402, -0.2851589322090149, -0.2511439323425293, 0.15974709391593933, 0.1413293331861496, -0.006545293610543013, 0.1509433537721634, -0.36799904704093933, 0.08447975665330887, 0.08902858197689056, -0.09278621524572372, -0.1834164410829544, -0.009006576612591743, 0.02829710580408573, -0.1082720011472702, 0.13642561435699463, -0.27571749687194824, 0.043692853301763535, 0.19110429286956787, -0.08001572638750076, 0.09876272827386856, -0.1221948191523552, 0.007493757642805576, -0.013800565153360367, -0.14206454157829285, 0.1808466762304306, 0.27686065435409546, -0.011603165417909622, 0.09631368517875671, 0.12310776859521866, -0.020144395530223846, -0.15734203159809113, 0.05609089881181717, -0.18077901005744934, -0.008840610273182392, 0.5652263760566711, 0.07649000734090805, 0.04054306820034981, 0.08641836792230606, -0.060111358761787415, 0.11270010471343994, 0.10308125615119934, -0.07619728147983551, -0.04128957539796829, 0.30484530329704285, -0.08507539331912994, 0.10254309326410294, 0.23412799835205078, 0.12336945533752441, 0.19146288931369781, -0.21636976301670074, 0.07009386271238327, -0.09873001277446747, 0.17798855900764465, -0.02723848819732666, 0.32551485300064087, -0.3170069754123688, 0.02641168422996998, 0.19538676738739014, -0.29764673113822937, 0.08230849355459213, 0.13761299848556519, -0.20686835050582886, -0.22145773470401764, -0.011743558570742607, 0.05523162707686424, -0.024091973900794983, -0.0923393964767456, 0.07222404330968857, -0.22922782599925995, -0.1470746248960495, 0.2037946879863739, -0.048181887716054916, 0.10964604467153549, -0.08137941360473633, 0.0729610025882721, 0.0003727680305019021, -0.17366863787174225, -0.3735785186290741, -0.16641192138195038, -0.23089945316314697, -0.141017347574234, -0.12140242010354996, -0.008953925222158432, 0.21880757808685303, 0.051326215267181396, 0.0075837839394807816, -0.3857475221157074, 0.008723237551748753, -0.08692465722560883, -0.03153881058096886, -0.1607256829738617, -0.06504301726818085, 0.18759913742542267, -0.11352989077568054, 0.03970232233405113, 0.19674000144004822, -0.022507768124341965, 0.05547754094004631, 0.008375701494514942, -0.010407604277133942, -0.05417829751968384, 0.0028822675812989473, 0.21270740032196045, -0.046320654451847076, 0.038371048867702484, 0.16811314225196838, -0.12505283951759338, -0.24776361882686615, -0.0923200398683548, 0.4089781641960144, 0.07040371745824814, -0.029957832768559456, 0.15741652250289917, -0.27276578545570374, -0.21244440972805023, 0.2618321180343628, 0.05630025267601013, 0.03038407489657402, -0.091478131711483, -0.14884880185127258, -0.039315514266490936, -0.2751989960670471, -0.1398306041955948, 0.20771043002605438, -0.189501091837883, 0.2244473248720169, -0.04218899831175804, 0.23106612265110016, -0.11445584148168564, 0.3433549702167511, 0.14870762825012207, 0.0897219255566597, 0.1865973174571991, 0.15866927802562714, 0.1979835331439972, 0.1597117781639099, 0.21728156507015228, -0.24767930805683136, -0.2388177216053009, 0.12316437810659409, -0.0804797038435936, 0.042496901005506516, -0.11502177268266678, -0.04989643022418022, -0.20569992065429688, -0.2134065479040146, 0.008115448988974094]",-2.1132472,-0.0032832376
Sao Tome,0.46,6.74,"[-0.6352888345718384, -0.16361784934997559, 0.4180753231048584, -0.07363347709178925, -0.16248910129070282, -0.15412217378616333, -0.09103341400623322, -0.8280684947967529, -0.3614252507686615, -0.22085174918174744, 0.44247010350227356, 0.13606001436710358, -0.09771367907524109, -0.1323177069425583, -0.4279515743255615, 0.26257678866386414, 0.35098162293434143, 0.35579463839530945, -0.2952367663383484, 0.07743567228317261, 0.403445303440094, -0.5504271388053894, -0.46202242374420166, -0.10042272508144379, 0.2782203257083893, -0.5398519039154053, 0.3542574346065521, 0.24952013790607452, -0.23225682973861694, -0.44702139496803284, -0.4674287438392639, 0.39220187067985535, -0.022735117003321648, -0.6392793655395508, -0.1599729359149933, -0.18960322439670563, -0.6236116886138916, -0.43972963094711304, 0.27323123812675476, -0.6374313235282898, -0.28076237440109253, -0.033041879534721375, 0.4201585352420807, 0.09635894745588303, 0.05411507189273834, -0.2492079883813858, 0.02894192934036255, -0.11525830626487732, 0.01880926452577114, 0.5411449670791626, 0.5765455961227417, -0.14846765995025635, -0.31008943915367126, 0.31609585881233215, -0.025237074121832848, -0.006662675179541111, -0.4317508637905121, -0.4852138161659241, -0.24215541779994965, -0.16493721306324005, 0.21329912543296814, -0.39482563734054565, 0.734428346157074, 0.1257038414478302, -0.24425949156284332, -0.09373878687620163, 0.21409384906291962, -0.20733419060707092, 0.5276786684989929, 0.12680263817310333, 0.20798805356025696, 0.3362613022327423, 0.011957401409745216, -0.2561783492565155, -0.09498070925474167, -0.5812852382659912, -0.1802544891834259, -0.07476545870304108, -0.22062887251377106, 0.45292991399765015, -0.17740236222743988, 0.10064411908388138, 0.3939916491508484, 0.1619267463684082, -0.07372129708528519, 0.19544340670108795, 0.3765289783477783, 0.35859692096710205, -0.12985306978225708, 0.04286488518118858, 0.1840866357088089, -0.4697039723396301, -0.10836450755596161, 0.13019157946109772, 0.10492118448019028, 0.10944570600986481, -0.29308900237083435, 0.30220362544059753, -0.33961349725723267, -0.32135000824928284, 0.1501060128211975, 0.2897273898124695, -0.5836270451545715, 0.46692028641700745, 0.14900268614292145, -0.17928506433963776, 0.17398704588413239, 0.34079116582870483, 0.3691730797290802, 0.23364956676959991, -0.020791679620742798, 0.6089441776275635, 0.010602348484098911, -0.3660983443260193, -0.014413071796298027, 0.08875515311956406, -0.04705361649394035, 0.20387473702430725, -0.04486430808901787, -0.4325883686542511, -0.134860098361969, 0.3845024108886719, 0.0971294417977333, -0.7278943061828613, 0.37471574544906616, 0.04229964315891266, -0.2478739321231842, 0.019629264250397682, -0.40603891015052795, -0.09435172379016876, -0.052055228501558304, -0.41108182072639465, -0.6833035349845886, 0.04986666515469551, -0.05238720402121544, 0.31986576318740845, 0.054361339658498764, 0.5774939060211182, 0.2758675515651703, 1.0151665210723877, 0.3316825032234192, -0.13825829327106476, -0.30206766724586487, 0.16896802186965942, 0.1661863923072815, 0.1806948184967041, 0.05859600752592087, 0.26274651288986206, 0.4357113838195801, -0.06530118733644485, 0.12808196246623993, -0.32332906126976013, 0.12401968240737915, -0.0921003669500351, 0.2281092256307602, 0.023193538188934326, 0.14165183901786804, 0.24055640399456024, -0.3447648584842682, -0.38837167620658875, -0.27482759952545166, -0.19133266806602478, -0.18585775792598724, 0.16723540425300598, 0.06242477148771286, 0.35433444380760193, 0.3442993760108948, 0.42894667387008667, -0.3750244975090027, 0.11221873015165329, -0.24365349113941193, 0.03230025991797447, -0.31597408652305603, -0.046702731400728226, -0.14507463574409485, 0.3058006763458252, -0.15764066576957703, -0.17029643058776855, 0.034002888947725296, -0.14357130229473114, -0.5949260592460632, 0.2091597020626068, 0.23899775743484497, -0.08134125918149948, 0.265598326921463, -0.1248374655842781, -0.1569640189409256, -0.15099067986011505, -0.18389485776424408, 0.019934572279453278, 0.04383063316345215, -0.655225932598114, -0.23517781496047974, 0.5617963671684265, -0.24221186339855194, -0.6975274085998535, -0.3200358748435974, 0.24986137449741364, 0.37482979893684387, 0.3457147479057312, -0.5022634267807007, 0.5509529113769531, 0.04716441407799721, 0.07892665266990662, -0.4323480725288391, -0.01999366283416748, -0.28305307030677795, 0.5768240690231323, 0.06329511851072311, -0.1509465128183365, -0.33501628041267395, -0.010191804729402065, 0.26226377487182617, 0.3404363989830017, 0.08747249841690063, 0.06138022989034653, 0.30350813269615173, -0.044774431735277176, 0.14887763559818268, 0.6526475548744202, 0.1467582732439041, -0.4177913963794708, -0.26559457182884216, 0.39077338576316833, -0.6545321345329285, 0.07475750893354416, 0.5375955700874329, -0.36319971084594727, 0.2515040338039398, 0.2308504283428192, 0.6095918416976929, -0.06815826147794724, 0.0787525549530983, 0.12628795206546783, -0.6845390200614929, -0.10634082555770874, -0.20187029242515564, -0.4573741853237152, 0.4301091730594635, 0.07392187416553497, 0.11132168769836426, -0.7624162435531616, -0.11723015457391739, -0.5144981741905212, -0.013205019757151604, 0.5359400510787964, -0.2054784893989563, 0.18008463084697723, -0.2017272412776947, 0.3049200177192688, 0.13978439569473267, 0.3212476372718811, 0.08115639537572861, 0.0007777258288115263, -0.29755735397338867, 0.012783831916749477, 0.18430867791175842, 0.4675348699092865, -0.36873722076416016, 0.4628055989742279, 0.3304310739040375, -0.049048587679862976, -0.09804148226976395, 0.538654625415802, 0.21495676040649414, -0.026646863669157028, -0.0015495556872338057, -0.32050710916519165, -0.04326934367418289, -0.32239338755607605, -0.2716889977455139, -0.6147890090942383, 0.17314280569553375, -0.2003907412290573, 0.3228454887866974, -0.29877910017967224, -0.7614376544952393, 0.3136242926120758, -0.19558313488960266, -0.05047677829861641, -0.4285661578178406, 0.34997236728668213, 0.4987853765487671, -0.09241264313459396, -0.15458829700946808, 0.030271509662270546, 0.4398115277290344, -0.3207799196243286, -0.1746286004781723, 0.35348689556121826, -0.25356027483940125, -0.06541015207767487, -0.1132778450846672, 0.46563389897346497, -0.14237894117832184, -0.06354489922523499, -0.18011212348937988, -0.16410814225673676, 0.09184572845697403, -0.30959147214889526, -0.09901472181081772, 0.41449424624443054, 0.08528769016265869, -0.17843855917453766, 0.29351434111595154, -0.4680103361606598, 0.0607064925134182, -0.27661892771720886, 0.18336735665798187, -0.023046232759952545, 0.30887091159820557, -0.2901994287967682, -0.3359234929084778, 0.03533453121781349, -0.38382619619369507, 0.3310544788837433, 0.2750973403453827, -0.06683526188135147, 0.23875857889652252, -0.03990941122174263, -0.4098237156867981, 0.3018161356449127, -0.2901139259338379, 0.12331455200910568, -0.527718186378479, 0.497487336397171, -0.30553439259529114, -0.025776227936148643, 0.19255416095256805, 0.18430206179618835, -0.09344711899757385, -0.19129422307014465, -0.17762117087841034, -0.6032167673110962, 0.00811445340514183, 0.16793744266033173, -0.3383968472480774, 0.5556932091712952, -0.30342164635658264, 0.005317971110343933, -0.39190220832824707, 0.030118335038423538, -0.021172646433115005, 0.4661407172679901, 0.3661929965019226, 0.10242283344268799, -0.23937605321407318, 0.25527676939964294, 0.14945799112319946, 0.7676483392715454, -0.48396870493888855, 0.026746878400444984, 0.011583422310650349, -0.4242458939552307, 0.10755395889282227, -0.042241279035806656, -0.09408511221408844, -0.05565551668405533, -0.033155154436826706, 0.2907261550426483, 0.6877152323722839, 0.23187321424484253, -0.07770318537950516, -0.031273022294044495, -0.001575830508954823, -0.6845906972885132, -0.03169969096779823, 0.04667207598686218, -0.1202923133969307, 0.5373568534851074, -0.15420295298099518, -0.45072659850120544, 0.14116668701171875, 0.4888768792152405, -0.48280730843544006, -0.14807701110839844, -0.04182260483503342, 0.4489116966724396, -0.47392114996910095, -0.12466742098331451, -0.013443413190543652, 0.24260371923446655, 0.10287492722272873, 0.179314985871315, 0.1874236911535263, -0.0389503538608551, -0.1600886881351471, 0.3553524315357208, -0.13972753286361694, 0.21041694283485413, -0.03688827157020569, 0.01785849966108799, 0.1968945413827896, 0.2753433287143707, -0.08467722684144974, -0.3282317519187927, -0.2925705015659332, -0.2709018886089325, -0.038439273834228516, 0.8835167288780212, 0.31964582204818726, -0.06600166112184525, 0.09914396703243256, -0.4828774929046631, 0.2737899720668793, 0.2739957869052887, -0.24667200446128845, 0.301985502243042, 0.06651738286018372, 0.540897786617279, 0.21629881858825684, 0.23346838355064392, 0.24959343671798706, 0.07176774740219116, 0.04795875772833824, 0.17701038718223572, 0.22392666339874268, 0.17456352710723877, -0.3403661251068115, -0.06332623213529587, -0.20463845133781433, 0.04818033427000046, 0.21424001455307007, -0.18599824607372284, 0.33480706810951233, 0.015362267382442951, -0.2423037588596344, -0.3272421061992645, -0.034083910286426544, 0.1009310632944107, 0.24172721803188324, 0.29768118262290955, -0.3694375455379486, 0.37721845507621765, 0.05285544693470001, 0.4636263847351074, -0.1870061308145523, 0.24390819668769836, 3.18602797051426e-05, 0.3067324459552765, 0.3878094255924225, -0.48983320593833923, -0.5559743642807007, -0.010913071222603321, -0.6061790585517883, -0.3209037780761719, -0.052446819841861725, 0.025589648634195328, 0.7584246397018433, -0.026471059769392014, 0.41702336072921753, -0.4906255602836609, 0.17418479919433594, 0.003543806727975607, -0.3302086293697357, -0.26553747057914734, 0.13147491216659546, 0.35261183977127075, -0.5885313749313354, 0.017253706231713295, 0.15893219411373138, -0.23260840773582458, 0.0863771066069603, 0.026535609737038612, 0.20085519552230835, 0.2411404848098755, 0.20246465504169464, -0.1816157102584839, -0.25225555896759033, 0.08614788949489594, 0.47469061613082886, 0.10729756206274033, 0.008338915184140205, 0.01541161723434925, 0.5292012691497803, 0.1713200807571411, -0.2656000256538391, 0.26448696851730347, 0.05139421299099922, -0.2712869644165039, 0.5147504806518555, -0.17513756453990936, -0.33134374022483826, -0.2265017181634903, -0.29310816526412964, 0.13291823863983154, 0.022337958216667175, 0.07692290097475052, -0.21490907669067383, -0.15325328707695007, -0.019075900316238403, -0.3406772017478943, 0.10618612915277481, -0.0034468802623450756, 0.22019417583942413, -0.0874469131231308, 0.025499939918518066, 0.019506065174937248, -0.06526549905538559, 0.48296523094177246, 0.23513072729110718, 0.8018501400947571, -0.4998400807380676, -0.21773913502693176, 0.4332122206687927, -0.08554130792617798, 0.13576921820640564, 0.04139712080359459, 0.28470465540885925, -0.3380295932292938, -0.3502121567726135, 0.04869239032268524]",-0.059481405,-3.1561964
