Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2009_000229_SOM,0.6147759
FL_2006_000106_MRT,0.59635645
FL_2021_000098_MNG,0.5777017
FL_2006_000133_NER,0.5725832
FL_2013_000119_MRT,0.56451756
FL_2003_000571_DOM,0.5569037
FL_2020_000055_SOM,0.53708297
FL_2017_000078_NER,0.53703886
FL_2021_000066_GUY,0.5318618
FL_2007_000111_GBR,0.5275215
FL_2016_000123_DOM,0.52630496
FL_1998_000053_ZMB,0.5185249
FL_1999_000286_GMB,0.5156184
FL_2020_000168_MNG,0.51334494
FL_2014_000006_PHL,0.50810754
FL_2011_000161_SOM,0.5078331
FL_2014_000009_TZA,0.5074056
FL_2013_000068_CZE,0.50649226
FL_2008_000099_NIC,0.5049839
FL_2005_000017_VEN,0.5045825
FL_1997_000142_CZE,0.50176823
FL_2020_000125_TZA,0.5011989
FL_2009_000170_MRT,0.49811086
FL_2021_000198_COG,0.4964666
FL_2019_000052_SRB,0.49614295
FL_2001_000390_POL,0.49586856
FL_2016_000102_SEN,0.49444944
FL_1997_000265_SOM,0.4930683
FL_2012_000044_FJI,0.49134687
FL_1999_000315_GHA,0.49109304
FL_2010_000041_SOM,0.4895408
FL_2008_000198_BLZ,0.4878133
FL_2006_000070_IND,0.48696142
FL_2012_000173_SOM,0.48595783
FL_2020_000029_TZA,0.48349315
FL_2008_000076_COL,0.4825349
FL_2004_000022_AFG,0.4817962
FL_2014_000048_KAZ,0.4813779
FL_1997_000137_CHL,0.47875002
FL_2005_000020_COL,0.47625074
FL_2008_000246_GUY,0.47547966
FL_2020_000190_NER,0.47417426
FL_1999_000371_IND,0.47388464
FL_2006_000027_IDN,0.47340077
FL_1994_000007_VNM,0.4722557
FL_2015_000151_BLZ,0.47098422
FL_2010_000121_DOM,0.46890622
FL_2009_000011_PHL,0.46506637
FL_2015_000040_SOM,0.46483648
FL_1991_000010_PHL,0.46442288
FL_2020_000038_EGY,0.46403888
FL_2022_000312_BGR,0.46387634
FL_2014_000053_TZA,0.462371
FL_2021_000153_UGA,0.46155912
FL_2017_000083_GIN,0.4613009
FL_2006_000009_GUY,0.4606698
FL_2002_000373_GHA,0.46062073
FL_2000_000408_VNM,0.4606014
FL_2012_000198_PAN,0.4605123
FL_2011_000180_PAN,0.4604732
FL_2011_000164_CAF,0.46011376
FL_2012_000013_ECU,0.45975983
FL_2020_000156_UKR,0.45973942
FL_2010_000249_IND,0.4584956
FL_2021_000161_IND,0.4583814
FL_2021_000129_VEN,0.45764998
FL_2001_000019_MOZ,0.45702416
FL_2005_000176_BGD,0.45670274
FL_2006_000121_MKD,0.4563399
FL_2001_000376_PAK,0.45544156
FL_2013_000159_VCT,0.45470336
FL_2007_000023_IDN,0.45350277
FL_2021_000096_PAN,0.45298007
FL_2007_000138_UGA,0.4517954
FL_2013_000141_SOM,0.45110607
FL_2002_000500_IRN,0.45051944
FL_2008_000201_YEM,0.44985324
FL_2021_000135_GIN,0.4497464
FL_2008_000180_NIC,0.44941404
FL_2015_000088_IRN,0.44928116
FL_2001_000314_GHA,0.44896787
FL_2009_000031_DOM,0.44864604
FL_2007_000086_PAN,0.44828957
FL_2012_000210_MWI,0.44702995
FL_2005_000111_ROM,0.44694608
FL_2002_000026_SEN,0.4468382
FL_2014_000163_COL,0.44380993
FL_2011_000067_PHL,0.44294447
FL_2007_000185_TUN,0.44248772
FL_2008_000094_ZAF,0.44169676
FL_2008_000239_NIC,0.4413242
FL_2018_000043_TZA,0.43891716
FL_2009_000100_DOM,0.43871883
FL_2011_000032_THA,0.43846375
FL_2015_000008_BOL,0.43802232
FL_2016_000114_EGY,0.43758368
FL_2000_000299_GTM,0.4374667
FL_2006_000056_AFG,0.43554595
FL_2022_000336_VNM,0.43531147
FL_2021_000190_EGY,0.435259
FL_2013_000090_PAK,0.4351418
FL_2012_000050_AFG,0.43485755
FL_2018_000164_HND,0.43411958
FL_2019_000064_SDN,0.43360338
FL_2005_000194_COL,0.43323785
FL_1998_000255_TUR,0.4330007
FL_2009_000245_SRB,0.43292093
FL_2018_000112_GEO,0.43264312
FL_2010_000076_COL,0.43236765
FL_2001_000492_VNM,0.43201935
FL_2013_000006_IDN,0.43130365
FL_2019_000094_GTM,0.43059665
FL_2022_000379_MYS,0.4302041
FL_2019_000083_NPL,0.43012965
FL_2018_000058_COL,0.42994344
FL_2015_000085_VEN,0.42969272
FL_2018_000030_KEN,0.4295883
