Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2013_000004_KEN,0.6704345
FL_2007_000221_KEN,0.6678507
FL_2004_000020_KEN,0.65406084
FL_2010_000003_KEN,0.64087033
FL_2006_000046_KEN,0.6287684
FL_2002_000265_KEN,0.6281476
FL_2019_000084_IND,0.5988464
FL_2007_000076_KEN,0.5936615
FL_2012_000062_KEN,0.5930807
FL_2019_000138_KEN,0.5917573
FL_2020_000128_KEN,0.58796734
FL_2008_000217_KEN,0.5876918
FL_2013_000038_KEN,0.5707829
FL_1997_000255_KEN,0.5676639
FL_2021_000038_KEN,0.55122924
FL_2015_000169_KEN,0.5490633
FL_2005_000104_IND,0.5450225
FL_2007_000139_KEN,0.5435779
FL_1997_000207_SYC,0.5414155
FL_1999_000235_IRN,0.5413577
FL_2009_000218_KEN,0.54058284
FL_2006_000112_ETH,0.5381717
FL_2010_000049_AGO,0.53729814
FL_2016_000042_KEN,0.5336046
FL_2003_000482_MEX,0.5266471
FL_2002_000510_MEX,0.52074814
FL_2007_000194_GTM,0.52057695
FL_2008_000089_IND,0.5193723
FL_2007_000130_CIV,0.5139892
FL_2009_000132_GHA,0.5129599
FL_2003_000316_IND,0.512694
FL_2019_000034_BOL,0.5123915
FL_2005_000176_BGD,0.5101837
FL_2016_000089_SEN,0.5090444
FL_2005_000051_AGO,0.5086529
FL_1993_000013_PHL,0.5079509
FL_2001_000407_IDN,0.5077222
FL_1998_000392_IND,0.5064282
FL_2012_000125_PHL,0.50451934
FL_1998_000296_PHL,0.50319135
FL_1997_000337_IND,0.50292814
FL_2012_000153_IDN,0.50128496
FL_2002_000225_ETH,0.50076413
FL_2007_000083_IND,0.49928817
FL_2021_000173_IDN,0.49774104
FL_2010_000046_MOZ,0.49722275
FL_2015_000088_IRN,0.4963226
FL_2016_000081_GTM,0.4931025
FL_2018_000134_IND,0.49280846
FL_2006_000151_PAN,0.4917614
FL_2011_000049_IRQ,0.49118868
FL_2021_000066_GUY,0.49034405
FL_2018_000043_TZA,0.48931664
FL_2012_000196_COG,0.48898882
FL_2008_000092_KEN,0.48791856
FL_2016_000102_SEN,0.4872454
FL_2008_000191_HND,0.48704886
FL_2007_000217_SRB,0.4854214
FL_2022_000213_IND,0.48525518
FL_2011_000148_KHM,0.48507923
FL_2008_000091_SOM,0.48488533
FL_1999_000315_GHA,0.48476964
FL_2013_000112_CAF,0.48461816
FL_2012_000063_RUS,0.48444003
FL_2012_000098_GTM,0.48188108
FL_2013_000103_YEM,0.48089933
FL_2014_000154_IDN,0.4804105
FL_2022_000276_GMB,0.48021322
FL_2001_000314_GHA,0.4789283
FL_2009_000170_MRT,0.4788686
FL_2009_000229_SOM,0.478232
FL_2012_000068_DOM,0.47724223
FL_2010_000174_KEN,0.47659034
FL_2002_000374_IND,0.47604287
FL_2005_000064_ETH,0.47546548
FL_2011_000115_KEN,0.4754054
FL_2020_000202_GIN,0.47530392
FL_1999_000253_PHL,0.47489282
FL_2004_000060_VNM,0.47459665
FL_2013_000070_IND,0.47451216
FL_2011_000159_MEX,0.4725038
FL_2012_000083_HND,0.4722845
FL_2005_000194_COL,0.47228435
FL_2014_000059_SRB,0.471675
FL_2009_000117_GTM,0.47161236
FL_2009_000187_CIV,0.47151825
FL_2018_000092_MNG,0.47127813
FL_2021_000032_TLS,0.47126266
FL_2022_000224_GTM,0.470788
FL_2021_000078_GTM,0.47074744
FL_2017_000130_GTM,0.47025263
FL_2011_000119_PHL,0.46902314
FL_2019_000067_UGA,0.46840388
FL_2009_000242_IRQ,0.46818724
FL_2011_000196_IDN,0.46801594
FL_2015_000123_NER,0.46800682
FL_2012_000101_GAB,0.4674912
FL_2011_000190_AGO,0.46723333
FL_2010_000012_EGY,0.4665718
FL_2008_000198_BLZ,0.46655887
FL_2007_000189_NIC,0.46627787
FL_2012_000020_MDG,0.4661996
FL_2011_000198_PER,0.46615943
FL_2011_000045_GTM,0.4659331
FL_2018_000413_IND,0.4657947
FL_1997_000522_MDA,0.46575314
