Historical_Disaster_ID,CNN_Cosine_Similarity
FL_2001_000314_GHA,0.61981523
FL_2009_000268_AGO,0.61853755
FL_2014_000059_SRB,0.6106515
FL_2018_000134_IND,0.6035947
FL_2020_000154_CIV,0.5952262
FL_1991_000010_PHL,0.5939543
FL_2001_000450_THA,0.5928056
FL_2010_000161_MYS,0.59261775
FL_2020_000190_NER,0.5905251
FL_2011_000106_GHA,0.5874119
FL_1999_000244_VNM,0.5843215
FL_2008_000158_PAN,0.5815518
FL_2022_000309_SLE,0.5804608
FL_2005_000104_IND,0.5802833
FL_2019_000135_GHA,0.58009684
FL_2007_000153_GHA,0.5793809
FL_2001_000332_IND,0.57860136
FL_2011_000190_AGO,0.5735232
FL_2019_000138_KEN,0.571748
FL_2014_000168_MYS,0.5711989
FL_2022_000305_GIN,0.5709542
FL_2010_000046_MOZ,0.57062685
FL_1999_000363_NIC,0.568777
FL_2006_000070_IND,0.5686573
FL_2000_000444_IND,0.5669873
FL_2009_000187_CIV,0.56474495
FL_2007_000023_IDN,0.5644839
FL_2006_000151_PAN,0.56355923
FL_2015_000169_KEN,0.56343275
FL_1999_000350_CRI,0.5633707
FL_2011_000118_GTM,0.5631442
FL_2017_000002_MYS,0.56307864
FL_2016_000080_BFA,0.56264126
FL_1999_000235_IRN,0.5623828
FL_2019_000104_THA,0.5621632
FL_2010_000049_AGO,0.56179416
FL_1998_000392_IND,0.56054556
FL_2011_000157_SLV,0.55894613
FL_2015_000105_GIN,0.55799806
FL_2011_000073_CAF,0.5572976
FL_2007_000113_GMB,0.552173
FL_2017_000054_BFA,0.5516714
FL_2001_000390_POL,0.54946125
FL_1999_000213_IND,0.54941565
FL_2013_000091_SDN,0.54780567
FL_2009_000186_TCD,0.54716974
FL_2019_000094_GTM,0.54622936
FL_1994_000007_VNM,0.545951
FL_2016_000089_SEN,0.54515636
FL_2020_000198_SEN,0.5444136
FL_2017_000088_SDN,0.5440979
FL_2017_000101_VNM,0.54362655
FL_2013_000070_IND,0.54293233
FL_2006_000120_BFA,0.5425326
FL_2022_000276_GMB,0.5423043
FL_2007_000141_NGA,0.54145217
FL_2020_000202_GIN,0.54127747
FL_2016_000102_SEN,0.54082614
FL_1997_000337_IND,0.54051757
FL_2013_000076_PRY,0.53998643
FL_2002_000373_GHA,0.5390732
FL_2005_000051_AGO,0.53761137
FL_2021_000090_SDN,0.5358355
FL_2010_000119_PAN,0.53384435
FL_2010_000118_GHA,0.53348064
FL_2007_000076_KEN,0.53306127
FL_2007_000093_SDN,0.5314626
FL_2010_000139_SDN,0.53026104
FL_2007_000130_CIV,0.5291492
FL_2007_000194_GTM,0.5282788
FL_2019_000052_SRB,0.5277258
FL_2014_000014_SYC,0.52766854
FL_2007_000145_ETH,0.5275695
FL_2020_000200_BFA,0.52720845
FL_2004_000020_KEN,0.5250468
FL_2004_000060_VNM,0.52454734
FL_2017_000137_SSD,0.52413523
FL_2021_000019_PER,0.52387476
FL_2003_000316_IND,0.52344334
FL_2012_000172_MLI,0.52312636
FL_2016_000050_LKA,0.5224476
FL_2015_000081_PHL,0.52237487
FL_2001_000417_SDN,0.5222324
FL_2020_000164_IND,0.5204253
FL_2007_000189_NIC,0.5202403
FL_2007_000122_VNM,0.51970226
FL_2000_000002_AGO,0.51948273
FL_2021_000147_THA,0.51882184
FL_1997_000207_SYC,0.5183708
FL_2013_000055_UGA,0.5177424
FL_2013_000038_KEN,0.5167145
FL_2000_000741_LKA,0.5151454
FL_2011_000084_IND,0.51444775
FL_2007_000151_TCD,0.51413333
FL_2007_000139_KEN,0.51367664
FL_2022_000328_HND,0.5123214
FL_2001_000696_BRA,0.51225966
FL_2009_000178_GIN,0.5117296
FL_2018_000360_RUS,0.5115867
FL_1998_000179_RUS,0.5110188
FL_2011_000198_PER,0.5108535
FL_2002_000265_KEN,0.51077527
FL_1999_000160_PER,0.50932884
FL_2020_000176_SDN,0.50901806
FL_2014_000073_RUS,0.5087373
FL_2009_000172_BFA,0.5082823
FL_2015_000145_SOM,0.50793695
FL_2022_000292_LAO,0.5077892
FL_2006_000123_SDN,0.50773907
FL_2017_000083_GIN,0.5067207
FL_2008_000038_ARG,0.50471807
FL_1998_000165_CHN,0.504709
FL_2009_000160_LKA,0.50420797
FL_2022_000379_MYS,0.5041076
FL_2022_000213_IND,0.50309956
FL_2009_000129_CAF,0.5027255
