Historical_Disaster_ID,CNN_Cosine_Similarity,Graph_Cosine_Similarity,Domain_Rank,Boost_Factor,Final_Alpha_Weight
FL_2002_000808_MWI,0.8187425,0.971142496394438,2.0,1.0833333333333333,0.8869710416666666
FL_2006_000013_MWI,0.81292117,0.962070598299786,5.0,1.0666666666666667,0.8671159146666666
FL_2015_000006_MWI,0.8002881,0.9702576084322043,3.0,1.0769230769230769,0.861848723076923
FL_1997_000025_MWI,0.78742254,0.9686641432005835,4.0,1.0714285714285714,0.8436670071428571
FL_2007_000057_URY,0.7893647,0.7356181378568714,10.0,1.05,0.8288329350000001
FL_2001_000025_MWI,0.7463392,0.9598537006156123,6.0,1.0625,0.7929854
FL_2008_000091_SOM,0.7787907,0.5766984321452353,178.0,1.0053191489361701,0.7829332037234041
FL_1997_000199_BEN,0.7800511,0.4858412973144348,590.0,1.0016666666666667,0.7813511851666667
FL_2006_000106_MRT,0.7806289,0.3601050641399843,1099.0,1.000901713255185,0.7813328034265105
FL_2016_000011_TZA,0.7748461,0.5651210321770087,249.0,1.0038610038610039,0.7778377837837838
FL_2022_000379_MYS,0.7760237,0.25754730226273254,1361.0,1.00072939460248,0.7765897274981766
FL_2007_000122_VNM,0.772124,0.4032767567746608,891.0,1.0011098779134295,0.7729809633740289
FL_2009_000034_MAR,0.745704,0.653324920250397,21.0,1.032258064516129,0.7697589677419355
FL_2016_000114_EGY,0.76859874,0.16423303060699238,1516.0,1.0006553079947575,0.7691024088990825
FL_2019_000116_ETH,0.7648771,0.2820275209263394,1273.0,1.0007794232268121,0.7654732629773967
FL_1998_000040_URY,0.7317767,0.6860543775651279,13.0,1.0434782608695652,0.7635930782608695
FL_2007_000147_NER,0.7605938,0.4500530720235541,699.0,1.001410437235543,0.7616665698166432
FL_2008_000126_TCD,0.7605527,0.44995781418426145,702.0,1.0014044943820224,0.7616208919943819
FL_2009_000172_BFA,0.76072377,0.337270650947915,1154.0,1.0008591065292096,0.761377312757732
FL_2012_000067_RWA,0.75927556,0.3891981632059745,959.0,1.001031991744066,0.7600591261093911
FL_2011_000198_PER,0.7582148,0.37101161360959234,1048.0,1.0009451795841209,0.7589314491493383
FL_2020_000126_ETH,0.75756216,0.2872001827375409,1261.0,1.000786782061369,0.7581581963178599
FL_2020_000195_CMR,0.7567578,0.4288495197030774,801.0,1.0012330456226881,0.7576909168927252
FL_2011_000051_RWA,0.75463945,0.3964819374575816,917.0,1.0010787486515642,0.7554535162891046
FL_2015_000123_NER,0.75318277,0.48759403427465,584.0,1.0016835016835017,0.7544507544612795
FL_2008_000213_PER,0.75346637,0.37050583472785525,1055.0,1.0009389671361502,0.7541738501596245
FL_2002_000077_PER,0.75274825,0.4139207469056313,852.0,1.0011600928074247,0.7536215078306265
FL_2005_000002_GUY,0.75218296,0.255246291919007,1370.0,1.0007246376811594,0.752728020115942
FL_2010_000194_VNM,0.75189507,0.3897376555174415,953.0,1.0010384215991692,0.7526758540809969
FL_2014_000006_PHL,0.75139856,0.3768077968317599,1020.0,1.0009708737864078,0.7521280731650486
FL_2017_000014_PER,0.75065887,0.3709796758863743,1049.0,1.0009442870632672,0.7513677074598678
FL_2009_000261_PER,0.7502277,0.40614270850281214,882.0,1.001121076233184,0.7510687624439463
FL_2006_000172_COG,0.74967206,0.25072753742714504,1392.0,1.0007132667617689,0.7502067761626248
FL_2001_000314_GHA,0.74922246,0.33178489961736923,1168.0,1.000848896434635,0.7498584722750424
FL_2020_000206_COD,0.7470436,0.5347391687308392,409.0,1.0023866348448687,0.7488265202863962
FL_2007_000131_SEN,0.74596214,0.5295808870994916,440.0,1.0022222222222221,0.7476198336444444
FL_1997_000522_MDA,0.7449466,0.2617605380609618,1347.0,1.0007369196757554,0.7454955658069271
FL_2019_000101_NER,0.7441083,0.4622853400844902,654.0,1.0015060240963856,0.7452289450301205
FL_2014_000154_IDN,0.7437292,0.4282313190348421,803.0,1.001230012300123,0.7446439960639606
FL_2010_000259_AUS,0.74351656,0.3322601828994097,1165.0,1.0008510638297872,0.7441493400510638
FL_1998_000316_VNM,0.74318147,0.38689451369806943,967.0,1.0010235414534288,0.7439421470419652
FL_2015_000008_BOL,0.73865527,0.5901266995062061,130.0,1.0071428571428571,0.7439313790714285
FL_2008_000182_RWA,0.74302816,0.38737949145034567,964.0,1.0010266940451746,0.7437910225872691
FL_2015_000161_ETH,0.7429385,0.30223457514257945,1221.0,1.0008123476848092,0.7435420243704306
FL_2006_000133_NER,0.7420052,0.48023850899034015,602.0,1.0016339869281046,0.7432176267973857
FL_2019_000067_UGA,0.74192166,0.3124646645315736,1201.0,1.000825763831544,0.7425343120726672
FL_2003_000204_KEN,0.74180895,0.27767686701503225,1286.0,1.0007716049382716,0.7423813334490741
FL_2003_000227_CHN,0.73826516,0.535244785883344,406.0,1.0024038461538463,0.7400398358653847
FL_2019_000033_PRY,0.73859894,0.5094346925305404,532.0,1.0018450184501846,0.7399616686715869
FL_2015_000017_PAK,0.7387217,0.46689556974948837,636.0,1.001547987616099,0.7398652320433438
FL_2007_000161_UGA,0.7391834,0.3149580155247293,1198.0,1.0008278145695364,0.7397953067880795
FL_2005_000176_BGD,0.7379481,0.5378560776082668,393.0,1.0024813895781637,0.7397792367245657
FL_2013_000125_BFA,0.7391174,0.3242005688427082,1182.0,1.0008389261744965,0.7397374649328858
FL_2013_000141_SOM,0.7359581,0.5708210073797391,213.0,1.0044843049327354,0.7392583605381166
FL_1997_000022_BOL,0.73583907,0.5712049262593781,211.0,1.004524886877828,0.7391686585520362
FL_2020_000125_TZA,0.72921455,0.6079203008703234,66.0,1.013157894736842,0.7388094782894736
